   PADA MARKERS	PADAH MARKERS
   tena hastidamakena kuñjare $ vārite 'tha punar ūcivān nṛpaḥ &	tena hasti damakena kuQjare $ vArite aTa punar UcivAn nRpaH &
   dehamātrakavinigrahe kṣamo % na tv ayaṃ capalacittanigrahe // HJm_1.32 //	deha mAtraka vinigrahe kzamaH % na tu ayam capala citta nigrahe // HJm_1.32 //
   atha śuddhāvāso devo vihāyasi sthitvā yady ayam avanipatir buddhānāṃ	aTa SudDAvAsaH devaH vihAyasi sTitvA yadi ayam avanipatiH budDAnAm
   bhagavatāṃ guṇaparaṃparāṃ śṛṇuyāt tato niḥsaṃśayena buddhatvāya	BagavatAm guNa paraMparAm SRNuyAt tatas niHsaMSayena budDa tvAya
   praṇidhānaṃ kuryād iti |	praNiDAnam kuryAt iti |
   tad idam atra prāptakālam imam eva mahāmātram anupraviśāmīti vicintya	tat idam atra prApta kAlam imam eva mahAmAtram anupraviSAmi iti vicintya
   kṣaṇād eva taccharīram anupraviveśa |	kzaNAt eva tat SarIram anupraviveSa |
   tataḥ saṃyātas taṃ rājānam uvāca	tatas saMyAtaH tam rAjAnam uvAca
   kṛśīkṛtāṅgās tapasā phalāśinaḥ $ smareṇa nītā munayo 'pi vikriyām &	kRSIkRta aFgAH tapasA Pala ASinaH $ smareNa nItAH munayaH api vikriyAm &
   manodamas tair api cen na śakyate % prakartum anyena kathaṃ kariṣyate //	manaH damaH tEH api ced na Sakyate % prakartum anyena kaTam karizyate //
   HJm_1.33 //	HJm_1.33 //
   rājovāca	rAjA uvAca
   kaḥ khalu cittadamane śaktaḥ syāt |	kaH Kalu citta damane SaktaH syAt |
   saṃyāta uvāca	saMyAtaH uvAca
   buddhā nāma jagannāthā $ bhūtā bhāvina eva ca &	budDAH nAma jagannATAH $ BUtAH BAvinaH eva ca &
   te hi svaparacetāṃsi % śaktā damayituṃ nanu // HJm_1.34 //	te hi sva para cetAMsi % SaktAH damayitum nanu // HJm_1.34 //
   tasya buddha iti śrutvā $ vākyaṃ tasmān niṣādinaḥ &	tasya budDaH iti SrutvA $ vAkyam tasmAt nizAdinaH &
   bahutvam iva saṃprāptaḥ % prasādaḥ pulakodgamaiḥ // HJm_1.35 //	bahu tvam iva saMprAptaH % prasAdaH pulaka udgamEH // HJm_1.35 //
   rājovāca |	rAjA uvAca |
   bhadra nanu kathyatāṃ tāvat kiṃprabhāvā buddhā iti |	Badra nanu kaTyatAm tAvat kiMpraBAvAH budDAH iti |
   saṃyāta uvāca |	saMyAtaH uvAca |
   avidyātimirāndhānāṃ $ punarbhavanivṛttaye &	avidyA timira anDAnAm $ punarBava nivRttaye &
   yat tadbodhyaṃ padaṃ śāntaṃ % tad buddhaṃ tais tathāgataiḥ // HJm_1.36 //	yat tat boDyam padam SAntam % tat budDam tEH taTAgatEH // HJm_1.36 //
   tataḥ sa rājā pramuditamanāḥ punar uvāca |	tatas sa rAjA pramudita manAH punar uvAca |
   nanv ākhyāyatāṃ tāvat kathaṃ buddhatvam adhigamyata iti |	nanu AKyAyatAm tAvat kaTam budDa tvam aDigamyate iti |
   saṃyāta uvāca |	saMyAtaH uvAca |
   dānaśīlakṣamāvīrya  $ dhyānaprajñāsamanvitaiḥ &	dAna SIla kzamA vIrya $ DyAna prajQA samanvitEH &
   ghaṭamānaiḥ prayatnena % buddhatvaṃ prāpyate nṛbhiḥ // HJm_1.37 //	GawamAnEH prayatnena % budDa tvam prApyate nRBiH // HJm_1.37 //
   atha sa rājā buddhatvādhigamamārgam upalabhya praṇidhim iti cakāra ||	aTa sa rAjA budDa tva aDigama mArgam upalaBya praNiDim iti cakAra ||
   tato 'ham āśu bhūyāsaṃ $ bhūyobhiḥ sattvaśāntaye &	tatas aham ASu BUyAsam $ BUyoBiH sattva SAntaye &
   guṇair dānādibhir yukto % buddho boddhavyakovidaḥ // HJm_1.38 //	guNEH dAna AdiBiH yuktaH % budDaH bodDavya kovidaH // HJm_1.38 //
   praṇidhim iti mahāntaṃ bodhisattve viśuddhe $ kṛtavati kṛtabuddhau	praNiDim iti mahAntam boDisattve viSudDe $ kRtavati kRtabudDO
   buddhimanto nananduḥ /	budDimantaH nananduH /
   svabalavilayacintāvāgurāmadhyavartī % mṛga iva śaraviddho vivyathe	sva bala vilaya cintA vAgurA maDya vartI % mRgaH iva Sara vidDaH vivyaTe
   puṣpaketuḥ // HJm_1.39 //	puzpaketuH // HJm_1.39 //
   manaḥkṣetre rūḍhaṃ praṇidhitarum ānanditajanaṃ $	manaH kzetre rUXam praNiDitarum Anandita janam $
   samudbhūtaprāyaprathamakaruṇāpuṣpasamayam /	samudBUta prAya praTama karuNA puzpa samayam /
   krameṇācchinnecchāvibhavamahatā dānapayasā % phalārthī bhūpālaḥ pratidinam	krameNa AcCinna icCA vi Bava mahatA dAna payasA % Pala arTI BUpAlaH pratidinam
   asiñcat tarum iva // HJm_1.40 //	asiQcat tarum iva // HJm_1.40 //
   alaṃkurvāṇasya kṣitipacaritaṃ vyomavipulaṃ $ bibhitsor durbhedaṃ	alaMkurvANasya kzitipacaritam vyoma vipulam $ biBitsoH durBedam
   pihitajagadajñānatimiram /	pihita jagat ajQAna timiram /
   vitene rājendoḥ praṇidhiśaradārambhavimalā % bhṛśaṃ dānajyotsnā	vitene rAja indoH praNiDi Sarad AramBa vimalA % BRSam dAna jyotsnA
   praṇayikumudānandajananī // HJm_1.41 //	praNayi kumuda Ananda jananI // HJm_1.41 //
   bhṛtyān bhṛśaṃ ca kalabhān iva pālayantaṃ $ lakṣmīṃ cirāya kariṇīm iva	BRtyAn BRSam ca kalaBAn iva pAlayantam $ lakzmIm cirAya kariNIm iva
   rañjayantam &	raQjayantam &
   dānārthinaḥ praṇayinaḥ parivavrur etya % taṃ nṛpatiṃ madhukarā iva	dAna arTinaH praNayinaH parivavruH etya % tam nRpatim maDukarAH iva
   vāraṇendram // HJm_1.42 //	vAraNa indram // HJm_1.42 //
   durāsado vahnir ivābhavat purā $ ya eva saṃrambhavijihmitekṣaṇaḥ &	durAsadaH vahniH iva aBavat purA $ yaH eva saMramBa vijihmita IkzaNaH &
   sa eva bodhau vinibaddhaniścayo % janasya jajñe hradavan narādhipaḥ //	saH eva boDO vinibadDa niScayaH % janasya jajQe hrada vat narADipaH //
   HJm_1.43 //	HJm_1.43 //
   apetamātsaryatamaḥ śarīriṇāṃ $ kramāt svabhāvāntaram eti mānasam &	apetamAtsaryatamaH SarIriNAm $ kramAt svaBAva antaram eti mAnasam &
   ya eva dhūmo nayanaprabādhanaḥ % sa eva meghatvam upaiti saṃcitaḥ //	yaH eva DUmaH nayana prabADanaH % saH eva meGa tvam upEti saMcitaH //
   HJm_1.44 //	HJm_1.44 //
   atidānaparāyaṇasya rājñaḥ $ pradadau bhṛtyajano 'pi tasya dānam &	atidAna parAyaNasya rAjQaH $ pradadO BRtya janaH api tasya dAnam &
   ṛtur eva sa tādṛśo hi kaś cit % taravo bhūriphalā bhavanti yatra //	RtuH eva sa tAdRSaH hi kaH cit % taravaH BUri PalAH Bavanti yatra //
   HJm_1.45 //	HJm_1.45 //
   avalokya nṛpaṃ guṇānuraktaṃ $ prakṛtīnām api jāyate guṇecchā &	avalokya nRpam guNa anuraktam $ prakRtInAm api jAyate guNa icCA &
   śaśinaḥ prabhayānuvidhyamāno % vimalaṃ vāri dadāti candrakāntaḥ //	SaSinaH praBayA anuviDyamAnaH % vimalam vAri dadAti candrakAntaH //
   HJm_1.46 //	HJm_1.46 //
   saguṇena janena yujyamānaḥ $ sumanāḥ ko na bhaved guṇānurāgī &	sa guNena janena yujyamAnaH $ sumanAH kaH na Bavet guNa anurAgI &
   munigocaram etya mandabuddhis % tyajati vyālamṛgo 'pi raudrabhāvam //	muni gocaram etya manda budDiH % tyajati vyAla mRgaH api rOdra BAvam //
   HJm_1.47 //	HJm_1.47 //
   iti buddhaguṇānurūpavarṇāṃ $ giram ākarṇya manoharāṃ niyantuḥ &	iti budDa guNa anurUpa varNAm $ giram AkarNya manoharAm niyantuH &
   abhavad bhavabandhabhaṅgahetuḥ % praṇidhiḥ prāktana eṣa śākyasūnoḥ //	aBavat Bava banDa BaFga hetuH % praNiDiH prAktanaH eza SAkya sUnoH //
   HJm_1.48 //	HJm_1.48 //
   tad evaṃ śrutasugataguṇamāhātmyāḥ puruṣaviśeṣāḥ śarīriṇāṃ	tat evam Sruta sugata guNa mAhAtmyAH puruza viSezAH SarIriNAm
   saṃsāraduḥkhocchittaye buddhatvādhigamāya vīryasaṃnāham ābaddhavanta iti	saMsAra duHKa ucCittaye budDa tva aDigamAya vIrya saMnAham AbadDavantaH iti
   vicintya samyaksaṃbodhilābhāya ghaṭamānena dhīmatā prathamam eva	vicintya samyaksaMboDi lABAya GawamAnena DImatA praTamam eva
   dānapāramitāyāṃ yatnaḥ karaṇīya iti ||	dAna pAramitAyAm yatnaH karaNIyaH iti ||
   prabhāsajātakaṃ samāptam ||	praBAsa jAtakam samAptam ||
   2. Badaradvīpa	2. BadaradvIpa
   yaḥ paraduḥkhair duḥkhī tadvicchittyai kṛtapratijñaś ca /*	yaH para duHKEH duHKI tad vicCittyE kRta pratijQaH ca /*
   jagadartham īhamānaḥ sa eva sahate svaduḥkhāni // HJm_2.1 //*	jagat arTam IhamAnaH saH eva sahate sva duHKAni // HJm_2.1 //*
   tadyathānuśrūyate	tat yaTA anuSrUyate
   vibudhagaṇāśramabhūtāyāṃ nayapratāpavijitasarvasāmantena brahmadattena	vibuDa gaNa ASrama BUtAyAm naya pratApa vijita sarva sAmantena brahma dattena
   rājñādhiṣṭhitāyāṃ vārāṇasyāṃ rājadhānyām upacitavividhapuṇyasaṃbhāro	rAjQA aDizWitAyAm vArANasyAm rAjaDAnyAm upacita viviDa puNya saMBAraH 
   'nekaśāstrakalākauśalaprakhyātakīrtis tyāgadākṣiṇyakṣamādīnām adhiṣṭhānaṃ	aneka SAstra kalA kOSala praKyAta kIrtiH tyAga dAkziNya kzamA AdInAm aDizWAnam
   guṇānāṃ suhṛtpraṇayibandhujanapriyaḥ supriyo nāma bodhisattvaḥ sārthavāho	guNAnAm suhRd praNayi banDu jana priyaH supriyaH nAma boDisattvaH sArTavAhaH 
   babhūva |	baBUva |
   dātavyam iti sarvebhyaḥ $ sarvadā sarvam eva ca &	dAtavyam iti sarveByaH $ sarvadA sarvam eva ca &
   pratijñeyam abhūt tasya % sarvasattvānukampinaḥ // HJm_2.2 //	pratijQeyam aBUt tasya % sarva sattva anukampinaH // HJm_2.2 //
   lokavyasanam ucchettum $ atyantaṃ kṛtacetasām &	loka vyasanam ucCettum $ atyantam kRta cetasAm &
   pratijñā sattvamahatī % mahatām eva jāyate // HJm_2.3 //	pratijQA sattva mahatI % mahatAm eva jAyate // HJm_2.3 //
   prahlāditajanas tyāgas $ tasya cetasi paprathe &	prahlAdita janaH tyAgaH $ tasya cetasi papraTe &
   indor iva śaratkāle % dhvāntabhedī mahodayaḥ // HJm_2.4 //	indoH iva Sarad kAle % DvAnta BedI mahA udayaH // HJm_2.4 //
   asmadartham ayaṃ dhatte $ bhogān puṇyabalārjitān &	asmad arTam ayam Datte $ BogAn puNya bala arjitAn &
   ity artheṣv arthinas tasya % mamatām ālalambire // HJm_2.5 //	iti arTezu arTinaH tasya % mamatAm Alalambire // HJm_2.5 //
   asyām anena sudhiyā praṇidhānabījam $ uptaṃ manobhuvi jinatvaphalāya nūnam	asyAm anena suDiyA praNiDAna bIjam $ uptam manaH Buvi jina tva PalAya nUnam
   prāg dānapāramitayeti sa puṇyakarmā % sotkaṇṭhayeva sahasā ghanam āliliṅge	prAk dAna pAramitayA iti sa puNya karmA % sa utkaNWayA iva sahasA Ganam AliliFge
   // HJm_2.6 //	// HJm_2.6 //
   ity upacitakuśalamūlasya mahāpradānapravṛttasya sattvārthaṃ prati	iti upacita kuSala mUlasya mahA pradAna pravRttasya sattva arTam prati
   karuṇāpratodasaṃcoditamanasturaṅgasya vyavasāyarathādhirohiṇo	karuNA pratoda saMcodita manaH turaFgasya vyavasAya raTa aDirohiNaH 
   bodhisattvasya	boDisattvasya
   na mokṣyaty ayam ahnāya $ dānapāramitām iti &	na mokzyati ayam ahnAya $ dAna pAramitAm iti &
   śeṣāḥ pāramitās tasya % tasthur utkaṇṭhitā iva // HJm_2.7 //	SezAH pAramitAH tasya % tasTuH utkaNWitAH iva // HJm_2.7 //
   atha sa mahātmā nidāghadinakarakiraṇair iva jalāśayam āpīyamānam	aTa sa mahAtmA nidAGa dinakara kiraNEH iva jalASayam ApIyamAnam
   anudivasam arthibhir alpāvaśeṣaṃ kośasāram ālokya yācanakajanāśāṃ viphalām	anudivasam arTiBiH alpa avaSezam koSasAram Alokya yAcanaka jana ASAm viPalAm
   aśaknuvan kartuṃ ratnadvīpagamanābhilāṣī vividhapaṇyaparipūritam	aSaknuvan kartum ratna dvIpa gamana aBilAzI viviDa paNya paripUritam
   ucchritaśītapaṭaskhalitamṛdupavanam atinipuṇakarṇadhārāvalambitakarṇam	ucCrita SIta pawa sKalita mRdu pavanam ati nipuNa karNa DArA avalambita karNam
   āptaparijanādhiṣṭhitam anekavaṇigjanaparivṛto vahanam āruhya	Apta parijana aDizWitam aneka vaNij jana parivRtaH vahanam Aruhya
   phullātasīkusumasaṃstarasaṃnikāśam $ ākāśam āgatam ivodakatāṃ samantāt &	Pulla atasI kusuma saMstara saMnikASam $ AkASam Agatam iva udaka tAm samantAt &
   bhāsvadbhujaṅgamaṇidīpasahasram antar % gambhīradurgamajalaṃ jaladhiṃ	BAsvat BujaFga maNi dIpa sahasram antar % gamBIra durgama jalam jalaDim
   jagāhe // HJm_2.8 //	jagAhe // HJm_2.8 //
   vahanagativaśāc ca nimajjata iva velātaṭaśākhinaḥ kṣaṇam eva samavalokya	vahana gati vaSAt ca nimajjataH iva velA tawa SAKinaH kzaNam eva samavalokya
   pavanabalodīryamāṇamahātaraṅgaviṣamam agrato dhāvantam iva ca krameṇa	pavana bala udIryamANa mahA taraFga vizamam agratas DAvantam iva ca krameNa
   mahāsamudram uttīrya ratnadvīpam āgamya vividhāni ratnāny ādāya saha tair	mahA samudram uttIrya ratna dvIpam Agamya viviDAni ratnAni AdAya saha tEH 
   vaṇigbhir avighnena supriyaḥ punaḥ pratinivṛtya sārthaṃ sthalapathena	vaNigBiH aviGnena supriyaH punar pratinivRtya sArTam sTala paTena
   netum ārebhe |	netum AreBe |
   etaṃ sametya vimukho na gato 'rthivargaś $ ceto 'sya vairiṇi sute ca	etam sametya vimuKaH na gataH arTi vargaH $ cetaH asya vEriNi sute ca
   samānavṛtti &	samAna vRtti &
   evaṃ guṇān abhidadhad guṇalālasasya % sārthaṃ na taskaragaṇo 'pi mumoṣa	evam guNAn aBidaDat guNa lAlasasya % sArTam na taskara gaNaH api mumoza
   tasya // HJm_2.9 //	tasya // HJm_2.9 //
   śuciśīlavibhūṣaṇe jane $ jagadarthapratibaddhacetasi &	Suci SIla viBUzaNe jane $ jagat arTa pratibadDa cetasi &
   api dharmaparāṅmukho janaḥ % suhṛdīvābhyupayāti bhadratām // HJm_2.10 //	api Darma parAFmuKaH janaH % suhRdi iva aByupayAti BadratAm // HJm_2.10 //
   tataḥ sa mahātmā vārāṇasīm upagamya prītamanobhir bandhubhir ālokyamānaḥ	tatas sa mahAtmA vArANasIm upagamya prIta manoBiH banDuBiH AlokyamAnaH
   svabhavanam anupraviśya tena ratnadvīpād upāttena	sva Bavanam anupraviSya tena ratnadvIpAt upAttena
   svāpateyenārthijanasaṃmānanām anudivasam akarot |	svApateyena arTi jana saMmAnanAm anudivasam akarot |
   mahātmanas tasya parārthasaṃpadaḥ $ prayacchato dānam udāracetasaḥ &	mahAtmanaH tasya para arTa saMpadaH $ prayacCataH dAnam udAra cetasaH &
   avandhyabhūripraṇayaiḥ samāgatair % abhūd gṛhadvāram aśūnyam arthibhiḥ //	avanDya BUri praNayEH samAgatEH % aBUt gRha dvAram aSUnyam arTiBiH //
   HJm_2.11 //	HJm_2.11 //
   atha sa mahātmā kadācid varaśayanīyam upagataḥ kṣaṇadāyām idam acintayat |	aTa sa mahAtmA kadAcid varaSayanIyam upagataH kzaNadAyAm idam acintayat |
   idam api na paryāptam evam arthijanapratipūjanāyāṃ draviṇam iti | kīdṛśaṃ	idam api na paryAptam evam arTi jana pratipUjanAyAm draviNam iti | kIdRSam
   punar yātrāphalaṃ sādhayeyaṃ yena me satatam	punar yAtrA Palam sADayeyam yena me satatam
   avyavacchinnadānapratītamanaso 'rthinaḥ syur ity api nāmeyaṃ tvaritam	avyavacCinna dAna pratIta manasaH arTinaH syuH iti api nAma iyam tvaritam
   apayāyān niśīthinī yato 'haṃ saṃmānayeyam arthivargam iti |	apayAyAt niSITinI yatas aham saMmAnayeyam arTi vargam iti |
   sarvo jantuḥ kāṅkṣati glānikāle $ khedārto vā cittasaukhyāya nidrām &	sarvaH jantuH kAFkzati glAni kAle $ Keda ArtaH vA citta sOKyAya nidrAm &
   eṣā dātur dānavighnaṃ karotīty % āsīt sādhos tasya nidraiva duḥkham //	ezA dAtuH dAna viGnam karoti iti % AsIt sADoH tasya nidrA eva duHKam //
   HJm_2.12 //	HJm_2.12 //
   atha sa mahāsattvo nidrāvaśam upagataḥ svapne	aTa sa mahAsattvaH nidrA vaSam upagataH svapne
   vimalakiraṇacakravālābhyudgatapariveṣanimagnamūrtim	vimala kiraNa cakravAla aByudgata pariveza nimagna mUrtim
   alikulābhinīlaśithilakeśapāśāvacchāditaikāṃsadeśāṃ	ali kula aBinIla SiTila keSa pASa avacCAdita eka aMsa deSAm
   kamalapalāśābhitāmrāyatākṣīṃ	kamala palASa aBitAmra Ayata akzIm
   kanakakalaśānurūpapayodharoparikīrṇahāramaṇiprabhāsamuddyotitavakṣaḥsthalām	kanaka kalaSa anurUpa payoDara upari kIrNa hAra maNi praBA samuddyotita vakzaH sTalAm
   abhinavabandhujīvakusumābhiraktādharāṃ	aBinava banDu jIva kusuma aBirakta aDarAm
   trivalīsopānādhirohaṇavijihmīkṛtapratanuromarājikām indukāntim iva	trivalI sopAna aDirohaNa vijihmIkRta pratanu romarAjikAm indu kAntim iva
   mūrtimatīṃ karṇābharaṇamaṇiprabhābhyaktakapolapattralekhāṃ	mUrtimatIm karNa ABaraNa maNi praBA aByakta kapola pattra leKAm
   tanudhavalottarīyasaṃvṛtāṅgīṃ śaraccandrikāprabhāparigatām iva	tanu Davala uttarIya saMvRta aFgIm Sarad candrikA praBA parigatAm iva
   kārtasvarapratimām apratirūpāṃ devatām apaśyat | sā cainam	kArtasvara pratimAm apratirUpAm devatAm apaSyat | sA ca enam
   abhivyajyamānadaśanamaṇikiraṇāvabhāsitānanā sphuṭamadhureṇa vacasedam	aBivyajyamAna daSana maNi kiraNa avaBAsita AnanA sPuwa maDureNa vacasA idam
   abhyadhāt |	aByaDAt |
   prayāsyatīyaṃ tanutāṃ krameṇa $ dānātirāgāt tava kośasampat &	prayAsyati iyam tanu tAm krameNa $ dAna atirAgAt tava koSa sampat &
   kṣapākṣaye kṣīṇaśaśāṅkaśobhe % nivartamāneva samudravelā // HJm_2.13 //	kzapA kzaye kzINa SaSAFka SoBe % nivartamAnA iva samudra velA // HJm_2.13 //
   tvayi prayāsyanti tato gatodaye $ nipātya dṛṣṭiṃ vimukhatvam arthinaḥ &	tvayi prayAsyanti tatas gata udaye $ nipAtya dRzwim vimuKa tvam arTinaH &
   apāstakekāś cyutacārucandrikāś % ciraṃ mayūrā iva śāradāmbude // HJm_2.14	apAsta kekAH cyuta cAru candrikAH % ciram mayUrAH iva SArada ambude // HJm_2.14
   kṣayaṃ gatāyām iti kośasaṃpadi $ tvam arthinaḥ prāpya śucaṃ gamiṣyasi &	kzayam gatAyAm iti koSa saMpadi $ tvam arTinaH prApya Sucam gamizyasi &
   iyaṃ tu ditsā bhavataḥ prathīyasī % kadācid apy eṣyati naiva vikriyām //	iyam tu ditsA BavataH praTIyasI % kadAcid api ezyati na eva vikriyAm //
   HJm_2.15 //	HJm_2.15 //
   gate kṣayaṃ dāruṇi cañcalārciṣaḥ $ kṣayaṃ prayāti dyutir āśuśukṣaṇeḥ &	gate kzayam dAruNi caQcala arcizaH $ kzayam prayAti dyutiH ASu SukzaNeH &
   prakāmam abhyāsavivardhitodayā % na caiva ditsā mahatāṃ vipatsv api //	prakAmam aByAsa vivarDita udayA % na ca eva ditsA mahatAm vipatsu api //
   HJm_2.16 //	HJm_2.16 //
   ayaṃ parikṣīṇadhano 'pi nārthinaḥ $ karoti yācñāśrayabhaṅgakātarān &	ayam parikzINa DanaH api na arTinaH $ karoti yAcQA ASraya BaFga kAtarAn &
   iti prakāśīkṛtaniścayo janair % jano na kṛcchre 'pi jahāty udāratām //	iti prakASIkRta niScayaH janEH % janaH na kRcCre api jahAti udAra tAm //
   HJm_2.17 //	HJm_2.17 //
   iti tathyam ahaṃ bruve bhavantaṃ $ bhavavicchedi padaṃ gaveṣayantam &	iti taTyam aham bruve Bavantam $ Bava vicCedi padam gavezayantam &
   vyavasāyatanutram āśu baddhvā % badaradvīpam upehi lokabhūtyai // HJm_2.18	vyavasAya tanutram ASu badDvA % badaradvIpam upehi loka BUtyE // HJm_2.18
   śṛṇu tatra mayopadiśyamānaṃ $ gamanaṃ bhūdharanāgayakṣabhīmam &	SRNu tatra mayA upadiSyamAnam $ gamanam BUDara nAga yakza BImam &
   bahubhiś ca payodhibhir niruddhaṃ % yad alaṃ sādhayituṃ tvam eva śaktaḥ //	bahuBiH ca payoDiBiH nirudDam % yat alam sADayitum tvam eva SaktaH //
   HJm_2.19 //	HJm_2.19 //
   malayācalarohiṇī sudheti $ sthiravīryauṣadhir asti puṇyagandhā &	malaya acala rohiNI suDA iti $ sTira vIrya ozaDiH asti puNya ganDAH &
   haviṣā paripacya tām aśāna % śramatṛṣṇābhibhavakṣudhākṣayāya // HJm_2.20	havizA paripacya tAm aSAnaH % Srama tRzNA aBiBava kzuDA kzayAya // HJm_2.20
   pañcadvīpaśatāny atītya saritas tās tāś ca bhīmāmbhasas $ tīrtvā ca	paQcadvIpa SatAni atItya saritaH tAH tAH ca BIma amBasaH $ tIrtvA ca
   plavamadhyago jalanidhīn puṇyena vīryeṇa ca &	plava maDya gaH jalaniDIn puNyena vIryeNa ca &
   tuṅgasyopari bhūbhṛto 'sti mahatī nāmnā mahaughauṣadhis % tām ādāya	tuFgasya upari BUBRtaH asti mahatI nAmnA mahA oGa ozaDiH % tAm AdAya
   mahābhujaṅgamaviṣacchedāya yāyās tataḥ // HJm_2.21 //	mahA BujaFgam aviza= CedAya yAyAH tatas // HJm_2.21 //
   purastāc ca sūcibhedyaṃ vetravanam atikramya jaladhitīre	purastAt ca sUci Bedyam vetra vanam atikramya jalaDi tIre
   bhūdharakandarāntarāvasthitaṃ tārākṣaṃ nāma rākṣasaṃ drakṣyasi |	BUDara kandara antara avasTitam tArAkzam nAma rAkzasam drakzyasi |
   suptasya jāgrata iva jvalitāgnidīpter $ yasyākṣiṇī tapanamaṇḍalatulyatāre	suptasya jAgrataH iva jvalita agni dIpteH $ yasya akziNI tapana maNxala tulya tAre
   āpiṅgapakṣmapariveṣṭitavartmalekhe % nidrākṣaye mukulite iva cāprakampe //	ApiFga pakzma parivezwita vartma leKe % nidrA kzaye mukulite iva ca aprakampe //
   HJm_2.22 //	HJm_2.22 //
   suptasya tasya ghananiśvasitānilena $ pramlānapāṇḍukusumās taravo bhavanti	suptasya tasya Gana niSvasita anilena $ pramlAna pANxu kusumAH taravaH Bavanti
   jihvā viniṣpatati cāsyapuṭāt sphurantī % vidyullatā jaladharād iva	jihvA vinizpatati ca Asya puwAt sPurantI % vidyut latA jalaDarAt iva
   bhīmanādāt // HJm_2.23 //	BIma nAdAt // HJm_2.23 //
   tato yakṣabhujagaśāntyartham atītabuddhabhāṣitāni sūtrapadāni paṭhatā	tatas yakza Bujaga SAnti arTam atIta budDa BAzitAni sUtra padAni paWatA
   bhavatā gantavyam | gatvā ca nātidūre rohitakaṃ nāma	BavatA gantavyam | gatvA ca na ati dUre rohitakam nAma
   vividhodyānakusumasurabhipavanam	viviDa udyAna kusuma suraBi pavanam
   anekaratnaprabhodbhāsitajaladhitaṭabhūdharāntaram	aneka ratna praBA udBAsita jalaDi tawa BUDara antaram
   uccāvacajanasaṃbādhavipaṇimārgam amarapurapratimaṃ puraṃ drakṣyasi | tatra	uccAvaca jana saMbADa vipaNi mArgam amarapura pratimam puram drakzyasi | tatra
   ca paurṇamāsīniśākarapriyadarśano vividhaguṇaugho māghanāmā sārthavāhaḥ |	ca pOrNamAsI niSAkara priya darSanaH viviDa guNa oGaH mAGa nAmA sArTavAhaH |
