   oṃ	om
   tatra liṅgaprabhavatvamupapadyate ityuktam /	tatra liFga-praBava-tvam-upapadyate iti-uktam /
   tenāyameva	tena-ayam-eva
   pakṣoyuktaḥ vastu	pakzaH-yuktaH vastu
   svatantrapakṣo 'bhihitaḥ, sa pakṣaḥ"tadvidāṃ ca smṛtiśīle"ityetasmin sati	svatantra-pakzaH aBihitaH, sa pakzaH"tad-vidAm ca smRti-SIle"iti-etasmin sati
   durupapāda eveti /	durupapAdaH eva-iti /
   tasmādvedaliṅgaprabhavatvameva smṛtīnāṃ nirdeṣataramiti //	tasmAt-veda-liFga-praBava-tvam-eva smRtInAm nirdezataram-iti //
   nanu caivamapi nopapadyate, kvacit smṛtyā śruterbādhadarśanāt yathā	nanu ca-evam-api na-upapadyate, kvacid smRtyA SruteH-bADa-darSanAt yaTA
   sāmānyena pravṛtto vaidikakarmādhikāraḥ smṛtyā upanītādipuruṣaviśeṣa	sAmAnyena pravRttaH vEdika-karma-aDikAraH smRtyA upanIta-Adi-puruza-viSeza
   evādhikriyate /	eva-aDikriyate /
   tathā saṃskāraikadeśenāpyātmaguṇayoge sati viśiṣṭaphalābhidhānāt, tathā	taTA saMskAra-eka-deSena-api-Atma-guNa-yoge sati viSizwa-Pala-aBiDAnAt, taTA
   gāmālabheteti śruticodito 'pi govadhaḥ smārtapratiṣedhabalīyastvānna	gAm-AlaBeta-iti Sruti-coditaH api go-vaDaH smArta-pratizeDa-balIyaH-tvAt-na
   kriyate, tathāgnihotrādikaṃ coditajīvanopādhikaṃ karma dravyasādhyamapi na	kriyate, taTA-agnihotra-Adikam codita-jIvana-upADikam karma dravya-sADyam-api na
   smārtacauryādipratiṣaddhenāpi dravyamārjayitvā tatkriyate /	smArta-cOrya-Adi-pratizadDena-api dravya-m-ArjayitvA tat-kriyate /
   ataḥ śrutyā smṛtirbādhyata ityayuktamuktamiti //	atas SrutyA smRtiH-bADyate iti-ayuktam-uktam-iti //
   ucyate-virodhe sata pramāṇānāṃ balābalacintā yujyate /	ucyate--viroDe sata pramANAnAm bala-abala-cintA yujyate /
   yatra tu virodhābhāvaḥ tatra durbalopi naiva bādhyata iti /	yatra tu viroDa-aBAvaH tatra durbala-upi na-eva bADyate iti /
   yastāvadupanītasya karmādhikāraḥ saḥ śrutyā naiva virudhyate, upanayanasya	yaH-tAvat-upanItasya karma-aDikAraH saH SrutyA na-eva viruDyate, upanayanasya
   vedagrahaṇārthatvāt, tasya ca karmārthatvāt, na cāpūrvasaṃyogamantareṇa	veda-grahaNa-arTa-tva-at, tasya ca karma-arTa-tva-at, na ca-apUrva-saMyogam-antareNa
   pradhānasiddhiḥ /	praDAna-sidDiH /
   yaccoktaṃ govardhestu śruticoditopi na kriyata iti, tadapi na kevalaṃ	yat-ca-uktam govarDeH-tu Sruti-coditopi na kriyate iti, tat-api na kevalam
   smṛtyā, kintu mantravarṇācca 'mā gāḥ pramāpayāśvān pramāpaya'; ityādi /	smRtyA, kintu mantra-varNAt-ca amAH gAH pramApaya-aSvAn pramApaya-a; ityAdi /
   ataḥ smṛtyā śrutirnaiva bādhyate /	atas smRtyA SrutiH-na-eva bADyate /
   kecidutsannaśākhāpūrvikāṃ smṛtimāhuḥ /	kecid-utsanna-SAKA-pUrvikAm smRtim-AhuH /
   tadayuktam /	tat-ayuktam /
   tatra vicāryate-kiṃ smaraṇātpūrvameva naṣṭāḥ śākhāḥ utottarakālamiti /	tatra vicAryate-kim smaraNAt-pUrvam-eva nazwAH SAKAH uta-uttara-kAlam-iti /
   yāde pūrvaṃ tatra smaraṇaṃ nopapadyate, vinaṣṭatvāt,	yAde pUrvam tatra smaraNam na-upapadyate, vinazwa-tvAt,
   pūrvavijñānasadṛśatvāt smṛteḥ /	pUrva-vijQAna-sadRSa-tvAt smRteH /
   yadyuttarakālaṃ, tadotsannaśākhāpūrvakatvaṃ vaktuṃ na yujyate,	yadi-uttara-kAlaM, tadA-utsanna-SAKA-pUrvaka-tvam vaktum na yujyate,
   tadānīmupalabhyamānatvāt /	tadAnIm-upalaByamAna-tvAt /
   āpastamboktasyāpyayamabhiprāyaḥ-utsannāḥ kvacitkvaciddeśe na sarvatreti	Apastamba-uktasya-api-ayam-aBiprAyaH--utsannAH kvacid-kvacid-deSe na sarvatra-iti
   'teṣāmutsannāḥ pāṭhāḥ prayogādanumīyante'; ityatrāpi vyākhyā kartavyā //	atezAm-utsannAH pAWAH prayogAt-anumIyante-a; iti-atra-api vyAKyA kartavyA //
   evamiyaṃ dharmapramāṇaparibhāṣoktā /	evam-iyam Darma-pramANa-pariBAzA-uktA /
   idānīṃ smṛtyā yatpramīyate tadabhidhānārthamāha-	idAnIm smRtyA yat-pramIyate tad-aBiDAna-arTam-Aha-
   upanayanaṃ brāhmaṇasyāṣṭame // Gaut_1.7 //	upanayanam brAhmaNasya-azwame // GOt-_1.7 //
   vedasya agnerācāryasya yamaniyamānāṃ vā samīpe nayanamupanayanam /	vedasya agneH-AcAryasya yama-niyamAnAm vA samIpe nayanam-upanayanam /
   tadaṣṭame varṣe, varṣagaṇanāsārmathyāt /	tat-azwame varze, varza-gaNanA-sA-armaTyAt /
   nityo 'yamupanayanakālaḥ, kāmyāpatkalpayorūrdhvamabhidhānāt /	nityaH ayam-upanayana-kAlaH, kAmya-Apad-kalpayoH-UrDvam-aBiDAnAt /
   kṣatriyavaiśyayorūrdhvamabhidhānāt śūdrasyaikajātitvādarthasiddhasyāpi	kzatriya-vESyayoH-UrDvam-aBiDAnAt SUdrasya-eka-jAti-tvAt-arTa-sidDasya-api
   brāhmaṇagrahaṇasya jātinimittatvaprasiddhyarthamārambhaḥ /	brAhmaNa-grahaNasya jAti-nimitta-tva-prasidDi-arTam-AramBaH /
   na ca dvijatvavat brāhmaṇatvaṃ kriyata iti /	na ca dvija-tva-vat brAhmaNa-tvam kriyate iti /
   evaṃ ca surāpasya brāhmaṇasya 'surāpasya brāhmaṇasyoṣṇāmāsiṃceyuḥ';	evam ca surApasya brAhmaNasya asura-apasya brAhmaNasya-uzNAmAsiMceyuH-a;
   ityevamādayo brāhmaṇoddeśena vidhīyamānā anupanītasyāpi bhavanti /	iti-evamAdayaH brAhmaNa-uddeSena viDIyamAnAH anupanItasya-api Bavanti /
   yadvā-brāhmaṇagrahaṇena vinā trayāṇāmapyetannityaṃ syāt, kāmyaṃ tu	yadvA-brAhmaNa-grahaNena vinA trayANAm-api-etat-nityam syAt, kAmyam tu
   brāhmaṇasya navame pañcame vā syāt, itarayostvekādaśadvādaśayoḥ syātāṃ,	brAhmaNasya navame paQcame vA syAt, itarayoH-tu-ekAdaSa-dvAdaSayoH syAtAM,
   kāmyānantaramabhidhānāt /	kAmya-anantaram-aBiDAnAt /
   pūrvasaṃskārabhāve 'pi upanayanenādhikriyate, na tvanena vinoparitanairiti	pUrva-saMskAra-BAve api upanayanena-aDikriyate, na tu-anena vinA-uparitanEH-iti
   garbhādhānādimanuktvā upanayanasyaivehārambhaḥ //	garBADAna-Adim-anuktvA upanayanasya-eva-iha-AramBaH //
   navame pañcame vā kāmyam // Gaut_1.8 //	navame paQcame vA kAmyam // GOt-_1.8 //
   kāmāya hitaṃ kāmyaṃ tadupatpādanasamartham /	kAmAya hitam kAmyam tad-upatpAdana-samarTam /
   pañcame navama iti vācye kramabhedaḥ anayorantarā kṣatriyavaiśyayoḥ	paQcame navamaH iti vAcye krama-BedaH anayoH-antarA kzatriya-vESyayoH
   kāmyakālaparigrahārthaḥ /	kAmya-kAla-parigraha-arTaH /
   tathā ca manuḥ-	taTA ca manuH-
   rājño balārthinaṣṣaṣṭhe vaiśyasyārthārthino 'ṣṭame //	rAjQaH bala-arTi-nazzazWe vESyasya-arTa-arTinaH azwame //
   visamāsaḥ kāmyabhedajñāpanārthaḥ /	visamAsaH kAmya-Beda-jQApana-arTaH /
   tathācaca smṛtyantaraṃ-'navame tvāyuṣmākaṃ pañcame brahmavarcasakāmam';	taTA-caca smRti-antaran--anavame tu-AyuzmAkam paQcame brahmavarcasa-kAmam-a;
   iti /	iti /
   vāśabdo vikalpārthaḥ /	vA-SabdaH vikalpa-arTaH /
   sa icchāto draṣṭavyaḥ //	saH icCAtaH drazwavyaH //
   garbhādiḥsaṅkhyā varṣāṇām // Gaut_1.9 //	garBa-AdiH-saFKyAH varzANAm // GOt-_1.9 //
   garbhasahacaritā daśa māsā garbha ityucyate /	garBa-sahacaritAH daSa mAsAH garBaH iti-ucyate /
   tatprabhṛti varṣagaṇanā kartavyā, na tu janmata ārabhya /	tad-praBRti varza-gaNanA kartavyA, na tu janmataH AraBya /
   tataśca 'upanayanaṃ brāhmaṇasya'; ityevamādau 'garbhāṣṭame'; ityevamādi	tatas-ca aupanayanam brAhmaNasya-a; iti-evamAdO agarBA-azwame-a; iti-evamAdi
   yojyam //	yojyam //
   taddvitīyaṃ janma // Gaut_1.10 //	tad-dvitIyam janma // GOt-_1.10 //
   tat upanayanaṃ dvitīyaṃ janma /	tat upanayanam dvitIyam janma /
   tena saṃskṛto dvijo bhavatītyarthaḥ /	tena saMskRtaH dvijaH Bavati-iti-arTaH /
   'dvijātīnāmadhyayanam'; ityevamādau vyavahārārthaṃ dvijasaṃjñākaraṇam /	advijAtInAm-aDyayanam-a; iti-evamAdO vyavahAra-arTam dvija-saMjQA-karaNam /
   tadgrahaṇaṃ nityakāmyopanayanasaṃgrahaṇārtham //	tad-grahaNam nitya-kAmya-upanayana-saMgrahaNa-arTam //
   tadyasmātsa ācāryaḥ // Gaut_1.11 //	tat-yasmAt-saH AcAryaH // GOt-_1.11 //
   tadgrahaṇaṃ nityakāmyopanayanasaṃgrahaṇārtham /	tad-grahaNam nitya-kAmya-upanayana-saMgrahaNa-arTam /
   'ācāryaḥ śreṣṭho gurūṇām'; ityādau vyavahārārthaṃ saṃjñākaraṇam //	aAcAryaH SrezWaH gurUNAm-a; ityAdO vyavahAra-arTam saMjQA-karaNam //
   vedānuvacanācca // Gaut_1.12 //	veda-anuvacanAt-ca // GOt-_1.12 //
   vedānuvacanaṃ samastavedānucanam /	veda-anuvacanam samasta-veda-anucanam /
   adṛṣṭārthamekadeśādhyāpanena guruḥ /	adRzwa-arTam-eka-deSa-aDyApanena guruH /
   tathā ca manuḥ-	taTA ca manuH-
   alpaṃ vā bahu vā yasya śrutasyopakaroti yaḥ /	alpam vA bahu vA yasya Srutasya-upakaroti yaH /
   tamapīha guruṃ vidyāt śrutopakriyayā tayā //	tam-api-iha gurum vidyAt Sruta-upakriyayA tayA //
   iti //	iti //
   dṛṣṭārthaṃ cedupādhyāyaḥ /	dRzwa-arTam ced-upADyAyaH /
   tathāca vasiṣṭhaḥ-'yastvekadeśaṃ sa upādhyāyaḥ'; iti /	taTA-ca vasizWaH--ayaH-tu-eka-deSam saH upADyAyaH-a; iti /
   cakārāt aṅgavyākhyātāpi /	cakArAt aFga-vyAKyAtA-api /
   tathāca yāskaḥ-'ācārya ācārānācinoti, arthānācinoti, buddhiṃ vā'; iti /	taTA-ca yAskaH--aAcAryaH AcArAn-Acinoti, arTa-anAcinoti, budDim vA-a; iti /
   keciccakāraṃ pūrvasūtreṇa samuccayārthaṃ vyācakṣate /	kecid-cakAram pUrva-sUtreNa samuccaya-arTam vyAcakzate /
   tenobhayakaraṇādevācāryaḥ /	tena-uBaya-karaNAt-eva-AcAryaH /
   tathāca manuḥ-	taTA-ca manuH-
   upanīya tu yaḥśiṣyaṃ vedamadhyāpayeddvijaḥ /	upanIya tu yaHSizyam vedam-aDyApayet-dvijaH /
   sakalpaṃ sarahasyaṃ ca tamācāryaṃ pracakṣate //	sa-kalpam sa-rahasyam ca tam-AcAryam pracakzate //
   iti //	iti //
   ekādaśadvādaśayoḥ kṣatriyavaiśyayoḥ // Gaut_1.13 //	ekAdaSa-dvAdaSayoH kzatriya-vESyayoH // GOt-_1.13 //
   nityo 'yaṃ kālaḥ, kāmyāpakatkalpayorūrdhvamabhidhānāt //	nityaH ayam kAlaH, kAmya-apakat-kalpayoH-UrDvam-aBiDAnAt //
   yadā tu nityakāmyayoḥ kenaciddurbhikṣādinā nimittenātikramaḥ syāt	yadA tu nitya-kAmyayoH kenacid-durBikza-AdinA nimittena-atikramaH syAt-
   tadānīmāpatkalpamāha-	tadA-AnIm-Apad-kalpam-Aha-
   ā ṣoḍaśādbrāhmaṇasyāpatitā sāvitrī // Gaut_1.14 //	A zoxaSAt-brAhmaNasya-ApatitA sAvitrI // GOt-_1.14 //
   āṅtrābhividhyarthaḥ, sahaṣoḍasena varṣeṇeti, 'dvyadhikāyāḥ'; iti liṅgāt	AFtra-aBiviDi-arTaH, saha-zoxasena varzeNa-iti, advi-aDikAyAH-a; iti liFgAt-
   'ṣoḍaśe sarvakāmam'; iti smṛtyantaradarśanācca /	azoxaSe sarva-kAmam-a; iti smRti-antara-darSanAt-ca /
   apatitā anapagatā /	apatitA anapagatA /
   sāvitrīśabdena tatsādhanamupanayamucyate, upanayanasyādhikṛto	sAvitrI-Sabdena tad-sADanam-upanayam-ucyate, upanayanasya-aDikRtaH-
   bhavatītyarthaḥ /	Bavati-iti-arTaH /
   evaṃ ca pitrādiṣvanupanīteṣvapi prāyaścittenopanayane 'dhikriyate /	evam ca pitR-Adizu-anupanItezu-api prAyaScittena-upanayane aDikriyate /
   tathācāpastambaḥ-'yasya pitā... pitāmahaḥ....prapitāmahaḥ'; ityādi //	taTA-cApa-stambaH--ayasya pitA... pitAmahaH....-prapitAmahaH-a; ityAdi //
   dvāvaṃśate rājanyasya // Gaut_1.15 //	dvO=-aMSate rAjanyasya // GOt-_1.15 //
   atrāpyāṅnuvartate varṣasahitam /	atra-ApyAFnuvartate varza-sahitam /
   rājanyaśabdaprayogo rājatvaprasiddhyarthaḥ, tasyopanītasyaiva rājyādhikāra	rAjanya-Sabda-prayogaH rAja-tva-prasidDi-arTaH, tasya-upanItasya-eva rAjya-aDikAra
   iti //	iti //
   dvyadhikāyā vaiśyasya // Gaut_1.16 //	dvi-aDikAyAH vESyasya // GOt-_1.16 //
   dvābhyāmadhikābhyāṃ sahitā yā dvāviṃśatiḥ sā dvyadhikāḥ,	dvAByAm-aDikAByAm sahitA yA dvAviMSatiH sA dvi-aDikAH,
   caturviṃśāterityarthaḥ /	caturviMSAteH-iti-arTaH /
   caturviṃśateriti vaktavye evamabhidhānaṃ pūrvatrāṅo 'bhividhijñāpanārtham	caturviMSateH-iti vaktavye evam-aBiDAnam pUrvatrAFaH aBiviDi-jQApana-arTam
   ukta upanayanakālaḥ /	uktaH upanayana-kAlaH /
   idānīṃ tatsādhanābhidhitsayā'ha-	idAnIm tad-sADana-aBiDitsayA-aha-
   mauñjījyāmaurvīsautrayo mekhalāḥ krameṇa // Gaut_1.17 //	mOQjIjyA-mOrvI-sOtrayaH meKalAH krameNa // GOt-_1.17 //
   muñjavikārā mauñjī /	muQja-vikArA mOQjI /
   mūrvā prasiddhā, tadvikārā maurvī /	mUrvA prasidDA, tad-vikArA mOrvI /
   jyācāsau maurvī ceti samānādhikaraṇasamāsaḥ /	jyA-cAsO mOrvI ca-iti samAna-aDikaraNa-samAsaH /
   tataśca dhanuṣo 'panīya grāhyā /	tatas-ca DanuzaH apanIya grAhyA /
   sūtraṃ śaṇasūtram /	sUtram SaNa-sUtram /
   ekaguṇā maurvī, itare trivṛtau /	eka-guNAH mOrvI, itare trivRtO /
   yathā'ha manuḥ-	yaTA-aha manuH-
   mauñjī trivṛt samā ślakṣṇā kāryā viprasya mekhalā /	mOQjI trivRt samA SlakzNA kAryA viprasya meKalA /
   kṣatriyasya tu maurvī jyā vaiśyasya śaṇatāntavī //	kzatriyasya tu mOrvI jyA vESyasya SaNa-tAntavI //
   iti //	iti //
   jyāmaurvyordvitvavyāvṛttyarthaṃ kramagrahaṇam /	jyAm-OrvyoH-dvi-tva-vyAvRtti-arTam krama-grahaNam /
   kecidabhāve vaikalpikārthamiti varṇayanti /	kecid-aBAve vEkalpikA-arTam-iti varNayanti /
   tathāca manuḥ-	taTA-ca manuH-
   muñjābhāve tu kartavyā kuśāśmantakabalbajaiḥ /	muQja-aBAve tu kartavyA kuSa-aSmantaka-balba-jEH /
   trivṛtā granthinaikena tribhiḥ pañcabhireva veti //	trivRtA granTinA-ekena triBiH paQcaBiH-eva vA-iti //
   nyāyasiddhe kramagrahaṇasyānyārthatvāditi //	nyAya-sidDe krama-grahaNasya-anya-arTa-tvAt-iti //
   kṛṣṇarurubastājināni // Gaut_1.18 //	kRzNa-ruru-basta-ajinAni // GOt-_1.18 //
   ajinaśabdaḥ pratyekamabhisambadhyate /	ajina-SabdaH pratyekam-aBisambaDyate /
   kṛṣṇaḥ kṛṣṇamṛgaḥ, ruruḥ pṛṣanmṛgaḥ, bastaḥ prasiddhaḥ /	kRzNaH kRzNamRgaH, ruruH pRzad-mRgaH, bastaH prasidDaH /
   etāni krameṇottarīyāṇi /	etAni krameNa-uttarIyANi /
   tathā ca smṛtyantaram-'ajinamevottarīyaṃ dhārayeyuḥ'; iti //	taTA ca smRti-antaram--aajinam-eva-uttarIyam DArayeyuH-a; iti //
   vāsāṃsi śāṇakṣaumacīrakutapāḥsarveṣām // Gaut_1.19 //	vAsAMsi SANa-kzOma-cIra-kutapAH-sarvezAm // GOt-_1.19 //
   śaṇādhikāraḥśāṇaḥ /	SaNa-aDikAraH-SANaH /
   kṣumā atasī,tadvikāraḥ kṣaumaḥ /	kzumAH atasI,tad-vikAraH kzOmaH /
   darbhādipariniṣpannaṃ cīram /	darBa-Adi-parinizpannam cIram /
   kutapaḥ pārvatīyacchāgaromaniṣpannaḥ /	kutapaH pArvatIya=-CAga-roma-nizpannaH /
   etānyadhovasanāni /	etAni-aDas-vasanAni /
   viṣamasaṅkhyatvādeva sarveṣāṃ siddheḥ smṛtyantare 'śāṇaṃ kṣaumaṃ vāso	vizama-saFKya-tvAt-eva sarvezAm sidDeH smRti-antare aSANam kzOmam vAsaH-
   brāhmaṇasya'; iti tadāśritya yadyathāsaṅkhyaṃ tannivṛttyarthaṃ sarveṣāṃ	brAhmaNasya-a; iti tadASritya yat-yaTAsaFKyam tat-nivRtti-arTam sarvezAm
   grahaṇaṃ, adhikārārthaṃ vā //	grahaNan, aDikAra-arTam vA //
   kārpāsaṃ cāvikṛtam // Gaut_1.20 //	kArpAsam ca-avikRtam // GOt-_1.20 //
   sarveṣāmityanuvartate, vāsa iti ca /	sarvezAm-iti-anuvartate, vAsaH iti ca /
   avikṛtamarāgasambandham /	avikRtam-arAga-sambanDam /
   svabhāvataḥ śuklamevetyarthaḥ /	svaBAvataH Suklam-eva-iti-arTaH /
   pūrveṣāmapyavikṛtatvajñāpanārthaścaśabdaḥ //	pUrvezAm-api-avikRta-tva-jQApana-arTaH-ca-SabdaH //
   kāṣāyamapyeke // Gaut_1.21 //	kAzAyam-api-eke // GOt-_1.21 //
   rāgasambandhamapi kecidicchanti /	rAga-sambanDam-api kecid-icCanti /
   apiśabdo nindārthaḥ /	api-SabdaH nindA-arTaH /
   ataḥ pūrveṣāmabhāve draṣṭavyam //	atas pUrvezAm-aBAve drazwavyam //
   idānīṃ kāṣāyapakṣe niyamārthamāha-	idAnIm kAzAya-pakze niyama-arTam-Aha-
   vārkṣaṃ brāhmaṇasya // Gaut_1.22 //	vArkzam brAhmaNasya // GOt-_1.22 //
   vṛṣakaṣāyakṛtaṃ vārkṣaṃ tadeva brāhmaṇasya vāsaḥ //	vRza-kazAya-kRtam vArkzam tat-eva brAhmaNasya vAsaH //
   māñjiṣṭhahāridre itarayoḥ // Gaut_1.23 //	mAQjizWa-hAridre itarayoH // GOt-_1.23 //
   mañjiṣṭhayā vikṛtaṃ kṣatriyasya /	maQjizWayA vikRtam kzatriyasya /
   haridrayā vikṛtaṃ vaiśyasya //	haridrayA vikRtam vESyasya //
   bailvapālāśau brāhmaṇadaṇḍau // Gaut_1.24 //	bElva-pAlASO brAhmaNa-daNxO // GOt-_1.24 //
   bailvaḥ pālāśo vā brāhmaṇasya daṇḍaḥ /	bElvaH pAlASaH vA brAhmaNasya daNxaH /
   yadyapi dvandvanirdeśaiḥ, tathāpi 'yajñiyo vā sarveṣām';	yadi-api dvandva-nirdeSEH, taTA-api ayajQiyaH vA sarvezAm-a;
   ityekavacananirdeśāt, 'pratigṛhyepsitaṃ daṇḍam'; iti smṛtyantaradarśanācca	iti-ekavacana-nirdeSAt, apratigRhya-Ipsitam daNxam-a; iti smRti-antara-darSanAt-ca
   ekasyaiva dhāraṇaṃ yuktam //	ekasya-eva DAraNam yuktam //
   āśvatthapailavo śeṣe // Gaut_1.25 //	ASvatTa-pElavaH Seze // GOt-_1.25 //
   aśvatthaḥ prasiddhaḥ, pīluḥ kalkiḥ, śeṣe kṣatriyavaiśyaviṣaye /	aSvatTaH prasidDaH, pIluH kalkiH, Seze kzatriya-vESya-vizaye /
   tatrāpi kṣatriyasyāśvatthaḥ, vaiśyasya pailavaḥ //	tatra-api kzatriyasya-aSvatTaH, vESyasya pElavaH //
   yajñiyo vā sarveṣām // Gaut_1.26 //	yajQiyaH vA sarvezAm // GOt-_1.26 //
   yajñārhe vā syāt vibhītakabilvakayāvakādirvarjito vṛkṣaviśeṣa ityarthaḥ /	yajQa-arhe vA syAt viBItaka-bilva-kayAvaka-AdiH-varjitaH vRkza-viSezaH iti-arTaH /
   vāśabdo 'bhāvavikalpārthaḥ, ataḥ pūrveṣāmabhāve /	vA-SabdaH aBAva-vikalpa-arTaH, atas pUrvezAm-aBAve /
   anyathāpārtho vāśabdaḥ /	anyaTA-pArTaH vA-SabdaH /
   sarveṣāṃgrahaṇamanantarayoreva mā bhūditi //	sarvezAMgrahaNam-anantarayoH-eva mA BUt-iti //
   idānīṃ daṇḍaguṇamāha-	idAnIm daNxa-guNam-Aha-
   apīḍitā yūpavakrāḥsaśalkāḥ // Gaut_1.27 //	apIxitAH yUpa-vakrAH-sa-SalkAH // GOt-_1.27 //
   apīḍitā vallīveṣṭanakīṭāgnyādibhiranupahatā ityarthaḥ /	apIxitAH vallIvezwana-kIwa-agni-AdiBiH-anupahatAH iti-arTaH /
   yūpavakrāḥ yūpavannatāgrā ityarthaḥ /	yUpa-vakrAH yUpavat-nata-agrAH iti-arTaH /
   saśalkāḥ satvacaḥ /	sa-SalkAH sa-tvacaH /
   asamāsāt sarva evaṃrūpāḥ, na tu yathāsaṅkhyam /	asamAsAt sarve evaMrUpAH, na tu yaTAsaFKyam /
   tathā cāha manuḥ-	taTA ca-Aha manuH-
   ṛjavaste tu sarve syuravraṇāḥsaumyadarśanāḥ /	RjavaH-te tu sarve syuH-avraNAH-sOmya-darSanAH /
   anudvegakarā nṝṇāṃ satvaco 'nagnidūṣitāḥ //	anudvega-karAH nLNAm sa-tvacaH anagni-dUzitAH //
   iti //	iti //
   mūrghalalāṭanāsāgrapramāṇāḥ // Gaut_1.28 //	mUrGa-lalAwa-nAsA-agra-pramANAH // GOt-_1.28 //
   pramāṇaśabdaḥ pratyekaṃ sambadhyate /	pramANa-SabdaH pratyekam sambaDyate /
   mūrdhapramāṇā brahmaṇasya, lalāṭapramāṇāḥ kṣatriyasya, nāsāgrapramāṇā	mUrDa-pramANAH brahmaNasya, lalAwa-pramANAH kzatriyasya, nAsA-agra-pramANA
   vaiśyasya /	vESyasya /
   tathā ca manuḥ -	taTA ca manuH -
   keśāntiko brāhmaṇasya daṇḍaḥ kāryaḥ pramāṇataḥ /	keSa-antikaH brAhmaNasya daNxaH kAryaH pramANataH /
   lalāṭasammito rājñaḥ syāttu nāsāntiko viśaḥ //	lalAwa-sammitaH rAjQaH syAt-tu nAsA-antikaH viSaH //
   iti //	iti //
   idānīṃ brahmacāriveṣamāha-	idAnIm brahmacAri-vezam-Aha-
   muṇḍajaṭilaśikhājaṭāśca // Gaut_1.29 //	muNxa-jawila-SiKA-jawAH-ca // GOt-_1.29 //
   muṇḍo muṇḍitaśiraskaḥ /	muNxaH muNxita-SiraskaH /
   jaṭilaḥ sakeśaḥ /	jawilaH sa-keSaH /
   śikhā eva jaṭā yasya sa śikhājaṭaḥ /	SiKA eva jawA yasya sa SiKA-jawaH /
   evaṃ muṇḍaśabdena samastamuṇḍanamucyate /	evam muNxa-Sabdena samasta-muNxanam-ucyate /
   cakāro vār'thaḥ pratyekamabhisambadhyate-muṇḍo vā jaṭilo vā śikhājaṭo veti	cakAraH vAr-aTaH pratyekam-aBisambaDyate-muNxaH vA jawilaH vA SiKAjawaH vA-iti
   brāhmaṇakṣatriyavaiśyābhiprāyaṃ bahuvacanam /	brAhmaNa-kzatriya-vESya-aBiprAyam bahuvacanam /
   yathākramanivṛttyarthaṃ veti noktam /	yaTAkrama-nivRtti-arTam vA-iti na-uktam /
   tathā ca manuḥ-	taTA ca manuH-
   muṇḍo vā jaṭilo vā syādasya vā syācchikhājaṭaḥ //	muNxaH vA jawilaH vA syAt-asya vA syAt-SiKA-jawaH //
   iti //	iti //
   idānīṃ śaucato 'dhyayanādhikārāt śaucārthaṃ pūrvaṃ dravyaśuddhirucyate-	idAnIm SOcataH aDyayana-aDikArAt SOca-arTam pUrvam dravya-SudDiH-ucyate-
   dravyahasta ucchiṣṭo nidhāyācāmet // Gaut_1.30 //	dravya-hastaH ucCizwaH niDAya-AcAmet // GOt-_1.30 //
   brāhmaṇabhojanādau pravṛtto dravyahastaḥ pūrvamanucchiṣṭaḥ	brAhmaNa-Bojana-AdO pravRttaH dravya-hastaH pUrvam-anucCizwaH
   kenacitkāraṇenocchiṣṭasparśādaprayato bhavati, tadā taddravyaṃ bhūmau	kenacid-kAraNena-ucCizwa-sparSAt-aprayataH Bavati, tadA tat-dravyam BUmO
   nidhāya sthāpayitvā'cāmet /	niDAya sTApayitvA-acAmet /
   tathā ca vasiṣṭhaḥ-	taTA ca vasizWaH-
   pracarannabhyavahāryeṣu ucchiṣṭaṃ yadi saṃspṛśet /	pracaran=-aByavahAryezu ucCizwam yadi saMspRSet /
   bhūmau nidhāya taddravyamācamya pracaretpunaḥ //	BUmO niDAya tat-dravyam-Acamya pracaret-punar //
   iti //	iti //
   puruṣaśaucavivakṣāyāṃ dravyahastagrahaṇamanarthakam /	puruza-SOca-vivakzAyAm dravya-hasta-grahaNam-anarTakam /
   ato dravyasya nidhānamātrādeva śuddhiḥ, puruṣasyācamanāt /	atas dravyasya niDAna-mAtrAt-eva SudDiH, puruzasya-AcamanAt /
   yattu dravyasya smṛtyantare prokṣaṇamukta-'bhūmau nikṣipya	yat-tu dravyasya smRti-antare prokzaNa-mukta--aBUmO nikzipya
   prokṣaṇāddravyaṃ śuddhyati'; iti tadabhyavahāryapakvadravyaviṣayameva	prokzaNAt-dravyam SudDi-ati-a; iti tad-aByavahArya-pakva-dravya-vizayam-eva
   draṣṭavyam /	drazwavyam /
   kathaṃ punastulyasaṃhite sūtre viśeṣo 'vagamyate-nidhāyācacamanaṃ na	kaTam punar-tulya-saMhite sUtre viSezaH avagamyate-niDAya-Acacamanam na
   punaranidhāyeti /	punar-aniDAya-iti /
   ucyate-yadyanidhāyācamanamiṣṭaṃ syāttato 'dravyahasta ucchiṣṭa ācāmet';	ucyate--yat-i-aniDAya-Acamanam-izwam syAt-tatas adravya-hastaH ucCizwaH AcAmet-a;
   ityetāvadeva vaktavyaṃ syāt, kiṃ nidhānena kriyata iti, tataḥ	iti-etAvat-eva vaktavyam syAt, kim niDAnena kriyate iti, tatas-
   sūtrātirekānnidhānapakṣa evābhīṣṭa ityavagamyate /	sUtra-atirekAt-niDAna-pakzaH eva-aBIzwaH iti-avagamyate /
   yattu manunoktaṃ-	yat-tu manunA-uktaM-
   ucchiṣṭena tu saṃspṛṣṭo dravyahastaḥ kathaṃcana /	ucCizwena tu saMspRzwaH dravya-hastaH kaTaMcana /
