   oṃ	om
   tathā deśa-kāla-kārtṛṇāṃ prayogānubandhabhūtānāṃ bhedo nāvasīyate	taTA deSa--kAla-kArtRNAm prayoga-anubanDa-BUtAnAm BedaH na-avasIyate
   kāryasyaivābhede /	kAryasya-eva-aBede /
   bhidyamāne tu kārye kāryārthamanuṣṭhānamāvartata eva /	BidyamAne tu kArye kArya-arTam-anuzWAnam-Avartate eva /
   deśādibhede 'pi prayogabhedāvagamādāvṛttirevānuṣṭhānasya /	deSa-Adi-Bede api prayoga-Beda-avagamAt-AvRttiH-eva-anuzWAnasya /
   prasaṅganirūpaṇam /	prasaFga-nirUpaNam /
   yasya ca parārthamanuṣṭhitasyāpi kāryaṃ tantramityavagamyate,	yasya ca para-arTam-anuzWitasya-api kAryam tantram-iti-avagamyate,
   tasyānyatrāpyupakārakatvameveti sakṛdanuṣṭhānam--iti /	tasya-anyatra-api-upakAraka-tvam-eva-iti sakRt-anuzWAnam---iti /
   nānābhramaviṣayāṇāṃ1479vidhisindhau 1480nimajjatāṅgānām /	nAnA-Brama-vizayANa-aM1479-viDi-sinDO 1480nimajjata-aFgAnAm /
   pravitatagambhīrāṇāṃ pārāyaṇametadācaritam // 1 //	pravitata-gamBIrANAm pArAyaNam-etat-Acaritam // 1 //
   iti mahāmahopādhyāyaśrīmacchālikanāthamiśrapraṇītāyāṃ	iti mahA-mahA-upADyAya-SrImat-SAlika-nATa-miSra-praNItAyAm
   prakaraṇapañcikāyāmaṅgapārāyaṇe ārādupakārakāṅganirūpaṇaparo nāma dvitīyaḥ	prakaraNa-paQcikAyAm-aFga-pArAyaNe ArAdupakArakAFganirUpaNa-paraH nAma dvitIyaH
   paricchedassamāptaḥ //	paricCedassamAptaH //
