   (Vaidya 311)	(VEdyaH 311)
   sugatidurgatiṣūpapadyamānānīti vistaraḥ | āsravakṣayādanāsravāṃ	sugati-durgatizu-upapadyamAnAni-iti vistaraH | Asrava-kzayAt-anAsravAm
   cetovimuktiṃ prajñayā yathābhūtaṃ prajānāti | imāni bhikṣavo daśa	cetaH-vimuktim prajQayA yaTABUtam prajAnAti | imAni BikzavaH daSa
   tathāgatabalāni ||	taTAgata-balAni ||
   [23] katamāni bhikṣavastathāgatasya catvāri vaiśāradyāni? iha bhagavān	[23] katamAni BikzavaH-taTAgatasya catvAri vESAradyAni? iha BagavAn
   samyaksaṃbuddha ityātmānaṃ prajānīte | ime tvayā dharmā nābhisaṃbuddhā	samyaksaMbudDaH iti-AtmAnam prajAnIte | ime tvayA DarmA nABi-saMbudDA
   ityatra kaścidvādaṃ samāropayet sadevake loke samārake sabrahmake	iti-atra kaScid-vAdam samAropayet sa-devake loke samArake sa-brahmake
   saśramaṇabrāhmaṇikāyāṃ prajāyāṃ sadevamānuṣāyām |	sa-SramaNa-brAhmaNikAyAm prajAyAm sa-deva-mAnuzAyAm |
   nimittametadanusamanupaśyati | nimittaṃ samanupaśyaṃstathāgato bhagavān	nimittam-etat-anusamanupaSyati | nimittam samanupaSyan=-taTAgataH BagavAn
   kṣemaprāpto abhayaprāpta ārṣabhaṃ sthānaṃ prajānāti | samyakparṣadgataḥ	kzema-prAptaH aBaya-prAptaH ArzaBam sTAnam prajAnAti | samyak-parzat-gataH
   siṃhanādaṃ nadati | brāhmaṃ cakraṃ pravartayati apravartitaṃ śramaṇena vā	siMhanAdam nadati | brAhmam cakram pravartayati apravartitam SramaNena vA
   brāhmaṇena vā devena vā māreṇa vā kenacidvā punarloke sahadharmeṇeti | ye	brAhmaNena vA devena vA mAreNa vA kenacid-vA punar-loke sahaDarmeNa-iti | ye
   punastathāgatairnāntarāyikā dharmā ākhyātāḥ tānapratisevamānasya	punar-taTAgatEH-na-antarAyikAH DarmAH AKyAtAH tAn-apratisevamAnasya
   nānamantarāyet(?)yat kaścidvādamāropayet iti vistaraḥ | yā vā anena	nAnam-antarAya-it(?)yat kaScid-vAdam-Aropayet iti vistaraH | yA vE anena
   pratipadākhyātā āryā nairyāṇikā hīnāṃ pratiraṣāvamāṇo(?) na niryāyāt	pratipad-A-AKyAtA AryA nEryANikAH hInAm pratirazAvamANaH-(?) na niryAyAt-
   daketaraḥ(?) samyagduḥkhanāśāya ityatra.....kaścitpūrvavat | kṣīṇāsravasya	daketaraH(?) samyak-duHKa-nASAya iti-atra.....kaScid-pUrvavat | kzINa-Asravasya
   satamātmānaṃ pratijānataḥ ime āsravā aparikṣīṇā ityatra	satam-AtmAnam pratijAnataH ime AsravAH aparikzINAH iti-atra
   kaścidvādamāropayet sadevaloke samārake saśramaṇabrāhmaṇikāyāṃ prajāyāṃ	kaScid-vAdam-Aropayet sa-deva-loke samArake sa-SramaNa-brAhmaNikAyAm prajAyAm
   sadevamānuṣāyāṃ nimittamevaṃ na samanupaśyati | nimitta(ma)samanupaśyan	sa-deva-mAnuzAyAm nimittam-evam na samanupaSyati | nimitta(ma)-samanupaSyan
   tathāgataḥ sthāmaprāpto viharati abhayaprāpta āha(rṣa?)bhaṃ sthānaṃ	taTAgataH sTAma-prAptaH viharati aBaya-prAptaH Aha-(rza-?)Bam sTAnam
   prajānāti | samyakparṣadgataḥ siṃhanādaṃ nadati, brāhmaṃ cakraṃ	prajAnAti | samyak-parzat-gataH siMhanAdam nadati, brAhmam cakram
   pravartayati apravartitaṃ śramaṇena vā brāhmaṇena vā kenacidvā punarloke	pravartayati apravartitam SramaNena vA brAhmaNena vA kenacid-vA punar-loke
   sahadharmeṇeti | imāni bhikṣavo bhagavatastathāgatasya catvāri	sahaDarmeNa-iti | imAni BikzavaH BagavataH-taTAgatasya catvAri
   vaiśāradyāni ||	vESAradyAni ||
   [24] katamāstathāgatasya catasraḥ pratisaṃvidaḥ? yaduta arthapratisaṃvit	[24] katamAH-taTAgatasya catasraH pratisaMvidaH? yat-uta arTa-pratisaMvid-
   dharmapratisaṃvit niruktipratisaṃvit pratibhānapratisaṃvit | imā	Darma-pratisaMvid nirukti-pratisaMvid pratiBAna-pratisaMvid | imA
   bhikṣavaścatasraḥ pratisaṃvidaḥ ||	BikzavaH-catasraH pratisaMvidaH ||
   [25] katame bhikṣavo 'ṣṭādaśāveṇikā buddhadharmāḥ? nāsti tathāgatasya	[25] katame BikzavaH azwAdaSa-AveNikAH budDa-DarmAH? na-asti taTAgatasya
   skhalitam, nāsti ravitam, nāsti muṣitasmṛtitā, nāsti (a?)samāhitaṃ cittam,	sKalitam, na-asti ravitam, na-asti muzita-smRtitA, na-asti (a?)-samAhitam cittam,
   nāsti nānātvasaṃjñā, nāstyapratisaṃkhyāyopekṣā, nāsti chandasya hāniḥ,	na-asti nAnAtva-saMjQA, na-asti-apratisaMKyAya-upekzA, na-asti Candasya hAniH,
   nāsti vīryasya hāniḥ, nāsti smṛterhāniḥ, nāsti prajñāhāniḥ, nāsti	na-asti vIryasya hAniH, na-asti smRteH-hAniH, na-asti prajQA-hAniH, na-asti
   vimukterhāniḥ, trivimuktijñānadarśanāni, atīte 'dhvanyasaṅgamapratihataṃ	vimukteH-hAniH, tri-vimukti-jQAna-darSanAni, atIte aDvanya-saFgam-apratihatam
   (AvSū, Vaidya 326) jñānadarśanam, anāgate 'dhvanyasaṅgamapratihataṃ	(AvSU, VEdyaH 326) jQAna-darSanam, anAgate aDvanya-saFgam-apratihatam
   jñānadarśanam, pratyutpanne 'dhvanyasaṅgamapratihataṃ jñānadarśanam,	jQAna-darSanam, pratyutpanne aDvanya-saFgam-apratihatam jQAna-darSanam,
   sarvakāyakarmajñānapūrvakaṃ saṃjñāparivartaḥ, sarvavākkarmajñāpūrvaṃgamaṃ	sarva-kAya-karma-jQAna-pUrvakam saMjQA-parivartaH, sarva-vAkkarma-jQA-pUrvaMgamam
   jñānānuparivartaḥ, sarvamanaḥkarmajñānapūrvaṃgamaṃ jñānānuparivartaḥ | ime	jQAna-anuparivartaH, sarva-manaH-karma-jQAna-pUrvaMgamam jQAna-anuparivartaH | ime
   bhikṣavastathāgatasya aṣṭādaśāveṇikā dharmāḥ ||	BikzavaH-taTAgatasya azwAdaSa-AveNikAH DarmAH ||
   [26] tatra katamāni tathāgatasya dvātriṃśanmahāpuruṣalakṣaṇāni?	[26] tatra katamAni taTAgatasya dvAtriMSat-mahApuruza-lakzaNAni?
   supratiṣṭhitapādatā tathāgatasyedaṃ mahāpuruṣalakṣaṇam | adhastāt	su-pratizWita-pAda-tA taTAgatasya-idam mahApuruza-lakzaNam | aDastAt-
   pādatalayoścakrāṅkitapādatalatā | āyatapārṣṇisaṃgatapādatā | dīrghāṅgulitā	pAda-talayoH-cakra-aFkita-pAda-tala-tA | Ayata-pArzNi-saMgata-pAda-tA | dIrGa-aFgulitA
   | jālahastapādatā | mṛdutaruṇahastapādatā | saptotsadaśarīratā |	| jAla-hasta-pAda-tA | mRdu-taruNa-hasta-pAda-tA | sapta-utsada-SarIra-tA |
   aiṇeyajaṅghatā | kośagatabastiguhyatā | siṃhapūrvārdhakāyatā |	ENeya-jaFGa-tA | koSa-gata-basti-guhyatA | siMha-pUrva-arDa-kAyatA |
   citāntarāṃsatā | susaṃvṛtaskandhatā | anunnāmatā | pralambabāhutā |	citA-antara-aMsatA | su-saMvRta-skanDa-tA | anunnAmatA | pralamba-bAhutA |
   viśuddhanetratā | kambugrīvatā | siṃhahanutā | samacatvāriṃśaddantatā |	viSudDa-netra-tA | kambu-grIva-tA | siMha-hanu-tA | samacatvAriMSat-dantatA |
   samāviraladantatā | suśukladantatā | prabhūtatanujihvatā | rasarasāgratā |	samAvirala-danta-tA | su-Sukla-danta-tA | praBUta-tanu-jihvatA | rasa-rasa-agra-tA |
   brahmasvarakalaviṅkarutasvaratā | abhinīlanetratā | gopakṣmanetratā |	brahma-svara-kalaviFka-ruta-svaratA | aBinIla-netra-tA | go-pakzma-netra-tA |
   sūkṣmacchavitā | suvarṇavarṇacchavitā | ekaikaromakūpatā |	sUkzma=-CavitA | suvarNa-varNa=-CavitA | ekEka-romakUpa-tA |
   uttuṅgapradakṣiṇāvartaromatā | indranīlakeśatā |	uttuFga-pradakziNa-Avarta-romatA | indranIla-keSa-tA |
   suśuklabhramukhāntarorṇalalāṭatā | uṣṇīṣaśiraskatā |	su-Sukla-Bra-muKa-antara-UrNa-lalAwa-tA | uzNIza-SiraskatA |
   nyagrodhaparimaṇḍalasamantaprāsādikatā |	nyagroDa-parimaNxala-samanta-prAsa-Adika-tA |
   mahānārāyaṇabalasamantaprāsādikatā | tathāgatasyedaṃ mahāpuruṣasya	mahAnArAyaNa-bala-samantaprAsa-Adika-tA | taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇam | imāni bhikṣavastathāgatasya mahāpuruṣalakṣaṇāni ||	mahApuruza-lakzaNam | imAni BikzavaH-taTAgatasya mahApuruza-lakzaNAni ||
   supratiṣṭhitau pādautathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ	su-pratizWitO pAdOtaTa-Agatasya-idam mahApuruzasya mahApuruza-lakzaNam
   pūrvaṃ dṛḍhasamādānatayā nirvṛttam | adhastātpādatalayoścakrāṅkitapā	pUrvam dRXa-samAdAna-tayA nirvRttam | aDastAt-pAda-talayoH-cakra-aFkitapA
   datalatā - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	datalatA  taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   parasattvājihmakaraṇatayā nirvṛttam | āyatapādapārṣṇisaṃgatapādatā -	para-sattva-ajihma-karaNa-tayA nirvRttam | Ayata-pAda-pArzNi-saMgata-pAda-tA -
   tathāgatasyedaṃ mahāpuruṣalakṣaṇaṃ pūrve mātāpitarau satkṛtya caraṇe	taTAgatasya-idam mahApuruza-lakzaNam pUrve mAtA-pitarO satkRtya caraNe
   śuśrūṣatayābhinirvṛttam | dīrghāṅgulikatā - tathāgatasyedaṃ mahāpuruṣasya	SuSrUzatayA-aBinirvRttam | dIrGa-aFgulika-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve dharmārakṣāvaraṇaguptikaraṇayā nirvṛttam |	mahApuruza-lakzaNam pUrve Darma-Arakza-AvaraNa-gupti-karaNayA nirvRttam |
   jālahastapādatā - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	jAla-hasta-pAda-tA  taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   parivārābhedanatayā nirvṛttam | mṛdutaruṇahastapādatātathāgatasyedaṃ	parivAra-aBedana-tayA nirvRttam | mRdu-taruNa-hasta-pAda-tA-taTA-gatasya-idam
   mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve vividhaprāvaraṇānnapradānatayā	mahApuruzasya mahApuruza-lakzaNam pUrve viviDa-prAvaraNa-anna-pradAna-tayA
   nirvṛttam | saptotsadaśarīratā - tathāgatasyedaṃ mahāpuruṣasya	nirvRttam | sapta-utsada-SarIra-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ parakiṃkaraṇīyasaumukhyakaraṇatayā nirvṛttam	mahApuruza-lakzaNam para-kiMkaraNIyasOmuKya-karaNa-tayA nirvRttam
   |........viśuddhanetratā - tathāgatasyedaṃ mahāpuruṣasya	|........viSudDa-netra-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve daśakuśalakarmapathātaptasamādānatayā nirvṛttam |	mahApuruza-lakzaNam pUrve daSa-kuSala-karma-paTA-tapta-samAdAna-tayA nirvRttam |
   kambugrīvatā - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	kambu-grIva-tA  taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   glāneṣu vividhabhaiṣajyānnapradānatayā nirvṛttam | siṃhahanutā -	glAnezu viviDa-BEzajya-anna-pradAna-tayA nirvRttam | siMha-hanu-tA -
   tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   kuśalamūlaprayogatayā nirvṛttam | samacatvāriṃśaddantatā - tathāgatasyedaṃ	kuSala-mUla-prayoga-tayA nirvRttam | samacatvAriMSat-dantatA  taTAgatasya-idam
   mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve sattvasamāśvāsanaprayogatayā	mahApuruzasya mahApuruza-lakzaNam pUrve sattva-samASvAsana-prayoga-tayA
   nirvṛttam | aviraladantatā - tathāgatasyedaṃ mahāpuruṣasya	nirvRttam | avirala-danta-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve bhinnasattvasaṃghānatayā nirvṛttam | samadantatā	mahApuruza-lakzaNam pUrve Binna-sattva-saMGAna-tayA nirvRttam | samadanta-tA
   - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	 taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   manāpamaṇipradānatayā nirvṛttam | suśukladantatā - tathāgatasyedaṃ	mana-apa-maNi-pradAna-tayA nirvRttam | su-Sukla-danta-tA  taTAgatasya-idam
   mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve svārakṣitakāyavāṅmanaskarmatayā	mahApuruzasya mahApuruza-lakzaNam pUrve svArakzitakAya-vAc-manaskarma-tayA
   nirvṛttam | prabhūta(tanu)jihvatā - tathāgatasyedaṃ mahāpuruṣasya	nirvRttam | praBUta(tanu)jihvatA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrvaṃ satyabhāṣaṇatayā nirvṛttam | rasarasāgratā -	mahApuruza-lakzaNam pUrvam satyaBAzaNa-tayA nirvRttam | rasa-rasa-agra-tA -
   tathāgatasya (mahā)puruṣasya mahāpuruṣalakṣaṇaṃ (AvSū, Vaidya 327)	taTAgatasya (mahA)-puruzasya mahApuruza-lakzaNam (AvSU, VEdyaH 327)
   pūrveṣvapramāṇapuṇyaskandha.....tvātmanatāparamābhiprapacchannatayā	pUrvezu-apramANa-puNya-skanDa-.....tvAtma-natA-parama-aBiprapacCanna-tayA
   nirvṛttam | brahmakalaviṅkarutasvaratā - tathāgatasyedaṃ mahāpuruṣasya	nirvRttam | brahma-kalaviFka-ruta-svaratA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve snigdhavacanasattvānāṃvanatā(?)	mahApuruza-lakzaNam pUrve snigDa-vacana-sattvAnAMvanatA(?)
   ānandavacanaśravaṇatayā nirvṛttam | abhinīlanetratā - tathāgatasyedaṃ	Ananda-vacana-SravaNa-tayA nirvRttam | aBinIla-netra-tA  taTAgatasya-idam
   mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve maitravatsattvasaṃrakṣaṇatayā	mahApuruzasya mahApuruza-lakzaNam pUrve mEtra-vat-sattva-saMrakzaNa-tayA
   nirvṛttam | gopakṣmanetratā - tathāgatasyedaṃ mahāpuruṣasya	nirvRttam | go-pakzma-netra-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve a(pra?)kṛtimātayā nirvṛttam | sūkṣmacchavitā -	mahApuruza-lakzaNam pUrve a(pra?)kRti-mAtayA nirvRttam | sUkzma=-CavitA -
   tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   dharmasaṃgīticittasaṃrakṣaṇakarmaṇyatayā nirvṛttam | suvarṇavarṇacchavitā	Darma-saMgIti-citta-saMrakzaNa-karmaNi-atayA nirvRttam | suvarNa-varNa=-CavitA
   - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	 taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   śayyāsanāstaraṇamanāpavacanapradānatayā nirvṛttam | ekaikaromakūpatā -	SayyA-Asana-AstaraNam-anApavacana-pradAna-tayA nirvRttam | ekEka-romakUpa-tA -
   tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   saṃgaṇikāparivarjanatayā nirvṛttam | pradakṣiṇāvartaromatā -	saMgaNikA-parivarjana-tayA nirvRttam | pradakziNa-Avarta-romatA -
   tathāgatasyedaṃ mahāpuruṣaṣya mahāpuruṣalakṣaṇaṃ pūrve	taTAgatasya-idam mahApuruzazya mahApuruza-lakzaNam pUrve
   ācāryopādhyāyakalyāṇamitrānuśāsanipradakṣiṇagrāhitayā nirvṛttam |	AcArya-upADyAya-kalyANa-mitra-anuSAsa-nipradakziNa-grAhitayA nirvRttam |
   indranīlakeśatā - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	indranIla-keSa-tA  taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   sarvaprāṇānukampanatayā nihataloṣṭadaṇḍaśastratayā nirvṛttam |	sarva-prANa-anukampana-tayA nihata-lozwa-daNxa-Sastra-tayA nirvRttam |
   suśuklabhramukhāntarorṇalalāṭatā - tathāgatasyedaṃ mahāpuruṣasya	su-Sukla-Bra-muKa-antara-UrNa-lalAwa-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve varṇārhānāṃ varṇabhāṣaṇatayā nirvṛttam |	mahApuruza-lakzaNam pUrve varNa-arhAnAm varNa-BAzaNa-tayA nirvRttam |
   uṣṇīṣaśiraskatā - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve	uzNIza-SiraskatA  taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve
   gurugauravapraṇāmatayā nirvṛttam | nyagrodhaparimaṇḍalasamantaprāsādikatā	guru-gOrava-praNAma-tayA nirvRttam | nyagroDa-parimaNxala-samanta-prAsAdika-tA
   - tathāgatasyedaṃ mahāpuruṣasya mahāpuruṣalakṣaṇaṃ pūrve ātmanaḥ	 taTAgatasya-idam mahApuruzasya mahApuruza-lakzaNam pUrve AtmanaH
   parasattvānāṃ ca samādhau niyojanatayā nirvṛttam |	para-sattvAnAm ca samADO niyojana-tayA nirvRttam |
   śarīrasamantaprāsādikatā - tathāgatasyedaṃ mahāpuruṣasya	SarIra-samantaprAsa-Adika-tA  taTAgatasya-idam mahApuruzasya
   mahāpuruṣalakṣaṇaṃ pūrve tathāgatabimbakaraṇatayā	mahApuruza-lakzaNam pUrve taTAgata-bimba-karaNa-tayA
   bhinnastūpapratisaṃskāratayā pareṣāṃ ca bhītānāmāśvāsanasaṃghānatayā ca	Binna-stu-upapratisaMskAra-tayA parezAm ca BItAnAm-ASvAsana-saMGAna-tayA ca
   nirvṛttam | apramāṇaiḥ kuśalamūlaiśca teṣu dharmeṣu vaśavartitvāt	nirvRttam | apramANEH kuSala-mUlEH-ca tezu Darmezu vaSa-varti-tvAt
   tathāgatasya dvātriṃśanmahāpuruṣalakṣaṇāni kāye nirvṛttāni ||	taTAgatasya dvAtriMSat-mahApuruza-lakzaNAni kAye nirvRttAni ||
   [27] katamāni aśītyanuvyañjanāni? tāmranakhāśca buddhā bhagavantaḥ,	[27] katamAni aSIti-anuvyaQjanAni? tAmra-naKAH-ca budDAH BagavantaH,
   snigdhanakhāśca uttuṅganakhāśca vṛttāṅgulinakhāśca cittāṅgulayaśca	snigDa-naKAH-ca uttuFga-naKAH-ca vRtta-aFguli-naKAH-ca citta-aFgulayaH-ca
   anupūrvāṅgulayaśca gūḍhaśirāśca nirgranthiśirāśca gūḍhagulphāśca	anupUrva-aFgulayaH-ca gUXa-SirAH-ca nirgranTi-SirAH-ca gUXa-gulPAH-ca
   siṃhavikrāntagāminaśca nāgavikrāntagāminaśca haṃsavikrāntagāminaśca	siMha-vikrAnta-gAminaH-ca nAga-vikrAnta-gAminaH-ca haMsa-vikrAnta-gAminaH-ca
   vṛṣabhavikrāntagāminaśca pradakḥiṇagāminaśca cārugāminaśca avakragātrāśca	vRzaBa-vikrAnta-gAminaH-ca pradakHiNa-gAminaH-ca cAru-gAminaH-ca avakra-gAtrAH-ca
   vṛttagātrāśca anupūrvagātrāśca pṛthugurumaṇḍalāśca paripūrṇavyañjanāśca	vRtta-gAtrAH-ca anupUrva-gAtrAH-ca pRTu-guru-maNxalAH-ca paripUrNa-vyaQjanAH-ca
   samakramāśca śucigātrāśca mṛdugātrāśca viśuddhagātrāśca utsadagātrāśca	sama-kramAH-ca Suci-gAtrAH-ca mRdu-gAtrAH-ca viSudDa-gAtrAH-ca utsada-gAtrAH-ca
   susaṃhatagātrāśca suvibhaktapratyaṅgāśca vitimiraśuddhalocanāśca	su-saMhata-gAtrAH-ca suviBakta-pratyaFgAH-ca vitimira-SudDa-locanAH-ca
   vṛttakukṣayaśca mṛṣṭakukṣayaśca abhagnakukṣayaśca kṣāmodarāśca	vRtta-kukzayaH-ca mRzwa-kukzayaH-ca aBagna-kukzayaH-ca kzAmodarAH-ca
   gambhīranābhayaśca āvartanābhayaśca samantaprāsādikāśca śucisamācārāśca	gamBIra-nABayaH-ca AvartanABayaH-ca samantaprAsa-AdikAH-ca Suci-samAcArAH-ca
   vyapagatatilakagātrāśca tūlasadṛśasukumārapāṇayaśca snigdhapāṇirekhāśca	vyapagata-tilaka-gAtrAH-ca tUla-sadRSa-sukumAra-pANayaH-ca snigDa-pANi-reKAH-ca
   gambhīrapāṇirekhāśca.....nirekhāśca alpāyatavadanāśca	gamBIra-pANi-reKAH-ca.....nireKAH-ca alpa-Ayata-vadanAH-ca
   bimbapratibimbaapratibimbadaśanavadanāśca mṛdujihvāśca tāmrajihvāśca	bimba-pratibimbaa-pratibimba-daSana-vadanAH-ca mRdu-jihvAH-ca tAmra-jihvAH-ca
   gajagarjitajīmūtaghoṣāśca madhuragurumañjusvarāśca vṛttadaṃṣṭrāśca	gaja-garjita-jImUta-GozAH-ca maDura-guru-maQju-svarAH-ca vRtta-daMzwrAH-ca
   tīkṣṇasamadaṃṣṭrāśca anupūrvadaṃṣṭrāśca tuṅganāsāśca śucināsāśca	tIkzNa-sama-daMzwrAH-ca anupUrva-daMzwrAH-ca tuFga-nAsAH-ca Suci-nAsAH-ca
   viśālanayanāśca āyatalekhanāśca vi(kasi)tapadmanayanāśca	viSAla-nayanAH-ca Ayata-leKanAH-ca vi(ka-si)ta-padma-nayanAH-ca
   nīlotpaladalanayanāśca vyāyatapīnacakṣuṣaśca āyatabhruvaśca	nIlotpala-dala-nayanAH-ca vyAyata-pIna-cakzuzaH-ca Ayata-BruvaH-ca
   samaromabhruvaśca snigdhabhruvaśca pīnāyatakarṇāśca samakarṇāśca	sama-romaBruvaH-ca snigDa-BruvaH-ca pIna-Ayata-karNAH-ca sama-karNAH-ca
   anupahatakarṇāśca (AvSū, Vaidya 328) supariṇatalalāṭāśca suparipūrṇāśca	anupahata-karNAH-ca (AvSU, VEdyaH 328) su-pariNata-lalAwAH-ca su-paripUrNAH-ca
   bhramarasadṛśakeśāśca vṛttakeśāśca śuklakeśāśca asaṃsuḍhitakeśāśca	Bramara-sadRSa-keSAH-ca vRtta-keSAH-ca Sukla-keSAH-ca asaMsuXita-keSAH-ca
   aparuṣakeśāśca suparikeśāśca	aparuza-keSAH-ca su-parikeSAH-ca
   śrīvatsasvastikanandyāvartacakravajrapadmamatsyādilāñchanapādatalāśca	SrIvatsa-svastika-nandi-Avarta-cakra-vajra-padma-matsya-Adi-lAQCana-pAda-talAH-ca
   buddhā bhagavanto bhavanti | imāni bhikṣavastathāgatasya	budDAH BagavantaH Bavanti | imAni BikzavaH-taTAgatasya
   aśītyanuvyañjanāni kāye nirvṛtāni ||	aSIti-anuvyaQjanAni kAye nirvRtAni ||
   yaduktaṃ bhagavatā - dharmaṃ vo bhikṣavo deśayiṣyāmi ādau kalyāṇaṃ madhye	yat-uktam BagavatA  Darmam vaH BikzavaH deSayizyAmi AdO kalyANam maDye
   kalyāṇaṃ paryavasāne kalyāṇaṃ svarthaṃ savyañjanam, kevalaṃ paripūrṇaṃ	kalyANam paryavasAne kalyANam svarTam sa-vyaQjanam, kevalam paripUrNam
   pariśuddhaṃ paryavadātaṃ brahmacaryaṃ prakāśayāmi - yaduta arthaviniścayaṃ	pariSudDam paryavadAtam brahmacaryam prakASayAmi  yat-uta arTa-viniScayam
   nāma dharmaparyāyamiti yato yaduktamidaṃ tat pratyuktam | bhikṣavo	nAma Darma-paryAyam-iti yatas yat-uktam-idam tat pratyuktam | BikzavaH-
   'raṇyāyatanāni śūnyāgārāṇi parvatakandaragiriguhāpalālavrajāni	araNi-AyatanAni SUnya-AgArANi parvata-kandara-giri-guhA-palAla-vrajAni
   abhrāvakāśaśmaśānavanaprasthāni.........bhikṣavo mā pramādyadhvam | mā	aBra-avakASa-SmaSAna-vana-prasTa-ani.........BikzavaH mA pramAdyaDvam | mA
   paścādvipratisāriṇo bhaviṣyatha | idamasmākamanuśāsanam ||	paScAt-vipratisAriNaH BavizyaTa | idam-asmAkam-anuSAsanam ||
   asmin khalu dharmaparyāye bhāṣyamāṇe pañcānāṃ	asmin Kalu Darma-paryAye BAzyamANe paQcAnAm
   bhikṣuśatānāmāsravebhyaścitāni vimuktāni ||	Bikzu-SatAnAm-AsraveByaH-citAni vimuktAni ||
   idamavocadbhagavān | āttamanasaste ca bhikṣavaḥ sā ca sarvāvatī parṣat	idam-avocat-BagavAn | Atta-manasaH-te ca BikzavaH sA ca sarvAvatI parzad-
   sadevamānuṣāsuragandharvaśca loko bhagavato bhāṣitamabhyanandanniti ||	sa-deva-mAnuza-asura-ganDarvaH-ca lokaH BagavataH BAzitam-aByanandan=-iti ||
   ārya - arthaviniścayo nāma dharmaparyāyaḥ samāptaḥ ||	AryaH  arTa-viniScayaH nAma Darma-paryAyaH samAptaH ||
