   PADA MARKERS	PADAH MARKERS
   sāmyāvasthitir eteṣāṃ % prakṛtiḥ parikīrtitā // MatsP_3.14 //	sAmya avasTitiH etezAm % prakRtiH parikIrtitAH // Mat sP_3.14 //
   kecit pradhānam ity āhur $ avyaktam apare jaguḥ &	kecid praDAnam iti AhuH $ avyaktam apare jaguH &
   etad eva prajāsṛṣṭiṃ % karoti vikaroti ca // MatsP_3.15 //	etat eva prajA sRzwim % karoti vikaroti ca // Mat sP_3.15 //
   guṇebhyaḥ kṣobhamāṇebhyas $ trayo devā vijajñire &	guNeByaH kzoBamANeByaH $ trayaH devAH vijajQire &
   ekā mūrtis trayo bhāgā % brahmaviṣṇumaheśvarāḥ // MatsP_3.16 //	ekA mUrtiH trayaH BAgAH % brahma vizNu maheSvarAH // Mat sP_3.16 //
   savikārāt pradhānāt tu $ mahat tattvaṃ prajāyate &	sa vikArAt praDAnAt tu $ mahat tattvam prajAyate &
   mahān iti yataḥ khyātir % lokānāṃ jāyate sadā // MatsP_3.17 //	mahAn iti yatas KyAtiH % lokAnAm jAyate sadA // Mat sP_3.17 //
   ahaṃkāraś ca mahato $ jāyate mānavardhanaḥ &	ahaMkAraH ca mahataH $ jAyate mAna varDanaH &
   indriyāṇi tataḥ pañca % vakṣye buddhivaśāni tu \	indriyANi tatas paQca % vakzye budDi vaSAni tu \
   prādur bhavanti cānyāni # tathā karmavaśāni tu // MatsP_3.18 //	prAduH Bavanti ca anyAni # taTA karma vaSAni tu // Mat sP_3.18 //
   śrotraṃ tvak cakṣuṣī jihvā $ nāsikā ca yathākramam &	Srotram tvac cakzuzI jihvA $ nAsikA ca yaTAkramam &
   pāyūpasthaṃ hastapādaṃ % vākka cendriyasaṃgrahaḥ // MatsP_3.19 //	pAyu upasTam hasta pAdam % vAkka ca indriya saMgrahaH // Mat sP_3.19 //
   śabdaḥ sparśaś ca rūpaṃ ca $ raso gandhaś ca pañcamaḥ &	SabdaH sparSaH ca rUpam ca $ rasaH ganDaH ca paQcamaH &
   utsargānandanādāna  % gatyālāpāś ca tatkriyāḥ // MatsP_3.20 //	utsarga Anandana AdAna % gati AlApAH ca tad kriyAH // Mat sP_3.20 //
   mana ekādaśaṃ teṣāṃ $ karmabuddhiguṇānvitam &	manaH ekAdaSam tezAm $ karma budDi guNa anvitam &
   indriyāvayavāḥ sūkṣmās % tasya mūrtiṃ manīṣiṇaḥ // MatsP_3.21 //	indriya avayavAH sUkzmAH % tasya mUrtim manIziNaH // Mat sP_3.21 //
   śrayanti yasmāt tanmātrāḥ $ śarīraṃ tena saṃsmṛtam &	Srayanti yasmAt tanmAtrAH $ SarIram tena saMsmRtam &
   śarīrayogāj jīvo 'pi % śarīrī gadyate budhaiḥ // MatsP_3.22 //	SarIra yogAt jIvaH api % SarIrI gadyate buDEH // Mat sP_3.22 //
   manaḥ sṛṣṭiṃ vikurute $ codyamānaṃ sisṛkṣayā &	manaH sRzwim vikurute $ codyamAnam sisRkzayA &
   ākāśaṃ śabdatanmātrād % abhūc chabdaguṇātmakam // MatsP_3.23 //	AkASam Sabda tanmAtrAt % aBUt Sabda guNa Atmakam // Mat sP_3.23 //
   ākāśavikṛter vāyuḥ $ śabdasparśaguṇo 'bhavat &	AkASa vikRteH vAyuH $ Sabda sparSa guNaH aBavat &
   vāyoś ca sparśatanmātrāt % tejaś cāvir abhūt tataḥ // MatsP_3.24 //	vAyoH ca sparSa tanmAtrAt % tejaH ca AviH aBUt tatas // Mat sP_3.24 //
   triguṇaṃ tadvikāreṇa $ tacchabdasparśarūpavat &	triguNam tad vikAreNa $ tad Sabda sparSa rUpavat &
   tejovikārād abhavad % vāri rājaṃś caturguṇam // MatsP_3.25 //	tejaH vikArAt aBavat % vAri rAjan caturguNam // Mat sP_3.25 //
   rasatanmātrasaṃbhūtaṃ $ prāyo rasaguṇātmakam &	rasa tanmAtra saMBUtam $ prAyas rasa guNa Atmakam &
   bhūmis tu gandhatanmātrād % abhūt pañcaguṇānvitā // MatsP_3.26 //	BUmiH tu ganDa tanmAtrAt % aBUt paQca guNa anvitA // Mat sP_3.26 //
   prāyo gandhaguṇā sā tu $ buddhir eṣā garīyasī &	prAyas ganDa guNA sA tu $ budDiH ezA garIyasI &
   ebhiḥ saṃpāditaṃ bhuṅkte % puruṣaḥ pañcaviṃśakaḥ // MatsP_3.27 //	eBiH saMpAditam BuFkte % puruzaH paQcaviMSakaH // Mat sP_3.27 //
   īśvarecchāvaśaḥ so 'pi $ jīvātmā kathyate budhaiḥ &	ISvara icCA vaSaH saH api $ jIvAtmA kaTyate buDEH &
   evaṃ ṣaḍviṃśakaṃ proktaṃ % śarīram iha mānave // MatsP_3.28 //	evam zaxviMSakam proktam % SarIram iha mAnave // Mat sP_3.28 //
   sāṃkhyaṃ saṃkhyātmakatvāc ca $ kapilādibhir ucyate &	sAMKyam saMKyA Atmaka tvAt ca $ kapila AdiBiH ucyate &
   etat tattvātmakaṃ kṛtvā % jagad vedhā ajījanat // MatsP_3.29 //	etat tattva Atmakam kRtvA % jagat veDAH ajIjanat // Mat sP_3.29 //
   sāvitrīṃ lokasṛṣṭyarthe $ hṛdi kṛtvā samāsthitaḥ &	sAvitrIm loka sRzwi arTe $ hRdi kRtvA samAsTitaH &
   tataḥ saṃjapatas tasya % bhitvā deham akalmaṣam // MatsP_3.30 //	tatas saMjapataH tasya % BitvA deham akalmazam // Mat sP_3.30 //
   strīrūpam ardham akarod $ ardhaṃ puruṣarūpavat &	strI rUpam arDam akarot $ arDam puruza rUpa vat &
   śatarūpā ca sā khyātā % sāvitrī ca nigadyate // MatsP_3.31 //	SatarUpA ca sA KyAtA % sAvitrI ca nigadyate // Mat sP_3.31 //
   sarasvaty atha gāyatrī $ brahmāṇī ca parantapa &	sarasvatI aTa gAyatrI $ brahmANI ca parantapaH &
   tataḥ svadehasaṃbhūtām % ātmajām ity akalpayat // MatsP_3.32 //	tatas sva deha saMBUtAm % AtmajAm iti akalpayat // Mat sP_3.32 //
   dṛṣṭvā tāṃ vyathitas tāvat $ kāmabāṇārdito vibhuḥ &	dRzwvA tAm vyaTitaH tAvat $ kAma bANa arditaH viBuH &
   aho rūpam aho rūpam % iti cāha prajāpatiḥ // MatsP_3.33 //	aho rUpam aho rUpam % iti ca Aha prajApatiH // Mat sP_3.33 //
   tato vāsiṣṭhapramukhā $ bhaginīm iti cukruśuḥ &	tatas vAsizWa pramuKAH $ BaginIm iti cukruSuH &
   brahmā na kiṃcid dadṛśe % tanmukhālokanād ṛte // MatsP_3.34 //	brahmA na kiMcid dadRSe % tad muKa AlokanAt Rte // Mat sP_3.34 //
   aho rūpam aho rūpam $ iti prāha punaḥ punaḥ &	aho rUpam aho rUpam $ iti prAha punar punar &
   tataḥ praṇāmanamrāṃ tāṃ % punar evābhyalokayat // MatsP_3.35 //	tatas praNAma namrAm tAm % punar eva aByalokayat // Mat sP_3.35 //
   atha pradakṣiṇaṃ cakre $ sā pitur varavarṇinī &	aTa pradakziNam cakre $ sA pituH varavarNinI &
   putrebhyo lajjitasyāsya % tadrūpālokanecchayā // MatsP_3.36 //	putreByaH lajjitasya asya % tad rUpa Alokana icCayA // Mat sP_3.36 //
   āvirbhūtaṃ tatro vaktraṃ $ dakṣiṇaṃ pāṇḍugaṇḍavat &	AvirBUtam tatro vaktram $ dakziNam pANxu gaNxa vat &
   vismayasphuradoṣṭhaṃ ca % pāścātyam udagāt tataḥ // MatsP_3.37 //	vismaya sPura t ozWam ca % pAScAtyam udagAt tatas // Mat sP_3.37 //
   caturtham abhavat paścād $ vāmaṃ kāmaśarāturam &	caturTam aBavat paScAt $ vAmam kAma Sara Aturam &
   tato 'nyad abhavat tasya % kāmāturatayā tathā // MatsP_3.38 //	tatas anyat aBavat tasya % kAma Atura tayA taTA // Mat sP_3.38 //
   utpatantyās tadākārā $ ālokanakutūhalāt &	utpatantyAH tad AkArAH $ Alokana kutUhalAt &
   sṛṣṭyarthaṃ yat kṛtaṃ tena % tapaḥ paramadāruṇam // MatsP_3.39 //	sRzwi arTam yat kRtam tena % tapaH parama dAruNam // Mat sP_3.39 //
   tat sarvaṃ nāśam agamat $ svasutopagamecchayā &	tat sarvam nASam agamat $ sva sutA upagama icCayA &
   tenordhvaṃ vaktram abhavat % pañcamaṃ tasya dhīmataḥ \	tena UrDvam vaktram aBavat % paQcamam tasya DImataH \
   āvirbhavajjaṭābhiś ca # tad vaktraṃ cāvṛṇot prabhuḥ // MatsP_3.40 //	AvirBavat jawABiH ca # tat vaktram ca avRNot praBuH // Mat sP_3.40 //
   tatas tān abravīd brahmā $ putrān ātmasamudbhavān &	tatas tAn abravIt brahmA $ putrAn Atma samudBavAn &
   prajāḥ sṛjadhvam abhitaḥ % sadevāsuramānuṣīḥ // MatsP_3.41 //	prajAH sRjaDvam aBitas % sa deva asura mAnuzIH // Mat sP_3.41 //
   evam uktās tataḥ sarve $ sasṛjur vividhāḥ prajāḥ &	evam uktAH tatas sarve $ sasRjuH viviDAH prajAH &
   gateṣu teṣu sṛṣṭyarthaṃ % praṇāmāvanatām imām // MatsP_3.42 //	gatezu tezu sRzwi arTam % praNAma avanatAm imAm // Mat sP_3.42 //
   upayeme sa viśvātmā $ śatarūpām aninditām &	upayeme sa viSvAtmA $ SatarUpAm aninditAm &
   saṃbabhūva tayā sārdham % atikāmāturo vibhuḥ \	saMbaBUva tayA sArDam % atikAma AturaH viBuH \
   salajjāṃ cakame devaḥ # kamalodaramandire // MatsP_3.43 //	sa lajjAm cakame devaH # kamala udara mandire // Mat sP_3.43 //
   yāvad abdaśataṃ divyaṃ $ yathānyaḥ prākṛto janaḥ &	yAvat abda Satam divyam $ yaTA anyaH prAkRtaH janaH &
   tataḥkālena mahatā % tasyāḥ putro 'bhavan manuḥ // MatsP_3.44 //	tatas kAlena mahatA % tasyAH putraH aBavat manuH // Mat sP_3.44 //
   svāyaṃbhuvo iti khyātaḥ $ sa virāḍ iti naḥ śrutam &	svAyaMBuvaH iti KyAtaH $ sa virAj iti naH Srutam &
   tadrūpaguṇasāmānyād % adhipuruṣa ucyate // MatsP_3.45 //	tad rUpa guNa sAmAnyAt % aDipuruzaH ucyate // Mat sP_3.45 //
   vairājā yatra te jātā $ bahavaḥ śaṃsitavratāḥ &	vErAjAH yatra te jAtAH $ bahavaH SaMsita vratAH &
   svāyaṃbhuvā mahābhāgāḥ % sapta sapta tathāpare // MatsP_3.46 //	svAyaMBuvA mahABAgAH % sapta sapta taTA apare // Mat sP_3.46 //
   svārociṣādyāḥ sarve te $ brahmatulyasvarūpiṇaḥ &	svArociza AdyAH sarve te $ brahma tulya svarUpiNaH &
   auttamipramukhās tadvad % yesāṃ tvaṃ saptamo 'dhunā // MatsP_3.47 //	Ottami pramuKAH tadvat % yesAm tvam saptamaH aDunA // Mat sP_3.47 //
   Matsya Purāṇa 4	Matsya PurANaH 4
   *manur uvāca	*manuH uvAca
   aho kaṣṭataraṃ caitad $ aṅgajāgamanaṃ vibho &	aho kazwataram ca etat $ aFgaja Agamanam viBo &
   kathaṃ na doṣamagamat % karmaṇānena padmabhūḥ // MatsP_4.1 //	kaTam na dozam agamat % karmaNA anena padmaBUH // Mat sP_4.1 //
   parasparaṃ ca sambandhaḥ $ sagotrāṇām abhūt katham &	parasparam ca sambanDaH $ sagotrANAm aBUt kaTam &
   vaivāhikastatsutānāṃ % chinddhi me saṃśayaṃ vibho // MatsP_4.2 //	vEvAhikaH tad sutAnAm % CindDi me saMSayam viBo // Mat sP_4.2 //
   *matsya uvāca	*matsyaH uvAca
   divyeyamādisṛṣṭistu $ rajoguṇasamudbhavā &	divyA iyam Adi sRzwiH tu $ rajaH guNa samudBavA &
   atīndriyendriyā tadvad % atīndriyaśarīrikā // MatsP_4.3 //	atIndriya indriyA tadvat % atIndriya SarIrikA // Mat sP_4.3 //
   divyatejomayī bhūpa $ divyajñānasamudbhavā &	divya tejaH mayI BUpaH $ divya jQAna samudBavA &
   na martyairabhitaḥ śakyā % vaktuṃ vai māṃsacakṣubhiḥ // MatsP_4.4 //	na martyEH aBitas SakyAH % vaktum vE mAMsa cakzuBiH // Mat sP_4.4 //
   yathā bhujaṃgāḥ sarpāṇām $ ākāśaṃ viśvapakṣiṇām &	yaTA BujaMgAH sarpANAm $ AkASam viSva pakziNAm &
   vidanti mārgaṃ divyānāṃ % divyā eva na mānavāḥ // MatsP_4.5 //	vidanti mArgam divyAnAm % divyAH eva na mAnavAH // Mat sP_4.5 //
   kāryākārye na devānāṃ $ śubhāśubhaphalaprade &	kArya akArye na devAnAm $ SuBa aSuBa Pala prade &
   yasmāttasmānna rājendra % tadvicāro nṛṇāṃ śubhaḥ // MatsP_4.6 //	yasmAt tasmAt na rAja indra % tad vicAraH nRNAm SuBaH // Mat sP_4.6 //
   anyacca sarvavedānām $ adhiṣṭhātā caturmukhaḥ &	anyat ca sarva vedAnAm $ aDizWAtA caturmuKaH &
   gāyatrī brahmaṇastadvad % aṅgabhūtā nigadyate // MatsP_4.7 //	gAyatrI brahmaNaH tadvat % aFga BUtA nigadyate // Mat sP_4.7 //
   amūrtaṃ mūrtimad vāpi $ mithunaṃ tatpracakṣate &	amUrtam mUrtimat vA api $ miTunam tat pracakzate &
   viriñcir yatra bhagavāṃs % tatra devī sarasvatī \	viriQciH yatra BagavAn % tatra devI sarasvatI \
   bhāratī yatra yatraiva # tatra tatra prajāpatiḥ // MatsP_4.8 //	BAratI yatra yatra eva # tatra tatra prajApatiH // Mat sP_4.8 //
   yathātapo na rahitaś $ chāyayā dṛśyate kvacit &	yaTA AtapaH na rahitaH $ CAyayA dRSyate kvacid &
   gāyatrī brahmaṇaḥpārśvaṃ % tathaiva na vimuñcati // MatsP_4.9 //	gAyatrI brahmaNaH pArSvam % taTA eva na vimuQcati // Mat sP_4.9 //
   vedarāśiḥ smṛto brahmā $ sāvitrī tadadhiṣṭhitā &	veda rASiH smRtaH brahmA $ sAvitrI tad aDizWitA &
   tasmānna kaściddoṣaḥ syāt % sāvitrīgamane vibho // MatsP_4.10 //	tasmAt na kaScid dozaH syAt % sAvitrI gamane viBo // Mat sP_4.10 //
   tathāpi lajjāvanataḥ $ prajāpatir abhūtpurā &	taTA api lajjA vanataH $ prajApatiH aBUt purA &
   svasutopagamād brahmā % śaśāpa kusumāyudham // MatsP_4.11 //	sva sutA upagamAt brahmA % SaSApa kusumAyuDam // Mat sP_4.11 //
   yasmānmamābhibhavatā $ manaḥ saṃkṣobhitaṃ śaraiḥ &	yasmAt mama aBiBavatA $ manaH saMkzoBitam SarEH &
   tasmāttvaddehamacirād % rudro bhasmīkariṣyati // MatsP_4.12 //	tasmAt tvad deham acirAt % rudraH BasmIkarizyati // Mat sP_4.12 //
   tataḥ prasādayāmāsa $ kāmadevaścaturmukham &	tatas prasAdayAmAsa $ kAmadevaH caturmuKam &
   na māmakāraṇe śaptuṃ % tvamihārhasi mānada // MatsP_4.13 //	na mAm akAraNe Saptum % tvam iha arhasi mAnadaH // Mat sP_4.13 //
   ahamevaṃvidhaḥ sṛṣṭas $ tvayaiva caturānana &	aham evaMviDaH sRzwaH $ tvayA eva caturAnanaH &
   indriyakṣobhajanakaḥ % sarveṣāmeva dehinām // MatsP_4.14 //	indriya kzoBa janakaH % sarvezAm eva dehinAm // Mat sP_4.14 //
   strīpuṃsoravicāreṇa $ mayā sarvatra sarvadā &	strI puMsoH avicAreNa $ mayA sarvatra sarvadA &
   kṣobhyaṃ manaḥ prayatnena % tvayaivoktaṃ purā vibho // MatsP_4.15 //	kzoByam manaH prayatnena % tvayA eva uktam purA viBo // Mat sP_4.15 //
   tasmādanaparādho 'haṃ $ tvayā śaptastathā vibho &	tasmAt anaparADaH aham $ tvayA SaptaH taTA viBo &
   kuru prasādaṃ bhagavan % svaśarīrāptaye punaḥ // MatsP_4.16 //	kuru prasAdam Bagavan % sva SarIra Aptaye punar // Mat sP_4.16 //
   *brahmovāca	*brahmA uvAca
   vaivasvate 'ntare prāpte $ yādavānvayasambhavaḥ &	vEvasvate antare prApte $ yAdava anvaya samBavaH &
   rāmo nāma yadā martyo % matsattvabalamāśritaḥ // MatsP_4.17 //	rAmaH nAma yadA martyaH % mad sattva balam ASritaH // Mat sP_4.17 //
   avatīryāsuradhvaṃsī $ dvārakām adhivatsyati &	avatIrya asura DvaMsI $ dvArakAm aDivatsyati &
   tadbhrātustatsamasya tvaṃ % tadā putratvameṣyasi // MatsP_4.18 //	tad BrAtuH tad samasya tvam % tadA putra tvam ezyasi // Mat sP_4.18 //
   evaṃ śarīramāsādya $ bhuktvā bhogānaśeṣataḥ &	evam SarIram AsAdya $ BuktvA BogAn aSezatas &
   tato bharatavaṃśānte % bhūtvā vatsanṛpātmajaḥ // MatsP_4.19 //	tatas Barata vaMSa ante % BUtvA vatsa nRpa AtmajaH // Mat sP_4.19 //
   vidyādharādhipatyaṃ ca $ yāvad ābhūtasaṃplavam &	vidyADara ADipatyam ca $ yAvat ABUtasaMplavam &
   sukhāni dharmataḥ prāpya % matsamīpaṃ gamiṣyasi // MatsP_4.20 //	suKAni DarmataH prApya % mad samIpam gamizyasi // Mat sP_4.20 //
   evaṃ śāpaprasādābhyām $ upetaḥ kusumāyudhaḥ &	evam SApa prasAdAByAm $ upetaH kusumAyuDaH &
   śokapramodābhiyuto % jagāma sa yathāgatam // MatsP_4.21 //	Soka pramoda aBiyutaH % jagAma sa yaTAgatam // Mat sP_4.21 //
   *manuruvāca	*manuH uvAca
   ko 'sau yaduriti prokto $ yadvaṃśe kāmasambhavaḥ &	kaH asO yaduH iti proktaH $ yat vaMSe kAma samBavaH &
   kathaṃ ca dagdho rudreṇa % kimatha kusumāyudhaḥ // MatsP_4.22 //	kaTam ca dagDaH rudreNa % kim aTa kusumAyuDaH // Mat sP_4.22 //
   bharatasyānvaye kasya $ kā ca sṛṣṭiḥ purābhavat &	Baratasya anvaye kasya $ kA ca sRzwiH purA Bavat &
   etatsarvaṃ samācakṣva % mūlataḥ saṃśayo hi me // MatsP_4.23 //	etat sarvam samAcakzva % mUlataH saMSayaH hi me // Mat sP_4.23 //
   *matsya uvāca	*matsyaH uvAca
   yā sā dehārdhasambhūtā $ gāyatrī brahmavādinī &	yA sA deha arDa samBUtA $ gAyatrI brahma vAdinI &
   jananī yā manordevī % śatarūpā śatendriyā // MatsP_4.24 //	jananI yA manoH devI % SatarUpA Sata indriyAH // Mat sP_4.24 //
   ratirmanastapo buddhir $ mahān diksambhramas tathā &	ratiH manaH tapaH budDiH $ mahAn diS samBramaH taTA &
   tataḥ sa śatarūpāyāṃ % saptāpatyānyajījanat // MatsP_4.25 //	tatas sa SatarUpAyAm % sapta apatyAni ajIjanat // Mat sP_4.25 //
   ye marīcyādayaḥ putrā $ mānasāstasya dhīmataḥ &	ye marIci AdayaH putrAH $ mAnasAH tasya DImataH &
   teṣāmayamabhūllokaḥ % sarvajñānātmakaḥ purā // MatsP_4.26 //	tezAm ayam aBUt lokaH % sarva jQAna AtmakaH purA // Mat sP_4.26 //
   tato 'sṛjadvāmadevaṃ $ triśūlavaradhāriṇam &	tatas asRjat vAmadevam $ triSUla vara DAriNam &
   sanatkumāraṃ ca vibhuṃ % pūrveṣāmapi pūrvajam // MatsP_4.27 //	sanatkumAram ca viBum % pUrvezAm api pUrvajam // Mat sP_4.27 //
   vāmadevastu bhagavān $ asṛjanmukhato dvijān &	vAmadevaH tu BagavAn $ asRjat muKatas dvijAn &
   rājanyān asṛjadbāhvor % viṭchūdrān ūrupādayoḥ // MatsP_4.28 //	rAjanyAn asRjat bAhvoH % viS SUdrAn Uru pAdayoH // Mat sP_4.28 //
   vidyuto 'śanimeghāṃśca $ rohitendradhanūṃṣi ca &	vidyutaH aSani meGAn= ca $ rohita indraDanUMzi ca &
   chandāṃsi ca sasarjādau % parjanyaṃ ca tataḥ param // MatsP_4.29 //	CandAMsi ca sasarja AdO % parjanyam ca tatas param // Mat sP_4.29 //
   tataḥ sādhyagaṇānīśas $ trinetrānasṛjatpunaḥ &	tatas sADya gaNAn ISaH $ trinetrAn asRjat punar &
   koṭīśca caturaśītiṃ % jarāmaraṇavarjitāḥ // MatsP_4.30 //	kowIH ca caturaSItim % jarA maraNa varjitAH // Mat sP_4.30 //
   vāmo 'sṛjannamartyāṃs tān $ brahmaṇā vinivāritaḥ &	vAmaH asRjan= amartyAn tAn $ brahmaNA vinivAritaH &
   naivaṃvidhā bhavetsṛṣṭir % jarāmaraṇavarjitā // MatsP_4.31 //	na evaMviDA Bavet sRzwiH % jarA maraNa varjitAH // Mat sP_4.31 //
   śubhāśubhātmikā yā tu $ saiva sṛṣṭiḥ praśasyate &	SuBa aSuBa AtmikA yA tu $ sA eva sRzwiH praSasyate &
   evaṃ sthitaḥ sa tenādau % sṛṣṭeḥ sthāṇurato 'bhavat // MatsP_4.32 //	evam sTitaH sa tena AdO % sRzweH sTANuH atas aBavat // Mat sP_4.32 //
   svāyambhuvo manurdhīmāṃs $ tapastaptvā suduścaram &	svAyamBuvaH manuH DImAn $ tapaH taptvA su duScaram &
   patnīmevāpa rūpāḍhyām % anantā nāma nāmataḥ // MatsP_4.33 //	patnIm eva apa rUpa AXyAm % anantA nAma nAmataH // Mat sP_4.33 //
   priyavratottānapādau $ manustasyām ajījanat &	priyavrata uttAnapAdO $ manuH tasyAm ajIjanat &
   dharmasya kanyā caturā % sūnṛtā nāma bhāminī // MatsP_4.34 //	Darmasya kanyA caturA % sUnRtA nAma BAminI // Mat sP_4.34 //
   uttānapādāttanayān $ prāpa mantharagāminī &	uttAnapAdAt tanayAn $ prApa manTara gAminI &
   apasyatim apasyantaṃ % kīrtimantaṃ dhruvaṃ tathā // MatsP_4.35 //	apasyatim apasyantam % kIrtimantam Druvam taTA // Mat sP_4.35 //
   uttānapādo 'janayat $ sūnṛtāyāṃ prajāpatiḥ &	uttAnapAdaH ajanayat $ sUnRtAyAm prajApatiH &
   dhruvo varṣasahasrāṇi % trīṇi kṛtvā tapaḥ purā // MatsP_4.36 //	DruvaH varza sahasrANi % trINi kRtvA tapaH purA // Mat sP_4.36 //
   divyamāpa tataḥ sthānam $ acalaṃ brahmaṇo varāt &	divyam Apa tatas sTAnam $ acalam brahmaNaH varAt &
   tameva purataḥ kṛtvā % dhruvaṃ saptarṣayaḥ sthitāḥ // MatsP_4.37 //	tam eva puratas kRtvA % Druvam saptarzayaH sTitAH // Mat sP_4.37 //
   dhanyā nāma manoḥ kanyā $ dhruvācchiṣṭam ajījanat &	DanyA nAma manoH kanyA $ DruvAt Sizwam ajIjanat &
   agnikanyā tu succhāyā % śiṣṭātsā suṣuve sutān // MatsP_4.38 //	agni kanyA tu sucCAyAH % SizwAt sA suzuve sutAn // Mat sP_4.38 //
   kṛpaṃ ripuṃ jayaṃ vṛttaṃ $ vṛkaṃ ca vṛkatejasam &	kRpam ripum jayam vRttam $ vRkam ca vRka tejasam &
   cakṣuṣaṃ brahmadauhitryāṃ % vīriṇyāṃ sa ripuṃjayaḥ // MatsP_4.39 //	cakzuzam brahma dOhitryAm % vIriNyAm sa ripuMjayaH // Mat sP_4.39 //
   vīraṇasyātmajāyāṃ tu $ cakṣurmanumajījanat &	vIraNasya AtmajAyAm tu $ cakzuH manum ajIjanat &
   manur vai rājakanyāyāṃ % naḍvalāyāṃ sa cākṣuṣaḥ // MatsP_4.40 //	manuH vE rAja kanyAyAm % naxvalAyAm sa cAkzuzaH // Mat sP_4.40 //
   janayāmāsa tanayān $ daśa śūrānakalmaṣān &	janayAmAsa tanayAn $ daSa SUrAn akalmazAn &
   ūruḥ pūruḥ śatadyumnas % tapasvī satyavāgghaviḥ // MatsP_4.41 //	UruH pUruH SatadyumnaH % tapasvI satya vAc haviH // Mat sP_4.41 //
   agniṣṭudatirātraśca $ sudyumnaścāparājitaḥ &	agnizwut atirAtraH ca $ sudyumnaH ca aparAjitaH &
   abhimanyustu daśamo % naḍvalāyām ajāyata // MatsP_4.42 //	aBimanyuH tu daSamaH % naxvalAyAm ajAyata // Mat sP_4.42 //
   ūror ajanayat putrān $ ṣaḍ āgneyī tu suprabhān &	UroH ajanayat putrAn $ zaz AgneyI tu su praBAn &
   agniṃ sumanasaṃ khyātiṃ % kratumaṅgirasaṃ gayam // MatsP_4.43 //	agnim sumanasam KyAtim % kratum aFgirasam gayam // Mat sP_4.43 //
   pitṛkanyā sunīthā tu $ venamaṅgādajījanat &	pitR kanyA sunITA tu $ venam aFgAt ajIjanat &
   venamanyāyinaṃ viprā % mamanthus tatkarād abhūt \	venam anyAyinam viprAH % mamanTuH tad karAt aBUt \
   pṛthurnāma mahātejāḥ # sa putrau dvāv ajījanat // MatsP_4.44 //	pRTuH nAma mahA tejAH # sa putrO dvO ajIjanat // Mat sP_4.44 //
   antardhānas tu mārīcaṃ $ śikhaṇḍinyāmajījanat &	antarDAnaH tu mArIcam $ SiKaNxinyAm ajIjanat &
   havirdhānāt ṣaḍ āgneyī % dhiṣaṇājanayat sutān \	havirDAnAt zaz AgneyI % DizaNA ajanayat sutAn \
   prācīnabarhiṣaṃ sāṅgaṃ # yamaṃ śukraṃ balaṃ śubham // MatsP_4.45 //	prAcInabarhizam sAFgam # yamam Sukram balam SuBam // Mat sP_4.45 //
   prācīnabarhir bhagavān $ mahān āsīt prajāpatiḥ &	prAcInabarhiH BagavAn $ mahAn AsIt prajApatiH &
   havirdhānāḥ prajās tena % bahavaḥ sampravartitāḥ // MatsP_4.46 //	havirDAnAH prajAH tena % bahavaH sampravartitAH // Mat sP_4.46 //
   savarṇāyāṃ tu sāmudryāṃ $ daśādhatta sutānprabhuḥ &	savarNAyAm tu sAmudryAm $ daSADatta sutAn praBuH &
   sarve pracetaso nāma % dhanurvedasya pāragāḥ // MatsP_4.47 //	sarve pracetasaH nAma % Danurvedasya pAragAH // Mat sP_4.47 //
   tattaporakṣitā vṛkṣā $ babhur loke samantataḥ &	tad tapaH rakzitAH vRkzAH $ baBuH loke samantataH &
   devādeśācca tānagnir % adahadravinandana // MatsP_4.48 //	deva AdeSAt ca tAn agniH % adahat ravinandanaH // Mat sP_4.48 //
   somakanyābhavat patnī $ mārīṣā nāma viśrutā &	soma kanyA Bavat patnI $ mArIzAH nAma viSrutA &
   tebhyastu dakṣamekaṃ sā % putram agryam ajījanat // MatsP_4.49 //	teByaH tu dakzam ekam sA % putram agryam ajIjanat // Mat sP_4.49 //
   dakṣādanantaraṃ vṛkṣān $ auṣadhāni ca sarvaśaḥ &	dakzAt anantaram vRkzAn $ OzaDAni ca sarvaSas &
