   (Vaidya 258)	(VEdyaH 258)
   raśmayaḥ samāgacchanti sma? kasyaiṣa tathāgatasya viṣayaprabhāvaḥ? iti /	raSmayaH samAgacCanti sma? kasya-eza taTAgatasya vizaya-praBAvaH? iti /
   bhagavānāha - naiṣa tathāgataprabhāvaḥ / kulaputro 'vīcau mahānarake	BagavAn-Aha  na-eza taTAgata-praBAvaH / kula-putraH avIcO mahAnarake
   āryāvalokiteśvaro bodhisattvo mahāsattvaḥ praviṣṭaḥ / sattvān	Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH pravizwaH / sattvAn
   parimocayitvā ca pretanagaraṃ praviśati / teneme raśmaya utsṛṣṭāḥ //	parimocayitvA ca preta-nagaram praviSati / tena-ime raSmayaH utsRzwAH //
   atha sarvanīvaraṇaviṣkambhī bodhisattvo mahāsattvo bhagavantametadavocat -	aTa sarva-nIvaraNa-vizkamBI boDisattvaH mahAsattvaH Bagavantam-etat-avocat -
   bhagavan, avīcau mahānarake kāni sattvāni saṃvidyante? yatra vīcirna	Bagavan, avIcO mahAnarake kAni sattvAni saMvidyante? yatra vIciH-na
   prajñāyate / tatrāsya dharmaṃ deśayati - yasyāḥ kuḍyaprākāraparyantā	prajQAyate / tatra-asya Darmam deSayati  yasyAH kuxya-prAkAra-paryantA
   ayomayī bhūmiḥ samanantaraprajvalitaikajvālībhūtā,	ayaH-mayI BUmiH samanantara-prajvalita-eka-jvAlIBUtA,
   visphuradratnakaraṇḍakavat saṃdṛśyate / tasminneva mahānarake ākrandatī	visPurat-ratna-karaNxaka-vat saMdRSyate / tasmin=-eva mahAnarake AkrandatI
   kumbhī tiṣṭhati / tasyāmeva kumbhyāmanekāni sattvakoṭīniyutaśatasahasrāṇi	kumBI tizWati / tasyAm-eva kumByAm-anekAni sattva-kowI-niyuta-Sata-sahasrANi
   prakṣiptāni / yathā bahvayudakāyāṃ sthālyāṃ mudgā vā māṣā vā cordhvaṃ	prakziptAni / yaTA bahu-ayudakAyAm sTAlyAm mudgAH vA mAzAH vA ca-UrDvam
   gacchanto 'dho gacchantaḥ svidyante pacyante, evaṃ te sattvā (Vaidya 262)	gacCantaH aDas gacCantaH svidyante pacyante, evam te sattvAH (VEdyaH 262)
   avīcau mahānarake kāyikaṃ duḥkhaṃ pratyanubhavanti / tatkathaṃ bhagavan	avIcO mahAnarake kAyikam duHKam pratyanuBavanti / tat-kaTam Bagavan
   avīcau mahānarake 'valokiteśvaro bodhisattvo mahāsattvaḥ praviśati?	avIcO mahAnarake avalokiteSvaraH boDisattvaH mahAsattvaH praviSati?
   bhagavānāha - yathā kulaputra rājā cakravartī divyaratnamayodyāne	BagavAn-Aha  yaTA kula-putra rAjA cakravartI divya-ratna-maya-udyAne
   praviśati mahatyā cakravartirājyasamṛddhayā, evameva kulaputra	praviSati mahatyA cakravarti-rAjya-samRdDayA, evam-eva kula-putra
   avalokiteśvaro bodhisattvo mahāsattvastasminnavīcau mahānarake praviśati /	avalokita-ISvaraH boDisattvaH mahAsattvaH-tasmin=-avIcO mahA-narake praviSati /
   na ca punastasya kāyo 'nyathābhāvaṃ gacchati / yadā	na ca punar-tasya kAyaH anyaTA-BAvam gacCati / yadA
   avīcimahānarakasamīpamupasaṃkrāmati, tadā avīcirmahānarakaḥ	avIci-mahAnaraka-samIpam-upasaMkrAmati, tadA avIciH-mahAnarakaH
   śītībhāvamanugacchati / tadā te yamapālapurūṣāḥ saṃvegacittāḥ	SItIBAvam-anugacCati / tadA te yama-pAla-purUzAH saMvega-cittAH
   paramodvignāścintāṃ samāpadyante - kimasminnavīcau mahānarake	parama-udvignAH-cintAm samApadyante  kim-asmin=-avIcO mahAnarake
   'śubhanimittaṃ prādurbhūtam? yadāvalokiteśvaro bodhisattvo mahāsattvaḥ	aSuBa-nimittam prAdurBUtam? yadA-avalokita-ISvaraH boDisattvaH mahAsattvaH
   praviśati, tadā tasmin śakaṭacakrapramāṇamātrāṇi padmāni prādurbhūtāni /	praviSati, tadA tasmin Sakawa-cakra-pramANa-mAtrANi padmAni prAdurBUtAni /
   sā ca kumbhī visphuṭitā / tasminnevāgnikhadāyāṃ madhoḥ puṣkariṇī	sA ca kumBI visPuwitA / tasmin=-eva-agni-KadAyAm maDoH puzkariNI
   prādurbhūtā //	prAdurBUtA //
   atha te yamapālapurūṣā	aTa te yama-pAla-purUzA
   asimusalabhindipālatomaragadācakratriśūlādīnupasaṃgṛhya sarvaṃ	asi-musala-BindipAla-tomara-gadA-cakra-triSUla-AdIn-upasaMgRhya sarvam
   cāvīcipariṣkāraṃ gṛhītvā yena sa yamo dharmarājastenopasaṃkrāntāḥ /	ca-avIci-parizkAram gRhItvA yena sa yamaH DarmarAjaH-tena-upasaMkrAntAH /
   upasaṃkramya yamaṃ dharmarājametadavocan - yatkhalu devo jānīyāt prathamam	upasaMkramya yamam DarmarAjam-etat-avocan  yat-Kalu devaH jAnIyAt praTamam
   - sā cāsmākaṃ karmabhūmirniravaśeṣaṃ parikṣīṇā abhiramaṇīyā saṃvṛttā	 sA ca-asmAkam karma-BUmiH-niravaSezam parikzINA aBiramaNIyA saMvRttA
   sarvasukhasamarpitā / yamo dharmarājastānuvāca - kiṃkāraṇaṃ yuṣmākamapi	sarva-suKa-samarpitA / yamaH DarmarAjaH-tAn-uvAca  kiMkAraNam yuzmAkam-api
   karmabhūmiḥ parikṣīṇā?	karma-BUmiH parikzINA?
   yamapālapurūṣā ūcuḥ - api ca / yatkhalu devo jānīyāt prathamam -	yama-pAla-purUzAH UcuH  api ca / yat-Kalu devaH jAnIyAt praTamam -
   tasminnavīcimahānarake 'śubhanimittaṃ prādurbhūtam / sarvaṃ praśāntaṃ	tasmin=-avIci-mahAnarake aSuBa-nimittam prAdurBUtam / sarvam praSAntam
   śītībhāvamupagatam / kāmarūpī ca tatra puruṣaḥ praviṣṭo jaṭāmukuṭadharo	SItIBAvam-upagatam / kAmarUpI ca tatra puruzaH pravizwaH jawA-mukuwa-DaraH-
   divyālaṃkārabhūṣitaśarīraḥ paramamaitramānasaḥ suvarṇabimbamiva dṛśyate /	divya-alaMkAra-BUzita-SarIraH parama-mEtra-mAnasaH suvarNa-bimbam-iva dRSyate /
   sa ca tādṛśaḥ puruṣastatra praviṣṭaḥ / tasya ca	sa ca tAdRSaH puruzaH-tatra pravizwaH / tasya ca
   praviṣṭamātrācchakaṭacakramātrāṇi padmāni prādurbhūtāni / sā ca kumbhī	pravizwa-mAtrAt-Sakawa-cakra-mAtrANi padmAni prAdurBUtAni / sA ca kumBI
   visphuṭitā / tasminnevāgnikhadāyāṃ madhoḥ puṣkariṇī prādurbhūtā //	visPuwitA / tasmin=-eva-agni-KadAyAm maDoH puzkariNI prAdurBUtA //
   atha sa yamo dharmarājaścintāmāpede - kasya punardevasyāyaṃ prabhāvaḥ?	aTa sa yamaH DarmarAjaH-cintAm-Apede  kasya punar-devasya-ayam praBAvaH?
   atha maheśvarasya maharddhikasya, athavā nārāyaṇasya	aTa maheSvarasya mahardDikasya, aTavA nArAyaNasya
   pañcamahāsamudranamaskṛtasya, athavā anyeṣāṃ maharddhikadevaputrāṇāmapi	paQca-mahA-samudra-namaskRtasya, aTavA anyezAm mahardDika-deva-putrANAm-api
   varapradānenedṛśaṃ phalaviśeṣaṃ saṃvṛttam? te ceha bhūmāvanuprāptāḥ?	vara-pradAnena-IdRSam Pala-viSezam saMvRttam? te ca-iha BUmO=-anuprAptAH?
   athavā rākṣasa utpannaḥ eṣa mahārāvaṇapratidvandvī? evaṃ sa tataḥ	aTavA rAkzasaH utpannaH eza mahA-rAvaNa-pratidvandvI? evam sa tatas-
   sthitaścintayāmāsa / sa ca divyena cakṣuṣā vyavalokya tacca devanikāyena	sTitaH-cintayAmAsa / sa ca divyena cakzuzA vyavalokya tat-ca deva-nikAyena
   paśyati sma - īdṛśaṃ varaṃ kasyānyasya? atha sa punarevāvīcau mahānarake	paSyati sma  IdRSam varam kasya-anyasya? aTa sa punar-eva-avIcO mahAnarake
   vyavalokayati sma / vyavalokya tasminnevāvīcau mahānarake 'valokiteśvaraṃ	vyavalokayati sma / vyavalokya tasmin=-eva-avIcO mahAnarake avalokiteSvaram
   bodhisattvaṃ mahāsattvameva paśyati sma //	boDisattvam mahAsattvam-eva paSyati sma //
   atha sa yamo dharmarājo yenāvalokiteśvaro bodhisattvo	aTa sa yamaH DarmarAjaH yena-avalokita-ISvaraH boDisattvaH-
   mahāsattvastenopasaṃkrāntaḥ / upasaṃkramya bhagavataḥ pādau	mahAsattvaH-tena-upasaMkrAntaH / upasaMkramya BagavataH pAdO
   śirasābhivandya stotraviśeṣaṃ kartumārabdhaḥ / namo 'stvavalokiteśvarāya,	SirasA-aBivandya stotra-viSezam kartum-ArabDaH / namaH astu-avalokita-ISvarAya,
   maheśvarāya, padmaśriye, varadāya, vaśaṃkarāya, pṛthivīvaralocanakarāya,	maheSvara-aya, padma-Sriye, vara-dAya, vaSaMkara-aya, pRTivI-vara-locana-karAya,
   jagadāśvāsanakarāya, śatasahasrabhujāya, koṭīśatasahasranetrāya,	jagat-ASvAsana-karAya, Sata-sahasra-Buja-aya, kowI-Sata-sahasra-netrAya,
   ekādaśaśīrṣāya, vaḍavāmukhaparyantāya, dharmapriyāya,	ekAdaSa-SIrza-aya, vaxavAmuKa-paryanta-aya, Darma-priyAya,
   sarvasattvaparimokṣaṇakarāya, kūrmamakaramatsyāśvāsanakarāya,	sarva-sattva-parimokzaNa-karAya, kUrma-makara-matsya-ASvAsana-karAya,
   jñānarāśyuttamakarāya, priyaṃdadāya, (Vaidya 263) ratnaśriye, uttamāya,	jQAna-rASi-uttama-karAya, priyaMdadAya, (VEdyaH 263) ratna-Sriye, uttamAya,
   avīcisaṃśoṣaṇakarāya, jñānalakṣmyalaṃkṛtāya, jñānapriyāya,	avIci-saMSozaNa-karAya, jQAna-lakzmI-alaMkRta-aya, jQAna-priyAya,
   sarvadevapūjitanamaskṛtāya, vanditāya, abhayaṃdadāya, dharmadīpaṃkarāya,	sarva-deva-pUjita-namaskRta-aya, vandita-aya, aBayaMda-dAya, Darma-dIpaMkarAya,
   kāmarūpāya, gandharvarūpayā, kāñcanaparvatasamārūḍhāya,	kAmarUpAya, ganDarva-rUpayA, kAQcana-parvata-samArUXAya,
   sāgarakukṣigambhīradharmāya, paramārthayogamanuprāptāya,	sAgara-kukzi-gamBIra-Darma-aya, parama-arTa-yogam-anuprApta-aya,
   saṃmukhasaṃdarśanakarāya, anekasamādhiśatasahasrāvakīrṇāya,	saMmuKa-saMdarSana-karAya, aneka-samADi-Sata-sahasra-avakIrNAya,
   abhiratikarāya, vicchuritagātrāya, ṛṣipuṃgavakarāya,	aBirati-karAya, vicCurita-gAtra-aya, Rzi-puMgava-karAya,
   haḍinigaḍabandhanabhayatrastamārgaparimokṣaṇakarāya,	haxi-nigaxa-banDana-Baya-trasta-mArga-parimokzaNa-karAya,
   sarvasattvābhāvasaṃyuktāya, bahuparivārasaṃvartanīyāya, upacitakarāya,	sarva-sattva-aBAva-saMyukta-aya, bahu-parivAra-saMvartanIyAya, upacita-karAya,
   cintāmaṇiratnāya, nirvāṇamārgopadarśanakarāya,	cintAmaNi-ratna-aya, nirvANa-mArga-upadarSana-karAya,
   pretanagarasamucchoṣaṇakarāya, chatrabhūtajagatkarāya,	preta-nagara-samucCozaNa-karAya, Catra-BUta-jagat-karAya,
   vyādhiparimocanakarāya, nandopanandanāgarājakṛtayajñopavītāya,	vyADi-parimocana-karAya, nanda-upananda-nAga-rAja-kRta-yajQa-upavItAya,
   amoghapāśasaṃdarśanakarāya, anekamantraśatāvakīrṇāya	amoGa-pASa-saMdarSana-karAya, aneka-mantra-Sata-avakIrNAya
   vajrapāṇividrāvaṇakarāya, trilokabhayaṃkarāya,	vajrapANi-vidrAvaNa-karAya, triloka-BayaMkarAya,
   yakṣarākṣasabhūtapretavetālaḍākinīkūṣmāṇḍāpasmārasaṃtrāsanakarāya,	yakza-rAkzasa-BUta-preta-vetAla-xAkinI-kUzmANxa-apasmAra-saMtrAsana-karAya,
   nīlotpalacārunetrāya, gambhīradhīrāya, vidyādhipataye,	nIlotpala-cAru-netrAya, gamBIra-DIrAya, vidyA-aDipataye,
   sarvakleśavimokṣaṇakarāya, vividhabodhimārgopacitāya,	sarva-kleSa-vimokzaNa-karAya, viviDa-boDi-mArga-upacitAya,
   samārūḍhamokṣamārgapravarāya, āśrayacittabodhimārgopacitāya,	samArUXa-mokza-mArga-pravarAya, ASraya-citta-boDi-mArga-upacitAya,
   pretagatiparimokṣaṇakarāya, paramāṇurajopamasamādhiśatasahasrākīrṇāya /	preta-gati-parimokzaNa-karAya, paramANu-raja-upama-samADi-Sata-sahasra-AkIrNAya /
   evaṃ yamo dharmarājo viśeṣataraṃ srotāvadhānaṃ kṛtvā punarapi yamo	evam yamaH DarmarAjaH viSezataram srota-avaDAnam kRtvA punar-api yamaH-
   dharmarājaḥ triḥ pradakṣiṇīkṛtya tatraiva prakrānto 'bhūt //	DarmarAjaH tris pradakziNIkRtya tatra-eva prakrAntaH aBUt //
   iti avīciśoṣaṇaṃ nāma dvitīyaṃ prakaraṇam //	iti avIci-SozaNam nAma dvitIyam prakaraNam //
   START Kvyu 1,3:	START Kvyu 1,3:
   sattvadhātuparimokṣaṇaṃ tṛtīyaṃ prakaraṇam /	sattva-DAtu-parimokzaNam tRtIyam prakaraNam /
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - kadā	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  kadA
   bhagavannāgacchati avalokiteśvaro bodhisattvo mahāsattvaḥ? bhagavānāha -	Bagavat-=-AgacCati avalokita-ISvaraH boDisattvaH mahAsattvaH? BagavAn-Aha -
   eṣa kulaputra avīcīmahānarakānniṣkramya pretanagaraṃ praviṣṭaḥ /	eza kula-putra avIcI-mahAnarakAt-nizkramya preta-nagaram pravizwaH /
   tatrānekāni pretaśatasahasrāṇi purastāddhāvanti sma	tatra-anekAni preta-Sata-sahasrANi purastAt-DAvanti sma
   dagdhasthūṇākṛtibhirasthiyantravaducchritaiḥ parvatodarasaṃnibhaiḥ	dagDa-sTUNa-AkRtiBiH-asTi-yantra-vat-ucCritEH parvata-udara-saMniBEH
   sūcīcchidropamamukhaiḥ / yadāvalokiteśvaro bodhisattvo mahāsattvaḥ	sUcI=-Cidra-upama-muKEH / yadA-avalokita-ISvaraH boDisattvaH mahAsattvaH
   pretanagaramupasaṃkrāmati, tadā sa pretanagaraḥ śītībhāvamanugacchati, sā	preta-nagaram-upasaMkrAmati, tadA sa preta-nagaraH SItIBAvam-anugacCati, sA
   ca vajrāśanirvyupaśamitā, sa ca dvārapālapurūṣa udbaddhabhiṇḍipālaḥ	ca vajra-aSaniH-vyupaSamitA, sa ca dvArapAla-purUzaH udbadDa-BiNxipAlaH
   kālakūṭavyagrahasto lohitākṣaḥ / satatamasyānubhāvena maitracittaṃ	kAlakUwa-vyagra-hastaH lohita-akzaH / satatam-asya-anuBAvena mEtra-cittam
   saṃbhāvayati - na ca me īdṛśena karmabhūminā kṛtyam //	saMBAvayati  na ca me IdRSena karma-BUminA kRtyam //
   athāryāvalokiteśvaro bodhisattvo mahāsattvastaṃ ca sattvanikāyaṃ dṛṣṭvā	aTa-Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH-tam ca sattva-nikAyam dRzwvA
   mahākaruṇācittamutpādya daśabhyo hastāṅgulībhyo daśa	mahA-karuNA-cittam-utpAdya daSaByaH hasta-aFgulIByaH daSa
   vaitaraṇīrniṣkrāmayati / daśabhyaḥ pādāṅgulībhyo daśa	vEtaraNIH-nizkrAmayati / daSaByaH pAda-aFgulIByaH daSa
   vaitaraṇīrniṣkrāmayati / atikaruṇābhibhūtacetasā avalokiteśvarasya	vEtaraNIH-nizkrAmayati / ati-karuNA-aBiBUta-cetasA avalokita-ISvarasya
   bodhisattvasya mahāsattvasya teṣāṃ sattvānāmantike sarvaromakūpebhyo	boDisattvasya mahAsattvasya tezAm sattvAnAm-antike sarva-romakUpeByaH-
   'ṣṭāṅgavāriparipūrṇā mahānadyo niṣkrāmanti / yadā ca te	azwa-aFga-vAri-paripUrNAH mahA-nadyaH nizkrAmanti / yadA ca te
   pretasattvāstadudakamāsvādayanti, tadā te vipulakaṇṭhā bhavanti,	preta-sattvAH-tat-udakam-AsvAdayanti, tadA te vipula-kaNWAH Bavanti,
   paripūrṇagātrāśca bhavanti / tena caite divyarasarasāgropetenāhāreṇa	paripUrNa-gAtrAH-ca Bavanti / tena ca-ete divya-rasa-rasa-agra-upetena-AhAreNa
   saṃtarpitāśca bhavanti / tadā mānuṣikīṃ cetanāmupādāyaiva sāṃsārikīṃ	saMtarpitAH-ca Bavanti / tadA mAnuzikIm cetanAm-upAdAya-eva sAMsArikIm
   cintāṃ vicintayanti - aho bata te jāmbudvīpakā manuṣyāḥ sukhitāḥ, ye	cintAm vicintayanti  aho bata te jAmbudvIpakAH manuzyAH suKitAH, ye
   śītalāṃ chāyāṃ parisevanti / sukhitāste jāmbudvīpakā manuṣyā (Vaidya 264)	SItalAm CAyAm parisevanti / suKitAH-te jAmbudvIpakAH manuzyAH (VEdyaH 264)
   ye mātāpitarau satataṃ parigrahamupasthānaṃ kurvanti / sukhitāste	ye mAtA-pitarO satatam parigraham-upasTAnam kurvanti / suKitAH-te
   satpuruṣā ye kalyāṇamitraṃ satatasamitamanveṣayanti, parigrahaṃ	sat-puruzAH ye kalyANa-mitram satata-samitam-anvezayanti, parigraham
   paripālayanti / te satpurūṣāḥ sacetanā ye mahāyānaṃ	paripAlayanti / te sat-purUzAH sa-cetanAH ye mahAyAnam
   satatasamitamavagāhayanti / te satpuruṣā ye āryāstān gomārgāya	satata-samitam-avagAhayanti / te sat-puruzAH ye AryAH-tAn gomArgAya
   vāsamupavasanti / te satpurūṣā ye dharmadaṇḍikāmākoṭayanti / te satpuruṣāḥ	vAsam-upavasanti / te sat-purUzAH ye Darma-daNxikAm-Akowayanti / te sat-puruzAH
   ye truṭitasphuṭitān vihārān pratisaṃskāraṃ kurvanti, pratiṣṭhāpayanti / te	ye truwita-sPuwitAn vihArAn pratisaMskAram kurvanti, pratizWApayanti / te
   satpuruṣā ye pūrvikāni stūpabimbāni truṭitasphuṭitāni viśīrṇabhūtāni	sat-puruzAH ye pUrvikAni stu-upa-bimbAni truwita-sPuwitAni viSIrNa-BUtAni
   pratisaṃskāraṃ kurvanti / te satpuruṣā ye dharmabhāṇakāṃllekhakān dhārakān	pratisaMskAram kurvanti / te sat-puruzAH ye Darma-BANakAn=-leKakAn DArakAn
   vācakān sūtrarājasya śrāvakān satatasamitaṃ parisevanti copatiṣṭhanti ca /	vAcakAn sUtrarAjasya SrAvakAn satata-samitam parisevanti ca-upatizWanti ca /
   te satpurūṣā ye tathāgataprātihāryāṇi vividhāni ca tathāgatacaṃkramaṇāni	te sat-purUzAH ye taTAgata-prAtihAryANi viviDAni ca taTAgata-caMkramaNAni
   dharmasarāṇi ca paśyanti / te satpurūṣā ye pratyekabuddhacaṃkramaṇāni	Darma-sarANi ca paSyanti / te sat-purUzAH ye pratyekabudDa-caMkramaNAni
   paśyanti / te satpuruṣā ye 'rhaccaṃkramaṇāni paśyanti / te satpuruṣā ye	paSyanti / te sat-puruzAH ye arhat-caMkramaNAni paSyanti / te sat-puruzAH ye
   bodhisattvavikurvitāni caṃkramaṇāni paśyanti / ityevaṃ te pretaviṣayaṃ	boDisattva-vikurvitAni caMkramaNAni paSyanti / iti-evam te preta-vizayam
   śarīramanuvicintya mānasānāṃ kāmānāmabhāvopapattiṃ prati parityajanti /	SarIram-anuvicintya mAnasAnAm kAmAnAm-aBAva-upapattim prati parityajanti /
   tadā tasya sakāśāt 'kāraṇḍavyūha 'mahāyānasūtraratna rājaśabdo niścarati /	tadA tasya sakASAt akAraNxavyUha amahAyAna-sUtra-ratna rAja-SabdaH niScarati /
   tadā teṣāṃ viṃśatiśikhara samudgataṃ satkāyadṛṣṭiśailaṃ jñānavajreṇa	tadA tezAm viMSati-SiKara samudgatam sat-kAya-dRzwi-SElam jQAna-vajreNa
   bhittvā sarve te sukhāvatyāṃ lokadhātāvupapannāḥ ākāṅkṣitamukhā nāma	BittvA sarve te suKAvatyAm loka-DAtO=-upapannAH AkAFkzita-muKAH nAma
   bodhisattvā upapannāḥ / athāvalokiteśvaro yadā te sattvadhātavaḥ	boDisattvAH upapannAH / aTa-avalokita-ISvaraH yadA te sattva-DAtavaH
   parimokṣitāḥ suparimuktāśca, yadā te sarvasattvā	parimokzitAH su-parimuktAH-ca, yadA te sarva-sattvA
   bodhisattvabhūmāvupapannāḥ, tadā tataḥ pretanagarātpunarapi niṣkrāmati //	boDisattva-BUmO=-upapannAH, tadA tatas preta-nagarAt-punar-api nizkrAmati //
   iti sattvadhātuparimokṣaṇaṃ nāma tṛtīyaṃ prakaraṇam //	iti sattvaDAtuparimokzaNam nAma tRtIyam prakaraNam //
   START Kvyu 1,4:	START Kvyu 1,4:
   candrādyutpattirnāma caturthaṃ prakaraṇam /	candrAdI-utpattiH-nAma caturTam prakaraNam /
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - bhagavana, adyāpi	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  Bagavana, adya-api
   nāgacchatyavalokiteśvaro bodhisattvo mahāsattvaḥ? bhagavānāha - anekāni	na-AgacCati-avalokita-ISvaraH boDisattvaH mahAsattvaH? BagavAn-Aha  anekAni
   kulaputra sattvakoṭiniyutaśatasahasrāṇi paripācayati / dine dine sa āgatya	kula-putra sattva-kowi-niyuta-Sata-sahasrANi paripAcayati / dine dine saH Agatya
   paripācayati / nāsti kulaputra īdṛśaṃ pratibhānaṃ tathāgatānāmapi	paripAcayati / na-asti kula-putraH IdRSam pratiBAnam taTAgatAnAm-api
   yādṛśamāryāvalokiteśvarasya bodhisattvasya mahāsattvasya //	yAdRSam-Arya-avalokita-ISvarasya boDisattvasya mahAsattvasya //
   atha sarvanīvaraṇaviṣkambhī āha - kena prakāreṇa bhagavan? bhagavānāha -	aTa sarva-nIvaraNa-vizkamBI Aha  kena prakAreNa Bagavan? BagavAn-Aha -
   bhūtapūrvaṃ kulaputra vipaśyī nāma tathāgato 'rhan samyaksaṃbuddho loka	BUta-pUrvam kula-putra vipaSyI nAma taTAgataH arhan samyaksaMbudDaH loka
   udapādi vidyācaraṇasaṃpannaḥ sugato lokavidanuttaraḥ puruṣadamyasārathiḥ	udapAdi vidyA-caraNa-saMpannaH sugataH loka-vid-anuttaraH puruza-damya-sAraTiH
   śāstā devānāṃ ca manuṣyāṇāṃ ca buddho bhagavān / tena kālena tena	SAstA devAnAm ca manuzyANAm ca budDaH BagavAn / tena kAlena tena
   samayenāhaṃ sarvanīvaraṇaniṣkambhin sugandhamukho nāma vaṇikputro 'bhūvam	samayena-aham sarva-nIvaraNa-nizkamBin suganDamuKaH nAma vaNij-putraH aBUvam
   / tadā me śrutā vipaśyinastathāgatasya sakāśādāryāvalokiteśvarasya	/ tadA me SrutAH vipaSyinaH-taTAgatasya sakASAt-Arya-avalokita-ISvarasya
   guṇodbhāvanā //	guNa-udBAvanA //
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - kīdṛśī tvayā bhagavan	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  kIdRSI tvayA Bagavan
   guṇodbhāvanā śrutā? etāḥ sarvā pravadatām / vijñarāja bhagavan me	guNa-udBAvanA SrutA? etAH sarvA pravadatAm / vijQa-rAja Bagavat me
   prabodhaya, yādṛśī tvayā bhagavan guṇodbhāvanā āryāvalokiteśvarasya	praboDaya, yAdRSI tvayA Bagavan guNa-udBAvanA Arya-avalokita-ISvarasya
   bodhisattvasya mahāsattvasya śrutā //	boDisattvasya mahAsattvasya SrutAH //
   (Vaidya 265)	(VEdyaH 265)
   bhagavānāha - cakṣuṣoścandrādityāvutpannau, lalāṭānmaheśvaraḥ, skandhebhyo	BagavAn-Aha  cakzuzoH-candra-AdityO=-utpannO, lalAwAn-maheSvaraH, skanDeByaH-
   brahmādayaḥ, hṛdayānnārāyaṇaḥ, daṃṣṭrābhyāṃ sarasvatī, mukhato vāyavo	brahma-AdayaH, hRdayAt-nArAyaNaH, daMzwrAByAm sarasvatI, muKataH vAyavaH-
   jātāḥ, dharaṇī pādābhyām, varuṇaścodarāt / yadaite devā jātā	jAtAH, DaraNI pAdAByAm, varuNaH-ca-udarAt / yadA-ete devAH jAtA
   āryāvalokiteśvarasya kāyāt, athāryāvalokiteśvaro bodhisattvo mahāsattvo	Arya-avalokita-ISvarasya kAyAt, aTa-Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH-
   maheśvaraṃ devaputrametadavocat - bhaviṣyasi tvaṃ maheśvaraḥ kaliyuge	maheSvaram deva-putram-etat-avocat  Bavizyasi tvam maheSvaraH kali-yuge
   pratipanne / kaṣṭasattvadhātusamutpanna ādideva ākhyāyase sraṣṭāraṃ	pratipanne / kazwa-sattva-DAtu-samutpannaH AdidevaH AKyAyase srazwAram
   kartāram, te sarvasattvā bodhimārgeṇa viprahīṇā bhaviṣyanti, ya	kartAram, te sarva-sattvAH boDi-mArgeNa viprahINAH Bavizyanti, ya
   īdṛśapṛthagjaneṣu sattveṣu sāṃkathyaṃ kurvanti //	IdRSa-pRTagjanezu sattvezu sAMkaTyam kurvanti //
   ākāśaṃ liṅgamityāhuḥ pṛthivī tasya pīṭhikā /	AkASam liFgam-iti-AhuH pRTivI tasya pIWikA /
   ālayaḥ sarvabhūtānāṃ līlayā liṅgamucyate // Kvyu_1,4.1 //	AlayaH sarva-BUtAnAm lIlayA liFgam-ucyate // Kvyu_1,4.1 //
   īdṛśaṃ mayā kulaputra vipaśyinastathāgatasya sakāśādāryāvalokiteśvarasya	IdRSam mayA kula-putra vipaSyinaH-taTAgatasya sakASAt-Arya-avalokita-ISvarasya
