   oṃ	om
   śatrughno lakṣmaṇaś cāpi sītā cāpi yaśasvinī /	SatruGnaH lakzmaNaH ca api sItA ca api yaSasvinI /
   rāmānuyāyinas te vā mantriputrā mahādhiyaḥ // Mo_1,1.21 //	rAma anuyAyinaH te vA mantri putrAH mahA ADiyaH // MaH _1,1.21 //
   spaṣṭam || MoT_1,1.21 ||	spazwam || MoT_1,1.21 ||
   nirduḥkhatāṃ yathaite tu prāptās tad brūhi me sphuṭam /	nirduHKa tAm yaTA ete tu prAptAH tat brUhi me sPuwam /
   tathaivāhaṃ tariṣyāmi tato janatayā saha // Mo_1,1.22 //	taTA eva aham tarizyAmi tatas jana tayA saha // MaH _1,1.22 //
   "ete" rāmādayaḥ || MoT_1,1.22 ||	"ete" rAma AdayaH || MoT_1,1.22 ||
   śrīvālmīkiḥ śrīrāmam prati kathayati	SrIvAlmIkiH SrI rAmam prati kaTayati
   bharadvājena rājendra yadety ukto 'smi sādaram /	BaradvAjena rAja indra yadA iti uktaH asmi sAdaram /
   tadā kartuṃ vibhor ājñām ahaṃ vaktum pravṛttavān // Mo_1,1.23 //	tadA kartum viBoH AjQAm aham vaktum pravRttavAn // MaH _1,1.23 //
   "asmi" aham | "iti" pūrvoktaprakāreṇa | "uktaḥ" kathitaḥ | "vibhoḥ"	"asmi" aham | "iti" pUrva ukta prakAreNa | "uktaH" kaTitaH | "viBoH"
   brahmaṇaḥ || MoT_1,1.23 ||	brahmaNaH || MoT_1,1.23 ||
   pravṛttim eva sphuṭayati	pravRttim eva sPuwayati
   śṛṇu vatsa bharadvāja yathāpṛṣṭaṃ vadāmi te /	SRNu vatsa BaradvAja yaTApRzwam vadAmi te /
   śrutena yena sammoham alaṃ dūre kariṣyasi // Mo_1,1.24 //	Srutena yena sammoham alam dUre karizyasi // MaH _1,1.24 //
   "alam" atiśayena | "śṛṇv" iti pratijñāṃ sampādayitum prastāvaṃ karoti ||	"alam" atiSayena | "SRNv" iti pratijQAm sampAdayitum prastAvam karoti ||
   MoT_1,1.24 ||	MoT_1,1.24 ||
   tathā vyavahara prājña yathā vyavahṛtaḥ sukhī /	taTA vyavahara prAjQa yaTA vyavahRtaH suKI /
   sarvāsaṃsaktayā buddhyā rāmo rājīvalocanaḥ // Mo_1,1.25 //	sarva asaMsaktayA budDyA rAmaH rAjIva locanaH // MaH _1,1.25 //
   "sarvāsaṃsaktayā" samastaphalāsaṅgarahitayā || MoT_1,1.25 ||	"sarvA saMsaktayA" samasta Pala AsaFga rahitayA || MoT_1,1.25 ||
   na kevalaṃ rāma eva kiṃ tv anye 'pīty abhiprāyeṇa kathayati	na kevalam rAmaH eva kim tu anye api iti aBiprAyeNa kaTayati
   lakṣmaṇo bharataś caiva śatrughnaś ca mahāmanāḥ |	lakzmaNaH BarataH ca eva SatruGnaH ca mahAmanAH |
   kausalyā ca sumitrā ca sītā daśarathas tathā || MoT_1,1.26 ||	kOsalyA ca sumitrA ca sItA daSaraTaH taTA || MoT_1,1.26 ||
   spaṣṭam || MoT_1,1.26 ||	spazwam || MoT_1,1.26 ||
   kṛtāsthaś cāvirodhaś ca bodhapāram upāgataḥ /	kRtAsTaH ca aviroDaH ca boDa pAram upAgataH /
   vasiṣṭho vāmadevaś ca mantriṇo 'ṣṭau tathetare // Mo_1,1.27 //	vasizWaH vAmadevaH ca mantriNaH azwO taTA itare // MaH _1,1.27 //
   "kṛtāstha" iti nāma "avirodha" iti ca | "aṣṭau mantriṇaḥ" aṣṭāv amātyās |	"kRta AsTa" iti nAma "aviroDa" iti ca | "azwO mantriNaH" azwO amAtyAH |
   "tathetare" anye 'py aṣṭau mantriṇaḥ | tena ṣoḍaśa mantriṇa iti	"taTA itare" anye api azwO mantriNaH | tena zoxaSa mantriNaH iti
   paramārthaḥ || MoT_1,1.27 ||	parama arTaH || MoT_1,1.27 ||
   "itara" ity asyārthaṃ sphuṭaṃ kathayati	"itara" iti asya arTam sPuwam kaTayati
   ghṛṣṭir vikunto bhāmaś ca satyavardhana eva ca /	GRzwiH vikuntaH BAmaH ca satya varDanaH eva ca /
   vibhīṣaṇaḥ suṣeṇaś ca hanumān indrajit tathā // Mo_1,1.28 //	viBIzaNaH suzeNaH ca hanumAn indrajit taTA // MaH _1,1.28 //
   spaṣṭam || MoT_1,1.28 ||	spazwam || MoT_1,1.28 ||
   ete 'ṣṭāviṃśatiḥ proktāḥ samanīrāgacetasaḥ /	ete azwAviMSatiH proktAH sama nIrAga cetasaH /
   jīvanmuktā mahātmāno yathāprāptānuvartinaḥ // Mo_1,1.29 //	jIvanmuktAH mahAtmAnaH yaTAprApta anuvartinaH // MaH _1,1.29 //
   "yathāprāptānuvartinaḥ" | na tu svaprayatnaniṣṭhā iti yāvat || MoT_1,1.29	"yaTA prApta anuvartinaH" | na tu sva prayatna nizWAH iti yAvat || MoT_1,1.29
   ebhir yathā hṛtaṃ dattaṃ gṛhītam uṣitaṃ smṛtam /	eBiH yaTA hRtam dattam gRhItam uzitam smRtam /
   tathā ced vartase putra mukta evāsi saṅkaṭāt // Mo_1,1.30 //	taTA ced vartase putra muktaH eva asi saFkawAt // MaH _1,1.30 //
   "ebhiḥ" rāmādibhiḥ || MoT_1,1.30 ||	"eBiH" rAma AdiBiH || MoT_1,1.30 ||
   bharadvājasya praśnāvasaradānārthaṃ sargāntaślokena tāvat svavākyam	BaradvAjasya praSna avasara dAna arTam sarga anta Slokena tAvat sva vAkyam
   upasaṃharati	upasaMharati
   apārasaṃsārasamudrapātī	apAra saMsAra samudra pAtI
   labdhvā parāṃ yuktim udārasattvaḥ /	labDvA parAm yuktim udAra sattvaH /
   na śokam āyāti na dainyam eti	na Sokam AyAti na dEnyam eti
   gatajvaras tiṣṭhati nityatṛptaḥ // Mo_1,1.31 //	gata jvaraH tizWati nitya tRptaH // MaH _1,1.31 //
   "apāraḥ" yaḥ "saṃsārasamudraḥ" | tatra "pātī" patanaśīlaḥ | "udārasattvaḥ"	"a pAraH" yaH "saMsAra samudraH" | tatra "pAtI" patana SIlaH | "udAra sattvaH"
   utkṛṣṭadhairyayuktaḥ "puruṣaḥ" | "parām" utkṛṣṭāṃ | "yuktiṃ"	utkRzwa DErya yuktaH "puruzaH" | "parAm" utkRzwAm | "yuktiM"
   dṛśyātyantābhāvajñānalakṣaṇāṃ vakṣyamāṇāṃ yuktiṃ | prāpya | "śokam"	dRSya atyanta aBAva jQAna lakzaNAm vakzyamANAm yuktim | prApya | "Sokam"
   apekṣālakṣaṇaṃ śokaṃ | "nāyāti" | tathā "dainyam" dīnatvam | atṛptim iti	apekzA lakzaNam Sokam | "nAyAti" | taTA "dEnyam" dIna tvam | atRptim iti
   yāvat | "naiti" | pratyuta "gatajvaraḥ" apekṣāsvarūpajvararahitaḥ | ata	yAvat | "nEti" | pratyuta "gata jvaraH" apekza asvarUpa jvara rahitaH | ata
   eva "nityatṛptaḥ" "tiṣṭhatī"ti śivam || MoT_1,1.31 ||	eva "nitya tRptaH" "tizWati i"ti Sivam || MoT_1,1.31 ||
   iti śrībhāskarakaṇṭhaviracitāyāṃ śrīmokṣopāyaṭīkāyāṃ vairāgyaprakaraṇe	iti SrI BAskara kaNWa viracitAyAm SrI mokza upAyawIkAyAm vErAgya prakaraNe
   prathamaḥ sargaḥ || 1,1 ||	praTamaH sargaH || 1,1 ||
   bharadvājaḥ pṛcchati	BaradvAjaH pRcCati
   jīvanmuktasthitim brahman kṛtvā rāghavam āditaḥ /	jIvanmukta sTitim brahman kRtvA rAGavam Aditas /
   kramāt kathaya me nityam bhaviṣyāmi sukhī yathā // Mo_1,2.1 //	kramAt kaTaya me nityam BavizyAmi suKI yaTA // MaH _1,2.1 //
   "brahman" śrīvālmīke | tvaṃ | "jīvanmuktasthitiṃ" jīvanmuktamaryādāṃ |	"brahman" SrI vAlmIke | tvam | "jIvanmukta sTitiM" jIvanmukta maryAdAm |
   "rāghavaṃ" śrīrāmam | "āditaḥ" "kṛtvā" | "me kathaya"	"rAGavaM" SrI rAmam | "AditaH" "kRtvA" | "me kaTaya"
   śrīrāmavṛttāntadvāreṇa kathayeti bhāvaḥ | nanu kimarthaṃ kathayāmīty |	SrI rAma vRttAnta dvAreNa kaTaya iti BAvaH | nanu kimarTam kaTayAmi iti |
   atrāha | "bhaviṣyāmī"ti | ahaṃ "yathā" yena jīvanmuktasthitikathanena |	atra Aha | "BavizyAmi i"ti | aham "yaTA" yena jIvanmukta sTiti kaTanena |
   "nityasukhī" jīvanmuktyākhyamahāsukhayukto | "bhaviṣyāmi" || MoT_1,2.1 ||	"nitya suKI" jIvanmukti AKya mahA suKa yuktaH | "BavizyAmi" || MoT_1,2.1 ||
   śrīvālmīkiḥ śrīrāmavṛttāntaśravaṇādhikāritvasampādanārthaṃ tāvat	SrIvAlmIkiH SrI rAma vRttAnta SravaNa aDikAri tva sampAdana arTam tAvat 
   sāmānyenopadeśaṃ karoti	sAmAnyena upadeSam karoti
   bhramasya jāgatasyāsya jātasyākāśavarṇavat /	Bramasya jAgatasya asya jAtasya AkASa varNa vat /
   apunaḥsmaraṇam manye sādho vismaraṇaṃ varam // Mo_1,2.2 //	apunar smaraNam manye sADo vismaraNam varam // MaH _1,2.2 //
   he "sādho" | aham "asya" puraḥ sphurataḥ | "jāgatasya" jagatsambandhinaḥ |	he "sADo" | aham "asya" puras sPurataH | "jA gatasya" jagat sambanDinaH |
   tadviṣayasyeti yāvat | tathā "ākāśavarṇavat" ākāśanīlimavat | "jātasya"	tad vizayasya iti yAvat | taTA "a AkASa varNavat" AkASa nIlim a vat | "jAtasya"
   prādurbhūtasya | mithyābhātasyeti yāvat | "bhramasya" jagattvajñānarūpasya	prAdurBUtasya | miTyABAtasya iti yAvat | "Bramasya" jagat tva jQAna rUpasya
   mithyājñānasya | "apunaḥsmaraṇam" punaḥsmṛtiviṣayabhāvānayanam | upekṣām	miTyAjQAnasya | "a punar smaraNam" punar smRti vizaya BAva Anayanam | upekzAm
   iti yāvat | "varam" utkṛṣṭaṃ | "vismaraṇam" vismṛtiṃ | "manye" | upekṣā	iti yAvat | "varam" utkRzwam | "vismaraNam" vismRtim | "manye" | upekzA
   evātra yuktā | na vismṛtiḥ | tasyāḥ jāḍyavyāptatvād iti bhāvaḥ ||	eva atra yuktA | na vismRtiH | tasyAH jAxya vyApta tvAt iti BAvaH ||
   MoT_1,2.2 ||	MoT_1,2.2 ||
   nanu tad "apunaḥsmaraṇaṃ "kenopāyena bhaviṣyatīty | atrāha	nanu tat "a punar smaraNam "kena upAyena Bavizyati iti | atra Aha
   dṛśyātyantābhāvabodhaṃ vinā tan nānubhūyate /	dRSya atyanta aBAva boDam vinA tat na anuBUyate /
   kadācit kenacin nāma sa bodho 'nviṣyatām ataḥ // Mo_1,2.3 //	kadAcid kenacid nAma sa boDaH anvizyatAm atas // MaH _1,2.3 //
   "nāma" niścaye | "kenacit" puruṣeṇa | "tad" apunaḥsmaraṇaṃ | dṛśyasya ...	"nAma" niScaye | "kena cit" puruzeNa | "tad" apunar smaraNam | dRSyasya ...
   ajñānasughanākārā ghanāhaṅkāraśālinī /	ajQAna suGana AkArA Gana ahaFkAra SAlinI /
   punar janmakarī proktā malinā vāsanā budhaiḥ // Mo_1,2.12 //	punar janma karI proktAH malinA vAsanA buDEH // MaH _1,2.12 //
   paṇḍitaiḥ "vāsanā" "malinā" "uktā" | kathambhūtā | "ajñānasughanākārā" |	paNxitEH "vAsanA" "malinA" "uktA" | kaTamBUtA | "a jQAna suGana AkArA" |
   "ajñānena" cinmātrājñānena | "sughanaḥ ākāraḥ" yasyāḥ | sā |	"a jQAnena" cit mAtrA jQAnena | "suGanaH AkAraH" yasyAH | sA |
   cinmātrājñānenaiva hi vāsanā ghanībhavanti | anyathā śuddhacinmātraikyena	cit mAtra ajQAnena eva hi vAsanAH GanIBavanti | anyaTA SudDa cit mAtra Ekyena
   vāsanā kiṃviṣayā syāt | punaḥ kathambhūtā | "ghanaḥ" acchinnaḥ | yaḥ	vAsanA kiMvizayA syAt | punar kaTamBUtAH | "GanaH" acCinnaH | yaH
   "ahaṅkāraḥ" dehādiviṣayaḥ ahambhāvaḥ | tena "śālinī" | vāsanāvaśenaiva hi	"ahaFkAraH" deha Adi vizayaH ahamBAvaH | tena "SAlinI" | vAsanA vaSena eva hi
   dehādiniṣṭhaḥ ahaṅkāro ghanībhavati | punaḥ kathambhūtā | "punaḥ	deha Adi nizWaH ahaFkAraH GanIBavati | punar kaTamBUtA | "punar 
   janmakarī" punar api bhavakarī | padārthabhāvena vyaktībhāvāt ||	janma karI" punar api Bava karI | padArTa BAvena vyaktIBAvAt ||
   MoT_1,2.12 ||	MoT_1,2.12 ||
   śuddhāyāḥ svarūpaṃ kathayati	SudDAyAH svarUpam kaTayati
   punarjanmāṅkuratyaktā sthitā sambhṛṣṭabījavat /	punarjanma aFkura tyaktA sTitA samBRzwa bIja vat /
   dehāntaṃ dhriyate jñātajñeyā śuddheti socyate // Mo_1,2.13 //	dehAntam Driyate jQAta jQeyA SudDA iti sA ucyate // MaH _1,2.13 //
   paṇḍitaiḥ "sā" vāsanā | "śuddheti" kathyate | "sā" kā | yā "dehāntaṃ"	paNxitEH "sA" vAsanA | "SudDA iti" kaTyate | "sA" kA | yA "deha antaM"
   dehasthitiparyantam eva | na tu tadanantaram api | "dhriyate" avatiṣṭhate	deha sTiti paryantam eva | na tu tad anantaram api | "Driyate" avatizWate
   | yā kathambhūtā |" punarjanmā"khyen"āṅkureṇa" "tyaktā" | yataḥ	| yA kaTamBUtA |" punar janma a"Kyen"AFkureNa" "tyaktA" | yatas 
   "sambhṛṣṭabījavat" bharjitabījavat | "sthitā" | yathā sambhṛṣṭam bījam	"samBRzwa bIjavat" Barjita bIja vat | "sTitA" | yaTA samBRzwam bIjam
   ākāramātreṇa tiṣṭhati | aṅkurasamarthaṃ na bhavati | tathā śuddhā vāsanāpy	AkAra mAtreNa tizWati | aFkura samarTam na Bavati | taTA SudDAH vA AsanA api 
   ākāramātreṇaiva tiṣṭhati | janmāṅkurotpādanasamarthā na bhavatīty arthaḥ |	AkAra mAtreNa eva tizWati | janma aFkura utpAdana samarTAH na Bavati iti arTaH |
   punaḥ kathambhūtā | "jñātaṃ jñeyam" avaśyajñeyatvena sthitam	punar kaTamBUtA | "jQAtam jQeyam" avaSya jQeya tvena sTitam
   paramātmatattvam | yayā hetubhūtayā | tādṛśī | śāstravicārādirūpayā	parama Atma tattvam | yayA hetu BUtayA | tAdRSI | SAstra vicAra Adi rUpayA
   śuddhayā vāsanayaiva hi paramātmatattvaṃ jñāyate || MoT_1,2.13 ||	SudDayA vAsanayA eva hi paramAtma tattvam jQAyate || MoT_1,2.13 ||
   śuddhāyā āśrayaviśeṣaṃ kathayati	SudDAyAH ASraya viSezam kaTayati
   apunarjanmakaraṇī jīvanmukteṣu dehiṣu /	apunarjanma karaNI jIvanmuktezu dehizu /
   vāsanā vidyate śuddhā dehe cakra iva bhramaḥ // Mo_1,2.14 //	vAsanA vidyate SudDAH dehe cakraH iva BramaH // MaH _1,2.14 //
   "jīvanmukteṣu dehiṣu" jīveṣu | "apunarjanmakaraṇī" punarjanmākārikā |	"jIvanmuktezu dehizu" jIvezu | "apunarjanma karaNI" punar janma AkArikAH |
   "śuddhā" "vāsanā dehe vidyate" | na tu citte | kā "iva "| "bhramaḥ" "iva"	"SudDA" "vAsanA dehe vidyate" | na tu citte | kA "iva "| "BramaH" "iva"
   | yathā "bhramaḥ" cākrākāreṇa bhramaṇaṃ | "cakre" vidyate | tathety arthaḥ	| yaTA "BramaH" ca akrAkAreNa BramaNam | "cakre" vidyate | taTA iti arTaH
   | jīvanmuktānāṃ vāsanā phalādyanusandhānānutpādikā evāstīti bhāvaḥ ||	| jIvanmuktAnAm vAsanA Pala Adi anusanDAna anutpAdikA eva asti iti BAvaH ||
   MoT_1,2.14 ||	MoT_1,2.14 ||
   jīvanmuktalakṣaṇaṃ kathayati	jIvanmukta lakzaNam kaTayati
   ye śuddhavāsanā bhūyo na janmānarthabhājanam /	ye SudDa vAsanA BUyas na janma anarTa BAjanam /
   jñātajñeyās ta ucyante jīvanmuktā mahādhiyaḥ // Mo_1,2.15 //	jQAta jQeyAH te ucyante jIvanmuktAH mahA ADiyaH // MaH _1,2.15 //
   "śuddhā vāsanā" yeṣāṃ | te | tādṛśāḥ || MoT_1,2.15 ||	"SudDAH vAsanA" yezAm | te | tAdRSAH || MoT_1,2.15 ||
   sāmānyenopadeśaṃ kṛtvā śrīrāmavṛttāntam ārabhate	sAmAnyena upadeSam kRtvA SrI rAma vRttAntam AraBate
   jīvanmuktapadam prāpto yathā rāmo mahāmatiḥ /	jIvanmukta padam prAptaH yaTA rAmaH mahAmatiH /
   tat te 'ham sampravakṣyāmi jarāmaraṇaśāntaye // Mo_1,2.16 //	tat te aham sampravakzyAmi jarA maraNa SAntaye // MaH _1,2.16 //
   nanu kimarthaṃ śrīrāmajīvanmuktiprāptiṃ kathayasīty | atrāha "jare"ti |	nanu kimarTam SrI rAm a jIvat mukti prAptim kaTayasi iti | atra Aha "jare"ti |
   śrīrāmajīvanmuktipadaprāptiśravaṇena hi tavāpi tadvyavahārānusāreṇa	SrI rAmajIvat mukti pada prApti SravaNena hi tava api tad vyavahAra anusAreNa
   jarādiśāntir bhavatīti bhāvaḥ || MoT_1,2.16 ||	jarA Adi SAntiH Bavati iti BAvaH || MoT_1,2.16 ||
   nanu bahūpadeśakāṅkṣiṇo mama kiṃ rāmakramamātrakathanenety | atrāha	nanu bahu upadeSa kAFkziNaH mama kim rAma krama mAtra kaTanena iti | atra Aha
   bharadvāja mahābuddhe rāmakramam imaṃ śubham /	BaradvAja mahAbudDe rAma kramam imam SuBam /
   śṛṇu vakṣyāmi tenaiva sarvaṃ jñāsyasi sarvathā // Mo_1,2.17 //	SRNu vakzyAmi tena eva sarvam jQAsyasi sarvaTA // MaH _1,2.17 //
   "sarvathe"ty anena tataḥ kāpy ākāṅkṣā tava na syād iti bhāvaḥ ||	"sarvaTe"ti anena tatas kA api AkAFkzA tava na syAt iti BAvaH ||
   MoT_1,2.17 ||	MoT_1,2.17 ||
   tad eva kathayati	tat eva kaTayati
   vidyāgṛhād viniṣkramya rāmo rājīvalocanaḥ /	vidyA gRhAt vinizkramya rAmaH rAjIva locanaH /
   divasāny anayad gehe līlābhir akutobhayaḥ // Mo_1,2.18 //	divasAni anayat gehe lIlABiH akutoBayaH // MaH _1,2.18 //
   "divasāni" | na tu māsān | avidyamānaṃ kuto 'pi bhayaṃ yasya saḥ	"divasAni" | na tu mAsAn | avidyamAnam kutas api Bayam yasya saH
   "akutobhayaḥ "| nirbhaya ity arthaḥ || MoT_1,2.18 ||	"akutoBayaH "| nirBayaH iti arTaH || MoT_1,2.18 ||
   atha gacchati kāle 'tra pālayaty avaniṃ nṛpe /	aTa gacCati kAle atra pAlayati avanim nRpe /
   prajāsu vītaśokāsu sthitāsu vigatajvaram // Mo_1,2.19 //	prajAsu vIta SokAsu sTitAsu vigata jvaram // MaH _1,2.19 //
   tīrthamunyāśramaśreṇīṃ draṣṭum utkaṇṭhitam manaḥ /	tIrTa muni ASrama SreNIm drazwum utkaNWitam manaH /
   rāmasyābhūd bhṛśaṃ tatra kadācid guṇaśālinaḥ // Mo_1,2.20 //	rAmasya aBUt BRSam tatra kadAcid guNa SAlinaH // MaH _1,2.20 //
   spaṣṭam | yugmam || MoT_1,2.19 20 ||	spazwam | yugmam || MoT_1,2.19 20 ||
   rāghavaś cintayitvaivam upetya caraṇau pituḥ /	rAGavaH cintayitvA evam upetya caraNO pituH /
   haṃsaḥ padmāv iva navau jagrāha navakesarau // Mo_1,2.21 //	haMsaH padmO iva navO jagrAha nava kesarO // MaH _1,2.21 //
   pādavandanaṃ cakārety arthaḥ || MoT_1,2.21 ||	pAda vandanam cakAra iti arTaH || MoT_1,2.21 ||
   śrīrāmaḥ pitaram prati kathayati	SrI rAmaH pitaram prati kaTayati
   tīrthāni devasadmāni vanāny āyatanāni ca /	tIrTAni deva sadmAni vanAni AyatanAni ca /
   draṣṭum utkaṇṭhitaṃ tāta mamedaṃ hi bhṛśam manaḥ // Mo_1,2.22 //	drazwum utkaNWitam tAta mama idam hi BRSam manaH // MaH _1,2.22 //
   "hi" niścaye || MoT_1,2.22 ||	"hi" niScaye || MoT_1,2.22 ||
   tad etām arthanām pūrvāṃ saphalīkartum arhasi /	tat etAm arTanAm pUrvAm saPalIkartum arhasi /
   na so 'sti bhuvane tāta tvayā yo 'rthī vimānitaḥ // Mo_1,2.23 //	na saH asti Buvane tAta tvayA yaH arTI vimAnitaH // MaH _1,2.23 //
   mayādya tāvat tava kāpi prārthanā na kṛteti "pūrvām" ity asyābhiprāyaḥ ||	mayA adya tAvat tava kA api prArTanA na kRtA iti "pUrvAm" iti asya aBiprAyaH ||
   MoT_1,2.23 || śrīrāmaprārthanām upasaṃharati	MoT_1,2.23 || SrI rAma prArTanAm upasaMharati
   iti samprārthito rājā vasiṣṭhena samaṃ tadā /	iti samprArTitaH rAjA vasizWena samam tadA /
   vicāryāmuñcad evainaṃ rāmam prathamam arthinam // Mo_1,2.24 //	vicArya AmuQcat eva enam rAmam praTamam arTinam // MaH _1,2.24 //
   "vicāryai"va | na tu "vicāram" akṛtvā | "prathamam arthinaṃ" tatpūrvam	"vicAryE"va | na tu "vicAram" akRtvA | "praTamam arTi naM" tat pUrvam
   arthibhūtam || MoT_1,2.24 ||	arTi BUtam || MoT_1,2.24 ||
   śubhe nakṣatradivase bhrātṛbhyāṃ saha rāghavaḥ /	SuBe nakzatra divase BrAtRByAm saha rAGavaH /
   maṅgalālaṅkṛtavapuḥ kṛtasvastyayano dvijaiḥ // Mo_1,2.25 //	maFgala alaFkRta vapuH kRta svastyayanaH dvijEH // MaH _1,2.25 //
   vasiṣṭhaprahitair vipraiḥ śāstratajjñaiḥ samanvitaḥ /	vasizWa prahitEH viprEH SAstra tajjQEH samanvitaH /
   snigdhaiḥ katipayair eva rājaputravaraiḥ saha // Mo_1,2.26 //	snigDEH katipayEH eva rAja putra varEH saha // MaH _1,2.26 //
   ambābhir vihitāśīrbhir āliṅgyāliṅgya bhūṣitaḥ /	ambABiH vihita ASIrBiH AliFgya AliFgya BUzitaH /
   niragāt sa gṛhāt tasmāt tīrthayātrārtham udyataḥ // Mo_1,2.27 //	niragAt sa gRhAt tasmAt tIrTa yAtrA arTam udyataH // MaH _1,2.27 //
   "āliṅgyāliṅgye"ty anena snehātiśayo dyotyate | "niragāt" niryayau ||	"AliFgya aliFgye"ti anena sneha atiSayaH dyotyate | "niragAt" niryayO ||
   MoT_1,2.25 27 ||	MoT_1,2.25 27 ||
   nirgataḥ svapurāt paurais tūryaghoṣeṇa vardhitaḥ /	nirgataH sva purAt pOrEH tUrya GozeNa varDitaH /
   pīyamānaḥ purandhrīṇāṃ netrair bhṛṅgaughabhaṅguraiḥ // Mo_1,2.28 //	pIyamAnaH puranDrINAm netrEH BRFga oGa BaFgurEH // MaH _1,2.28 //
   grāmīṇalalanālokahastapadmāpavarjitaiḥ /	grAmINa lalana Aloka hasta padma apa varjitEH /
   lājavarṣair vikīrṇātmā himair iva himācalaḥ // Mo_1,2.29 //	lAja varzEH vikIrNa AtmA himEH iva himAcalaH // MaH _1,2.29 //
   āvarjayan vipragaṇān pariśṛṇvan prajāśiṣaḥ /	Avarjayan vipra gaNAn pariSRNvan prajA ASizaH /
   ālokayan digantāṃś ca paricakrāma jaṅgale // Mo_1,2.30 //	Alokayan diS antAn ca paricakrAma jaFgale // MaH _1,2.30 //
   "paricakrāma" pādacāreṇa gatavān | tīrthayātrāyāṃ hi pādacāreṇa gamanam	"paricakrAma" pAda cAreNa gatavAn | tIrTa yAtrAyAm hi pAda cAreNa gamanam
   puṇyāvaham || MoT_1,2.28 30 ||	puNya Avaham || MoT_1,2.28 30 ||
   athārabhya svakāt tasmāt kramāt kosalamaṇḍalāt /	aTa AraBya svakAt tasmAt kramAt kosala maNxalAt /
   snānadānatapodhyānapūrvakaṃ sa dadarśa ha // Mo_1,2.31 //	snAna dAna tapaH DyAna pUrvakam sa dadarSa ha // MaH _1,2.31 //
   "ha"śabdaḥ nipātaḥ || MoT_1,2.31 ||	"ha" SabdaH nipAtaH || MoT_1,2.31 ||
   kiṃ "dadarśe"ti karmāpekṣāyām āha	kim "dadarSa i"ti karma apekzAyAm Aha
   nadīs tīrthāni puṇyāni vanāny āyatanāni ca /	nadIH tIrTAni puNyAni vanAni AyatanAni ca /
   jaṅgalāni vanānteṣu taṭāny abdhimahībhṛtām // Mo_1,2.32 //	jaFgalAni vanAntezu tawAni abDi mahIBRtAm // MaH _1,2.32 //
   "vanānteṣu" sthitāni "jaṅgalāni" sajalāḥ deśāḥ || MoT_1,2.32 ||	"vana anta izu" sTitAni "jaFgalAni" sa jalAH deSAH || MoT_1,2.32 ||
   mandākinīm indunibhāṃ kālindīṃ cotpalāmalām /	mandAkinIm indu niBAm kAlindIm ca utpala amalAm /
   sarasvatīṃ śatadruṃ ca candrabhāgām irāvatīm // Mo_1,2.33 //	sarasvatIm Satadrum ca candraBAgAm irAvatIm // MaH _1,2.33 //
   spaṣṭam || MoT_1,2.33 ||	spazwam || MoT_1,2.33 ||
   veṇāṃ ca kṛṣṇaveṇāṃ ca nirvindhyāṃ sarayūṃ tathā /	veNAm ca kRzNaveNAm ca nirvinDyAm sarayUm taTA /
   carmaṇvatīṃ vitastāṃ ca vipāśām bāhudām api // Mo_1,2.34 //	carmaNvatIm vitastAm ca vipASAm bAhudAm api // MaH _1,2.34 //
   spaṣṭam || MoT_1,2.34 ||	spazwam || MoT_1,2.34 ||
   prayāgaṃ naimiṣaṃ caiva dharmāraṇyaṃ gayāṃ tathā /	prayAgam nEmizam ca eva DarmAraNyam gayAm taTA /
   vārāṇasīṃ śrīgiriṃ ca kedāram puṣkaraṃ tathā // Mo_1,2.35 //	vArANasIm SrIgirim ca kedAram puzkaram taTA // MaH _1,2.35 //
   spaṣṭam || MoT_1,2.35 ||	spazwam || MoT_1,2.35 ||
   mānasaṃ ca kramasaras tathaivottaramānasam /	mAnasam ca kramasaraH taTA eva uttara mAnasam /
