   (Vaidya 221)	(VEdyaH 221)
   buddhakṣetrānupacchedāya sattveṣu mahākaruṇāṃ saṃjanayitvā |	budDa-kzetrAnupacCedAya sattvezu mahA-karuNAm saMjanayitvA |
   paripūrṇāścatvāriṃśatkalpāstasya bhagavatastathāgatasyāyuḥpramāṇam ||	paripUrNAH-catvAriMSat-kalpAH-tasya BagavataH-taTAgatasya-AyuH-pramANam ||
   Sukhv_5 ||	SuKu-_5 ||
   START Sukhv 6:	START SuKu 6:
   (Sukhv, Vaidya 226)	(SuKv, VEdyaH 226)
   atha khalvānanda sa dharmākaro	aTa KalvAnanda sa Darma-akaraH-
   bhikṣuryāsteṣāmekāśītibuddhakoṭīniyutaśatasahasrāṇāṃ	BikzuH-yAH-tezAm-ekASIti-budDa-kowI-niyuta-Sata-sahasrANAm
   buddhakṣetraguṇālaṃkāravyūhasaṃpadaḥ, tāḥ sarvā eke buddhakṣetre parigṛhya	budDa-kzetra-guNa-alaMkAra-vyUha-saMpadaH, tAH sarvAH eke budDa-kzetre parigRhya
   bhagavato lokeśvararājasya tathāgatasya pādau śirasā vanditvā	BagavataH lokeSvara-rAjasya taTAgatasya pAdO SirasA vanditvA
   pradakṣiṇīkṛtya tasya bhagavato 'ntikātprākrāmat | uttari ca pañca kalpān	pradakziNIkRtya tasya BagavataH antikAt-prAkrAmat | uttari ca paQca kalpAn
   buddhakṣetraguṇālaṃkāravyūhasaṃpadamudāratarāṃ praṇītatarāṃ ca sarvaloke	budDa-kzetra-guNa-alaMkAra-vyUha-saMpadam-udAratarAm praNItatarAm ca sarva-loke
   daśasu dikṣu apracaritapūrvāṃ parigṛhītavān, udārataraṃ ca	daSasu dikzu apracarita-pUrvAm parigRhItavAn, udArataram ca
   praṇidhānamakārṣīt || Sukhv_6 ||	praNiDAnam-akArzIt || SuKu-_6 ||
   START Sukhv 7:	START SuKu 7:
   iti hyānanda yā tena bhagavatā lokeśvararājena tathāgatena	iti hi-Ananda yA tena BagavatA loka-ISvara-rAjena taTAgatena
   teṣāmekāśītibuddhakṣetrakoṭīniyutaśatasahasrāṇāṃ saṃpattiḥ kathitā, tato	tezAm-ekASIti-budDa-kzetra-kowI-niyuta-Sata-sahasrANAm saMpattiH kaTitA, tatas-
   bhikṣurekāśītyudārapraṇītāprameyatarāṃ buddhakṣetrasaṃpattiṃ parigṛhya	BikzuH-ekASIti-udAra-praNIta-aprameyatarAm budDa-kzetra-saMpattim parigRhya
   yena sa tathāgatastenopasaṃkramya bhagavataḥ pādau śirasā vanditvā	yena sa taTAgataH-tena-upasaMkramya BagavataH pAdO SirasA vanditvA
   etadavocat - parigṛhītā me bhagavan buddhakṣetraguṇālaṃkāravyūhasaṃpaditi	etat-avocat  parigRhItAH me Bagavan budDa-kzetra-guNa-alaMkAra-vyUha-saMpad-iti
   | evamukte ānanda sa lokeśvararājastathāgatastaṃ bhikṣumetadavocat - tena	| evam-ukte Ananda sa lokeSvara-rAjaH-taTAgataH-tam Bikzum-etat-avocat  tena
   hi bhikṣo bhāṣasva, anumodate tathāgataḥ | ayaṃ kālo bhikṣo, pramodaya	hi BikzaH BAzasva, anumodate taTAgataH | ayam kAlaH Bikzo, pramodaya
   parṣadam, harṣaṃ janaya, siṃhanādaṃ nada,yaṃ śrutvā bodhisattvā mahāsattvā	parzadam, harzam janaya, siMhanAdam nada,yam SrutvA boDisattvAH mahAsattvA
   etarhyanāgate 'dhvani evaṃrūpāṇi buddhakṣetraguṇasaṃpattipraṇidhisthānāni	etarhi-anAgate aDvani evaMrUpANi budDa-kzetra-guNa-saMpatti-praNiDi-sTAnAni
   parigrahīṣyanti | athānanda sa dharmākaro bhikṣustasyāṃ velāyāṃ	parigrahIzyanti | aTa-Ananda sa Darma-AkaraH BikzuH-tasyAm velAyAm
   bhagavantametadavocat - tena hi śṛṇotu me bhagavān ye mama	Bagavantam-etat-avocat  tena hi SRNotu me BagavAn ye mama
   praṇidhānaviśeṣāḥ, yathā me 'nuttarāṃ samyaksaṃbodhimabhisaṃbuddhasya	praNiDAna-viSezAH, yaTA me anuttarAm samyaksaMboDim-aBisaMbudDasya
   acintyaguṇālaṃkāravyūhasamanvāgataṃ tad buddhakṣetraṃ bhaviṣyati ||	acintya-guNa-alaMkAra-vyUha-samanvAgatam tat budDa-kzetram Bavizyati ||
   Sukhv_7 ||	SuKu-_7 ||
   START Sukhv 8:	START SuKu 8:
   1. sacenme bhagavaṃstasmin buddhakṣetre nirayo vā tiryagyonirvā	1. saced-me Bagavan=-tasmin budDa-kzetre nirayaH vA tiryagyoniH-vA
   pretaviṣayo vā āsuro vā kāyo bhavet, mā tāvadahamanuttarāṃ	preta-vizayaH vA AsuraH vA kAyaH Bavet, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   2. sacenme bhagavaṃstasya tatra buddhakṣetre ye sattvāḥ pratyājātā	2. saced-me Bagavan=-tasya tatra budDa-kzetre ye sattvAH pratyAjAtA
   bhaveyuḥ, te punastataścyutvā nirayaṃ vā tiryagyoniṃ vā pretaviṣayaṃ vā	BaveyuH, te punar-tatas-cyutvA nirayam vA tiryagyonim vA preta-vizayam vA
   āsuraṃ vā kāyaṃ prapateyuḥ,mā tāvadahamanuttarāṃ	Asuram vA kAyam prapateyuH-,mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   3. sacenme bhagavaṃstatra buddhakṣetre ye sattvāḥ pratyājātāste ca sarve	3. saced-me Bagavan=-tatra budDa-kzetre ye sattvAH pratyAjAtAH-te ca sarve
   naikavarṇāḥ syuryadidaṃ suvarṇavarṇāḥ, mā tāvadahamanuttarāṃ	na-eka-varNAH syuH-yat-idam suvarNa-varNAH, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   4. sacenme bhagavaṃstasmin buddhakṣetre devānāṃ ca manuṣyāṇāṃ ca nānātvaṃ	4. saced-me Bagavan=-tasmin budDa-kzetre devAnAm ca manuzyANAm ca nAnA-tvam
   prajñāyeta anyatra nāma saṃvṛtivyavahāramātrā devamanuṣyā iti	prajQAyeta anyatra nAma saMvRti-vyavahAra-mAtrAH deva-manuzyAH iti
   saṃkhyāgaṇanātaḥ,mā tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	saMKyA-gaNanAtaH,mA tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   5. sacenme bhagavaṃtasmin buddhakṣetre ye sattvāḥ pratyājātāḥ, te ca sarve	5. saced-me BagavaMtasmin budDa-kzetre ye sattvAH pratyAjAtAH, te ca sarve
   na ṛddhivaśitāparamapāramitāprāptā bhaveyuḥ, antaśa ekacittakṣaṇalavena	na RdDi-vaSitA-parama-pAramitA-prAptAH BaveyuH, antaSas eka-citta-kzaNa-lavena
   buddhakṣetrakoṭīniyutaśatasahasrātikramaṇatayāpi, mā tāvadahamanuttarāṃ	budDa-kzetra-kowI-niyuta-Sata-sahasra-atikramaNa-tayA-api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   6. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājātā bhaveyuḥ, te	6. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAtAH BaveyuH, te
   ca sarve jātismarā na syuḥ, antaśaḥ	ca sarve jAti-smarAH na syuH, antaSas-
   kalpakoṭīniyutaśatasahasrānusmaraṇatayāpi, mā tāvadahamanuttarāṃ	kalpa-kowI-niyuta-Sata-sahasra-anusmaraNa-tayA-api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   7. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājāyeran, te sarve	7. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAyeran, te sarve
   na divyasya cakṣuṣo lābhino bhaveyuḥ, antaśo	na divyasya cakzuzaH lABinaH BaveyuH, antaSas-
   lokadhātukoṭīniyutaśatasahasradarśanatayāpi, mā tāvadahamanuttarāṃ	lokaDAtu-kowI-niyuta-Sata-sahasra-darSana-tayA-api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   8. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājāyeran, te sarve	8. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAyeran, te sarve
   na divyasya śrotrasya lābhino bhaveyuḥ, antaśo	na divyasya Srotrasya lABinaH BaveyuH, antaSas-
   buddhakṣetrakoṭīniyutaśatasahasrādapi yugapatsaddharmaśravaṇatayā, mā	budDa-kzetra-kowI-niyuta-Sata-sahasrAt-api yugapad-sad-Darma-SravaNatayA, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   9. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājāyeran, te sarve	9. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAyeran, te sarve
   na paracittajñānakovidā bhaveyuḥ, antaśo	na para-citta-jQAna-kovidA BaveyuH, antaSas-
   buddhakṣetrakoṭīniyutaśatasahasraparyāpannānāmapi sattvānāṃ	budDa-kzetra-kowI-niyuta-Sata-sahasra-paryApannAnAm-api sattvAnAm
   cittacaritaparijñānatayā, mā tāvadahamanuttarāṃ	citta-carita-parijQAna-tayA, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   10. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājāyeran, teṣāṃ	10. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAyeran, tezAm
   kācitparigrahasaṃjñotpadyeta, antaśaḥ svaśarīre 'pi, mā tāvadahamanuttarāṃ	kAcid-parigraha-saMjQA-utpadyeta, antaSas sva-SarIre api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   11. sacenme bhagavaṃstasmin buddhakṣetre ye sattvāḥ pratyājāyeran, te	11. saced-me Bagavan=-tasmin budDa-kzetre ye sattvAH pratyAjAyeran, te
   sarve na niyatāḥ syuryādidaṃ samyaktve yāvanmahāparinirvāṇe, mā	sarve na niyatAH syuH-yAt-idam samyaktve yAvat-mahA-parinirvANe, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   12. sacenme bhagavaṃstasmin buddhakṣetre anuttarāṃ	12. saced-me Bagavan=-tasmin budDa-kzetre anuttarAm
   samyaksaṃbodhimabhisaṃbuddhasya kaścitsattvaḥ śrāvakāṇāṃ	samyaksaMboDim-aBisaMbudDasya kaScid-sattvaH SrAvakANAm
   gaṇanāmadhigacchet, antaśastrisāhasramahāsāhasraparyāpannā api	gaNanAm-aDigacCet, antaSas-tri-sAhasra-mahA-sAhasra-paryApannAH api
   sarvasattvāḥ pratyekabuddhabhūtāḥ	sarva-sattvAH pratyekabudDa-BUtAH
   kalpakoṭīniyutaśatasahasramabhigaṇayantaḥ, mā tāvadahamanuttarāṃ	kalpa-kowI-niyuta-Sata-sahasram-aBigaNayantaH, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   13. sacenme bhagavaṃstasmin buddhakṣetre anuttarāṃ	13. saced-me Bagavan=-tasmin budDa-kzetre anuttarAm
   samyaksaṃbodhimabhisaṃbuddhasya pramāṇikī me prabhā bhavet, antaśo	samyaksaMboDim-aBisaMbudDasya pramANikI me praBA Bavet, antaSas-
   buddhakṣetrakoṭīniyutaśatasahasrapramāṇenāpi, mā tāvadahamanuttarāṃ	budDa-kzetra-kowI-niyuta-Sata-sahasra-pramANena-api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   (Sukhv, Vaidya 227)	(SuKv, VEdyaH 227)
   14. sacenme bhagavannanuttarāṃ samyaksaṃbodhimabhisaṃbuddhasya tasmin	14. saced-me Bagavan=-anuttarAm samyaksaMboDim-aBisaMbudDasya tasmin
   buddhakṣetre sattvānāṃ pramāṇīkṛtamāyuṣpramāṇaṃ bhavet, anyatra	budDa-kzetre sattvAnAm pramANIkRtam-AyuzpramANam Bavet, anyatra
   praṇidhānavaśena, mā tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	praNiDAna-vaSena, mA tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   15. sacenme bhagavan bodhiprāptasyāyuṣpramāṇaṃ paryantīkṛtaṃ bhavet,	15. saced-me Bagavan boDi-prAptasya-AyuzpramANam paryantIkRtam Bavet-,
   antaśaḥ kalpakoṭīniyutaśatasahasragaṇayāpi, mā tāvadahamanuttarāṃ	antaSas kalpa-kowI-niyuta-Sata-sahasra-gaNayA-api, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   16. sacenme bhagavan bodhiprāptasya tasmin buddhakṣetre	16. saced-me Bagavan boDi-prAptasya tasmin budDa-kzetre
   sattvānāmakuśalasya nāmadheyamapi bhavet, mā tāvadahamanuttarāṃ	sattvAnAm-akuSalasya nAmaDeyam-api Bavet, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   17. sacenme bhagavan bodhiprāptasya nāpramayeṣu buddhakṣetreṣu	17. saced-me Bagavan boDi-prAptasya na-apramayezu budDa-kzetrezu
   aprameyāsaṃkhyeyā buddhā bhagavanto nāmadheyaṃ parikīrtayeyuḥ, na varṇaṃ	aprameya-asaMKyeyAH budDAH BagavantaH nAmaDeyam parikIrtayeyuH, na varNam
   bhāṣeran, na praśaṃsāmabhyudīrayeran, na samudīrayeyuḥ,mā	BAzeran, na praSaMsAm-aByudIrayeran, na samudIrayeyuH-,mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   18. sacenme bhagavan bodhiprāptasya ye sattvā anyeṣu	18. saced-me Bagavan boDi-prAptasya ye sattvAH anyezu
   lokadhātuṣvanuttarāyāṃ samyaksaṃbodhau cittamutpādya mama nāmadheyaṃ	lokaDAtuzu-anuttarAyAm samyaksaMboDO cittam-utpAdya mama nAmaDeyam
   śrutvā prasannacittā māmanusmareyuḥ, teṣāṃ cedahaṃ maraṇakālasamaye	SrutvA prasanna-cittAH mAm-anusmareyuH, tezAm ced-aham maraNa-kAla-samaye
   pratyupasthite bhikṣusaṃghaparivṛtaḥ puraskṛto na puratastiṣṭheyaṃ yadidaṃ	pratyupasTite Bikzu-saMGa-parivRtaH puraskRtaH na puratas-tizWeyam yat-idam
   cittāvikṣepatāyai, mā tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam	cittA-vikzepa-tAyE, mA tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam
   19. sacenme bhagavan bodhiprāptasya aprameyāsaṃkhyeyeṣu buddhakṣetreṣu ye	19. saced-me Bagavan boDi-prAptasya aprameya-asaMKyeyezu budDa-kzetrezu ye
   sattvā mama nāmadheyaṃ śrutvā tatra buddhakṣetre cittaṃ prerayeyuḥ,	sattvAH mama nAmaDeyam SrutvA tatra budDa-kzetre cittam prerayeyuH,
   upapattaye kuśalamūlāni ca pariṇāmayeyuḥ, te tatra buddhakṣetre	upapattaye kuSala-mUlAni ca pariNAmayeyuH, te tatra budDa-kzetre
   nopapadyeran, antaśo daśabhiścittotpādaparivartaiḥ sthāpayitvā	na-upapadyeran, antaSas daSaBiH-citta-utpAda-parivartEH sTApayitvA
   ānantaryakāriṇaḥ saddharmapratikṣepāvaraṇakṛtāṃśca sattvān, mā	Anantarya-kAriNaH sat-Darma-pratikzepa-AvaraNa-kRtAn=-ca sattvAn, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   20. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre ye sattvāḥ	20. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre ye sattvAH
   pratyājātā bhaveyuḥ,te sarve naikajātipratibaddhāḥ syuranuttarāyāṃ	pratyAjAtAH BaveyuH,te sarve na-eka-jAti-pratibadDAH syuH-anuttarAyAm
   samyaksaṃbodhau sthāpayitvā praṇidhānaviśeṣān, teṣāmeva bodhisattvānāṃ	samyaksaMboDO sTApayitvA praNiDAna-viSezAn, tezAm-eva boDisattvAnAm
   mahāsattvānāṃ mahāsaṃnāhasaṃnaddhānāṃ sarvalokārthasaṃbuddhānāṃ	mahAsattvAnAm mahA-saMnAha-saMnadDAnAm sarva-loka-arTa-saMbudDAnAm
   sarvalokābhiyuktānāṃ sarvalokaparinirvāṇābhiyuktānāṃ sarvalokadhātuṣu	sarva-loka-aBiyuktAnAm sarva-loka-parinirvANa-aBiyuktAnAm sarva-loka-DAtuzu
   bodhisattvacaryāṃ caritukāmānāṃ sarvabuddhānāṃ saṃvartukāmānāṃ	boDisattva-caryAm caritu-kAmAnAm sarva-budDAnAm saMvartu-kAmAnAm
   gaṅgānadīvālukāsamān sattvān anuttarāyāṃ samyaksaṃbodhau pratiṣṭhāpakānāṃ	gaFgA-nadI-vAlukA-samAn sattvAn anuttarAyAm samyaksaMboDO pratizWApakAnAm
   bhūyaśca uttaracaryābhimukhānāṃ samantabhadracaryāniryātānām, mā	BUyas-ca uttara-caryA-aBimuKAnAm samantaBadra-caryA-niryAtAnAm, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   21. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre ye bodhisattvāḥ	21. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre ye boDisattvAH
   pratyājātā bhaveyuḥ, te sarve ekapurobhaktena anyāni buddhakṣetrāṇi gatvā	pratyAjAtAH BaveyuH, te sarve eka-puroBaktena anyAni budDa-kzetrANi gatvA
   bahūni buddhaśatāni bahūni buddhasahasrāṇi bahūni buddhaśatasahasrāṇi	bahUni budDa-SatAni bahUni budDa-sahasrANi bahUni budDa-Sata-sahasrANi
   bahvīrbuddhakoṭīryāvadbahūni buddhakoṭīniyutaśatasahasrāṇi nopatiṣṭheran	bahvIH-budDa-kowIH-yAvat-bahUni budDa-kowI-niyuta-Sata-sahasrANi na-upatizWeran
   sarvasukhopadhānaiḥ tadidaṃ buddhānubhāvena, mā tāvadahamanuttarāṃ	sarva-suKa-upaDAnEH tat-idam budDa-anuBAvena, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   22. sacenme bhagavan bodhiprāptasta tatra buddhakṣetre bodhisattvā	22. saced-me Bagavan boDi-prAptaH-ta tatra budDa-kzetre boDisattvA
   yathārūpairākārairākāṅkṣeyuḥ kuśalamūlānyavaropayituṃ yadidaṃ suvarṇena vā	yaTArUpEH-AkArEH-AkAFkzeyuH kuSala-mUlAni-avaropayitum yat-idam suvarNena vA
   rajatena vā	rajatena vA
   maṇimuktāvaiḍūryaśaṅkhaśilāpravālasphaṭikamusāragalvalohitamuktāśmagarbhādibhirvā	maNi-muktA-vExUrya-SaFKa-SilA-pravAla-sPawika-musAra-galva-lohita-mukta-aSma-garBa-AdiBiH-vA
   anyatamānyatamaiḥ sarvai ratnairvā	anyatama-anyatamEH sarvEH ratnEH-vA
   sarvagandhapuṣpamālyavilepanadhūpacūrṇacīvaracchatradhvajapatākāpradīpairvā	sarva-ganDa-puzpa-mAlya-vilepana-DUpa-cUrNa-cIvara=-Catra-Dvaja-patAkA-pradIpEH-vA
   (Sukhv, Vaidya 228) sarvanṛtyagītavādhairvā, teṣāṃ ca tathārūpā āhārāḥ	(SuKv, VEdyaH 228) sarva-nRtya-gIta-vADEH-vA, tezAm ca taTArUpAH AhArAH
   sahacittotpādānna prādurbhaveyuḥ, mā tāvadahamanuttarāṃ	saha-citta-utpAdAt-na prAdurBaveyuH, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   23. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre ye sattvāḥ	23. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre ye sattvAH
   pratyājātā bhaveyuḥ,te sarva na sarvajñatāsahagatāṃ dharmakathāṃ	pratyAjAtA BaveyuH,te sarva na sarvajQa-tA-sahagatAm Darma-kaTAm
   kathayeyuḥ, mā tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	kaTayeyuH, mA tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   24. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre ye bodhisattvā evaṃ	24. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre ye boDisattvAH evam
   cittamutpādayeyuḥ - yadihaiva vayaṃ lokadhātau sthitvā aprameyāsaṃkhyeyeṣu	cittam-utpAdayeyuH  yat-iha-eva vayam lokaDAtO sTitvA aprameya-asaMKyeyezu
   buddhakṣetreṣu buddhān bhagavataḥ satkuryām gurukuryām mānayema pūjayema	budDa-kzetrezu budDAn BagavataH satkuryAm gurukuryAm mAnayema pUjayema
   yadidaṃ cīvarapiṇḍapātraśayanāsanaglānapratyayabhaiṣajyapariṣkāraiḥ	yat-idam cIvara-piNxa-pAtra-Sayana-Asana-glAna-pratyaya-BEzajya-parizkArEH
   puṣpadhūpadīpagandhamālyavilepanacūrṇacīvaracchatradhvajapatākābhirnānāvidhanṛtyagītavādyai	puzpa-DUpa-dIpa-ganDa-mAlya-vilepana-cUrNa-cIvara=-Catra-Dvaja-patAkABiH-nAnAviDa-nRtya-gIta-vAdyE
   ratnavarṣairiti, teṣāṃ ca buddhā bhagavantaḥ sahacittotpādānna	ratna-varzEH-iti, tezAm ca budDAH BagavantaH saha-citta-utpAdAt-na
   pratigṛhṇīyuryadidamanukampāmupādāya, mā tāvadahamanuttarāṃ	pratigRhNIyuH-yat-idam-anukampAm-upAdAya, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   25. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre ye bodhisattvāḥ	25. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre ye boDisattvAH
   pratyājātā bhaveyuḥ, te sarve na	pratyAjAtAH BaveyuH, te sarve na
   nārāyaṇavajrasaṃhatātmabhāvasthāmapratilabdhā bhaveyuḥ, mā	nArAyaNa-vajra-saMhata-Atma-BAva-sTAm-apratilabDA BaveyuH, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   26. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre yaḥ kaścitsattvo	26. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre yaH kaScid-sattvaH-
   'laṃkārasya varṇaparyantamudgṛhṇīyāt - antaśo divyenāpi cakṣuṣā	alaMkArasya varNa-paryantam-udgRhNIyAt  antaSas divyena-api cakzuzA
   evaṃvarṇamevaṃvibhūti idaṃ buddhakṣetramiti nānāvarṇatāṃ jānīyāt, mā	evaMvarNam-evaMviBUti idam budDa-kzetram-iti nAnA-varNa-tAm jAnIyAt, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   27. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre yaḥ	27. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre yaH
   sarvaparīttakuśalamūlo bodhisattvaḥ so 'ntaśo yojanaśatotthitamudāravarṇaṃ	sarva-parItta-kuSala-mUlaH boDisattvaH saH antaSas yojana-Sata-utTitam-udAra-varNam
   bodhivṛkṣaṃ na saṃjānīyāt, mā tāvadahamanuttarāṃ	boDi-vRkzam na saMjAnIyAt, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   28. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre	28. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre
   kasyacitsattvasyoddeśo vā svādhyāyo vā kartavyaḥ syāt, na te sarve	kasyacid-sattvasya-uddeSaH vA svADyAyaH vA kartavyaH syAt, na te sarve
   pratisaṃvitprāptā bhaveyuḥ, mā tāvadahamanuttarāṃ	pratisaMvid-prAptA BaveyuH, mA tAvat-aham-anuttarAm
   samyaksaṃbodhimabhisaṃbudhyeyam ||	samyaksaMboDim-aBisaMbuDyeyam ||
   29. sacenme bhagavan bodhiprāptasya naivaṃ prabhāsvaraṃ tadbuddhakṣetraṃ	29. saced-me Bagavan boDi-prAptasya na-evam praBAsvaram tat-budDa-kzetram
   bhavedyatra samantādaprameyāsaṃkhyeyācintyātulyāparimāṇāni buddhakṣetrāṇi	Bavet-yatra samantAt-aprameya-asaMKyeya-acintya-atulya-aparimANAni budDa-kzetrANi
   saṃdṛśyeran tadyathāpi nāma parimṛṣṭe ādarśamaṇḍale mukhamaṇḍalam, mā	saMdRSyeran tat-yaTA-api nAma parimRzwe AdarSa-maNxale muKa-maNxalam, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   30. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre dharaṇītalamupādāya	30. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre DaraNI-talam-upAdAya
   yāvadantarīkṣāddevamanuṣyaviṣayātikrāntasyābhijātasya dhūpasya	yAvat-antar-IkzAt-deva-manuzya-vizaya-atikrAntasya-aBijAtasya DUpasya
   tathāgatabodhisattvapūjāpratyarhasya sarvaratnamayāni	taTAgata-boDisattva-pUjA-pratyarhasya sarva-ratna-mayAni
   nānāsurabhigandhaghaṭikāśatasahasrāṇi sadā nidhūpitānyava na syuḥ, mā	nAnA-suraBi-ganDa-GawikA-Sata-sahasrANi sadA niDUpitAnyava na syuH, mA
   tāvadahamanuttarāṃ samyaksaṃbodhimabhisaṃbudhyeyam ||	tAvat-aham-anuttarAm samyaksaMboDim-aBisaMbuDyeyam ||
   31. sacenme bhagavan bodhiprāptasya tatra buddhakṣetre na	31. saced-me Bagavan boDi-prAptasya tatra budDa-kzetre na
   sadābhipravṛṣṭānyeva sugandhinānāratnapuṣpavarṣāṇi sadā pravāditāśca	sadA-aBipravRzwAni-eva suganDi-nAnA-ratna-puzpa-varzANi sadA pravAditAH-ca
   manojñasvarā vādyameghā na syuḥ, mā tāvadahamanuttarāṃ	manojQa-svarAH vAdya-meGAH na syuH, mA tAvat-aham-anuttarAm
