   (Vaidya 1)	(VEdyaH 1)
   tatra suvikrāntavikrāmin yā nirvedhikā prajñā, kiṃ sā prajñā nirvidhyati?	tatra su-vikrAnta-vikrAmin yA nirveDikA prajQA, kim sA prajQA nirviDyati?
   nātra kiṃcinnirveddhavyam / sacetkiṃcinnirveddhavyamabhaviṣyat,	na-atra kiMcid-nirvedDavyam / saced-kiMcid-nirvedDavyam-aBavizyat,
   prajñapyeta - iyaṃ sā prajñā yā nirvidhyatīti / na kenacidvidhyate	prajQapyeta  iyam sA prajQA yA nirviDyati-iti / na kenacid-viDyate
   nāvidhyate, na kasyaciduttaramupalabhyate yadvidhyeta / nirvidhyatīti	na-aviDyate, na kasyacid-uttaram-upalaByate yat-viDyeta / nirviDyati-iti
   nātra kiṃcidvidhyati nāvidhyati, nātra kiṃcidvidhyate nāvidhyate,	na-atra kiMcid-viDyati na-aviDyati, na-atra kiMcid-viDyate na-aviDyate,
   tenocyate nirvidhyatīti / nātra kaścidantaṃ prayāti nāpi madhyam,	tena-ucyate nirviDyati-iti / na-atra kaScid-antam prayAti na-api maDyam,
   tenocyate nirvidhyatīti / nirvidhyati nirvedhikā prajñetyucyate	tena-ucyate nirviDyati-iti / nirviDyati nirveDikA prajQA-iti-ucyate
   nirvidhyati na kvaciddhāvati, na vidhāvati, na saṃdhāvati, tenocyate	nirviDyati na kvacid-DAvati, na viDAvati, na saMDAvati, tena-ucyate
   nirvedhiketi / api tu suvikrāntavikrāmin nirvedhikā prajñeti kiṃ	nirveDikA-iti / api tu su-vikrAnta-vikrAmin nirveDikA prajQA-iti kim
   nirvidhyati? yatkiṃciddarśanam, tatsarvaṃ nirvidhyati / kena nirvidhyati?	nirviDyati? yat-kiMcid-darSanam, tat-sarvam nirviDyati / kena nirviDyati?
   prajñayā nirvidhyati / kimiti prajñayā nirvidhyati? prajñaptilakṣaṇamiti	prajQayA nirviDyati / kim-iti prajQayA nirviDyati? prajQapti-lakzaNam-iti
   nirvidhyati / yatkiṃcitprajñaptilakṣaṇam, tatsarvamalakṣaṇamiti, alakṣaṇaṃ	nirviDyati / yat-kiMcid-prajQapti-lakzaNam, tat-sarvam-alakzaNam-iti, alakzaNam
   prajñaptilakṣaṇamiti / yaḥ suvikrāntavikrāmin evaṃrūpayā prajñayā	prajQapti-lakzaNam-iti / yaH su-vikrAnta-vikrAmin evaMrUpayA prajQayA
   samanvāgato vidhyati, sa traidhātukaṃ (Vaidya 5) vidhyati / kathaṃ	samanvAgataH viDyati, sa trEDAtukam (VEdyaH 5) viDyati / kaTam
   vidhyati? adhātukaṃ traidhātukamiti nirvidhyati / na hyatra kaściddhātuṃ	viDyati? aDAtukam trEDAtukam-iti nirviDyati / na hi-atra kaScid-DAtum
   vidhyati, sa traidhātukamadhātukamiti nirvidhyati / yenaivaṃ traidhātukaṃ	viDyati, sa trEDAtukam-aDAtukam-iti nirviDyati / yena-evam trEDAtukam
   nirviddham, ayamucyate nairvedhikyā prajñayā samanvāgata iti / kathaṃ ca	nirvidDam, ayam-ucyate nErveDikyA prajQayA samanvAgataH iti / kaTam ca
   nairvedhikyā prajñayā samanvāgataḥ? na hi kiṃcinnirveddhavyamakuśalam, sa	nErveDikyA prajQayA samanvAgataH? na hi kiMcid-nirvedDavyama-kuSalam, sa
   sarvaṃ kuśalamiti nirvidhyati, nairvedhikyā prajñayā atikrāmati / sa evaṃ	sarvam kuSalam-iti nirviDyati, nErveDikyA prajQayA atikrAmati / saH evam
   nairvedhikyā prajñyā samanvāgato yatkiṃcitpaśyati śṛṇoti jighrati	nErveDikyA prajQyA samanvAgataH yat-kiMcid-paSyati SRNoti jiGrati
   āsvādayati spṛśati vijānīte vā, tatsarvaṃ nirvidhyati / kathaṃ	AsvAdayati spRSati vijAnIte vA, tat-sarvam nirviDyati / kaTam
   nirvidhyati? anityato duḥkhato gaṇḍato rogataḥ śalyataḥ śūnyato aghata	nirviDyati? anityataH duHKataH gaNxataH rogataH SalyataH SUnyataH aGata
   āghātataḥ parataḥ (pralopataḥ) pralopadharmataścalataḥ prabhaṅgurato	AGAtatas paratas (pralopataH) pralopa-DarmataH-calataH praBaFgurato
   'nātmato 'nutpādato 'nirodhato 'lakṣaṇata iti / ayamucyate	anAtmataH anutpAdataH aniroDataH alakzaNate iti / ayam-ucyate
   suvikrāntavikrāmin śītībhūtoviśalya iti / tadyathāpi nāma	su-vikrAnta-vikrAmin SItIBUtaH-viSalyaH iti / tat-yaTA-api nAma
   suvikrāntavikrāmin viśalyā nāma bhaiṣajyajātiḥ / sā yasmin sthāpyate tataḥ	su-vikrAnta-vikrAmin viSalyA nAma BEzajya-jAtiH / sA yasmin sTApyate tatas-
   sarvaśalyānyapanayati nirvidhyati, evameva evaṃrūpairdharmaiḥ samanvāgato	sarva-SalyAni-apanayati nirviDyati, evam-eva evaMrUpEH-DarmEH samanvAgataH-
   bhikṣurviśalyaḥ śītībhūto nairvedhikyā prajñayā samanvāgataḥ	BikzuH-viSalyaH SItIBUtaH nErveDikyA prajQayA samanvAgataH
   saṃsārātyantavihārī nairvedhikaprajñoviraktaḥ sarvatraidhātukāt,	saMsAra-atyanta-vihArI nErveDika-prajQaH-viraktaH sarva-trEDAtukAt,
   atikrāntaḥ sarvamārapāśebhyaḥ / tadyathāpi nāma suvikrāntavikrāmin vajraṃ	atikrAntaH sarva-mAra-pASeByaH / tat-yaTA-api nAma su-vikrAnta-vikrAmin vajram
   yasminneva nikṣipyate nirvedhanārtham, tattadeva nirvidhyati, evameva	yasmin=-eva nikzipyate nirveDana-arTam, tat-tat-eva nirviDyati, evam-eva
   bhikṣurvajropamasamādhinairvedhikyā prajñayā parigṛhītaṃ (cittaṃ?) yatra	BikzuH-vajra-upama-samADinEH-veDikyA prajQayA parigRhItam (cittaM?) yatra
   sthāpayati yeṣu ca pracārayati, tān sarvānnirvidhyati / sa nairvedhikyā	sTApayati yezu ca pracArayati, tAn sarvAn-nirviDyati / sa nErveDikyA
   prajñayā samanvāgato lokottarayā samyagduḥkhakṣayagāminyānuliptastravidya	prajQayA samanvAgataH loka-uttarayA samyak-duHKa-kzaya-gAminyA-anulipta-stra-vidya
   ityucyate / vidyeti suvikrāntavikrāmin avidyopaśamasyaitadadhivacanam,	iti-ucyate / vidyA-iti su-vikrAnta-vikrAmin avidyA-upaSamasya-etat-aDivacanam,
   avidyāparijñeti duḥkhaskandhavyupaśamasyaitadadhivacanam / tadyathāpi nāma	avidyA-parijQA-iti duHKa-skanDa-vyupaSamasya-etat-aDivacanam / tat-yaTA-api nAma
   suvikrāntavikrāmin vaidyaḥ paṇḍito vyakto medhāvī tantraupayikayā	su-vikrAnta-vikrAmin vEdyaH paNxitaH vyaktaH meDAvI tantra-OpayikayA
   mīmāṃsayā samanvāgataḥ syāt sarvabhaiṣajyakuśalaḥ	mImAMsayA samanvAgataH syAt sarva-BEzajya-kuSalaH
   sarvavyādhyutpattikuśalaḥ sarvaduḥkhapramocanakaḥ / sa yaṃ yameva glānaṃ	sarva-vyADi-utpatti-kuSalaH sarva-duHKa-pramocanakaH / sa yam yam-eva glAnam
   cikitsati taṃ tameva mocayat / tatkasmāddhetoḥ? tathā hi sa	cikitsati tam tam-eva mocayat / tat-kasmAt-hetoH? taTA hi sa
   sarvabhaiṣajyakuśalaḥ sarvavyādhyutpattikuśalaḥ sarvarogavimocanakaḥ /	sarva-BEzajya-kuSalaH sarva-vyADi-utpatti-kuSalaH sarva-roga-vimocanakaH /
   evameva suvikrāntavikrāmin tṛtīyā vidyā sarvāvidyopaśamāya saṃvartate,	evam-eva su-vikrAnta-vikrAmin tRtIyA vidyA sarva-avidyA-upaSamAya saMvartate,
   sarvaduḥkhaniryātanāya saṃvartate,	sarva-duHKa-niryAtanAya saMvartate,
   sarvajarāmaraṇaśokaparidevaduḥkhadaurmanasyopāyāsānāmupaśamāya saṃvartate	sarva-jarA-maraNa-Soka-parideva-duHKa-dOrmanasya-upAyAsAnAm-upaSamAya saMvartate
   / iyamucyate suvikrāntavikrāmin lokottarā prajñā nirvedhagāminīti //	/ iyam-ucyate su-vikrAnta-vikrAmin lokottarA prajQA nirveDa-gAminI-iti //
   idaṃ ca me suvikrāntavikrāmin saṃghāya bhāṣitam -	idam ca me su-vikrAnta-vikrAmin saMGAya BAzitam -
   prajñā śreṣṭhā hi lokasya yeyaṃ nirvedhagāminī /	prajQA SrezWA hi lokasya yA-iyam nirveDa-gAminI /
   yayā samyak prajānāti bhavajātiparikṣayam //	yayA samyak prajAnAti Bava-jAti-parikzayam //
   iti /	iti /
   bhavajātiparikṣaya iti suvikrāntavikrāmin kasyaitadadhivacanam?	Bava-jAti-parikzayaH iti su-vikrAnta-vikrAmin kasya-etat-aDivacanam?
   udayāstaṃgamaprativedhasyaitadadhivacanam / katamaśca	udaya-astaMgama-prativeDasya-etat-aDivacanam / katamaH-ca
   udayāstaṃgamaprativedhaḥ? yatkiṃcitsamudayadharmi, tatsarvaṃ nirodhadharmi	udaya-astaMgama-prativeDaH? yat-kiMcid-samudaya-Darmi, tat-sarvam niroDa-Darmi
   ityevaṃ samudayāstaṃgamaṃ pratividhyati / samudaya iti suvikrāmin	iti-evam samudaya-astaMgamam prativiDyati / samudayaH iti su-vikrAmin
   utpādasyaitadadhivacanam, astaṃgama iti nirodhasyaitadadhivacanam, na	utpAdasya-etat-aDivacanam, astaMgamaH iti niroDasya-etat-aDivacanam, na
   punaryathocyate tathodayāstaṃgamaḥ / yaḥ kaścitsuvikrāntavikrāmin	punar-yaTA-ucyate taTA-udaya-astaMgamaH / yaH kaScid-su-vikrAnta-vikrAmin
   samudayaḥ, na sa udayadharmaḥ / na hi suvikrāntavikrāmin samasya	samudayaH, na saH udaya-DarmaH / na hi su-vikrAnta-vikrAmin samasya
   kaścidudayaḥ, nāpi tatsamudāgacchati / samatānuyātameva tat / tenocyate	kaScid-udayaH, na-api tat-samudAgacCati / samatA-anuyAtam-eva tat / tena-ucyate
   samudaya iti / samatānuyātamiti (Vaidya 6) suvikrāntavikrāmin nātra	samudayaH iti / samatA-anuyAtam-iti (VEdyaH 6) su-vikrAnta-vikrAmin na-atra
   kaścidudayati na samudāgacchati / na tasya yaḥ svabhāvaḥ sa svayaṃ	kaScid-udayati na samudAgacCati / na tasya yaH svaBAvaH sa svayam
   saṃbhavaḥ, sa nirodhaḥ / tatra ca na kasyacinnirodhaḥ,	saMBavaH, sa niroDaH / tatra ca na kasyacid-niroDaH,
   samudayānantaranirodhaḥ / yatrotpādo nāsti, na tatra nirodhaḥ, sa nirodhaḥ	samudaya-anantara-niroDaH / yatra-utpAdaH nAsti, na tatra niroDaH, sa niroDaH
   / evaṃ suvikrāntavikrāmin yaḥ samudayāstaṃgamaprativedhaḥ anutpādāya	/ evam su-vikrAnta-vikrAmin yaH samudaya-astaMgama-prativeDaH anutpAdAya
   anirodhāya, so 'staṃgamaprativedhaḥ / tenocyate udayāstaṃgamaprativedha	aniroDAya, saH astaMgama-prativeDaH / tena-ucyate udaya-astaMgama-prativeDa
   iti ////	iti ////
   prativedha iti suvikrāntavikrāmin pratītyasamutpādasyaiṣā parijñā / yaṃ	prativeDaH iti su-vikrAnta-vikrAmin pratItyasamutpAdasya-ezA parijQA / yam
   pratītya yo dharma utpadyate, tameva pratītya sa dharmo na saṃvidyate /	pratItya yaH DarmaH utpadyate, tam-eva pratItya sa DarmaH na saMvidyate /
   ayamucyate pratītyasamutpādaprativedhaḥ / saiṣā suvikrāntavikrāmin	ayam-ucyate pratItyasamutpAda-prativeDaH / sA-ezA su-vikrAnta-vikrAmin
   pratītyasamutpādasya parijñā yathābhūtatā anutpādena sūcyate / anutpādo hi	pratItyasamutpAdasya parijQA yaTABUta-tA anutpAdena sUcyate / anutpAdaH hi
   pratītyasamutpādaḥ / samo 'nutpādaḥ / tenocyate pratītyasamutpāda iti /	pratItyasamutpAdaH / samaH anutpAdaH / tena-ucyate pratItyasamutpAdaH iti /
   yatra nāstyutpādaḥ, tatra kuto nirodhaḥ? anirodho nirodhaḥ	yatra na-asti-utpAdaH, tatra kutas niroDaH? aniroDaH niroDaH
   pratītyasamutpādasyāvabodhaḥ / asamutpādaḥ pratītyasamutpāda ityucyate /	pratItyasamutpAdasya-avaboDaH / asamutpAdaH pratItyasamutpAdaH iti-ucyate /
   yo 'samutpādaḥ so 'nutpādaḥ / yo 'nutpādaḥ, sa nātīto na anāgato na	yaH asamutpAdaH saH anutpAdaH / yaH anutpAdaH, sa na-atItaH na anAgataH na
   pratyutpannaḥ / tasya nirodho na saṃvidyate / yasya nirodho na saṃvidyate,	pratyutpannaH / tasya niroDaH na saMvidyate / yasya niroDaH na saMvidyate,
   taducyate 'nutpādajñānamiti / yena ca anutpādo jñātaḥ, sa na bhūya	tat-ucyate anutpAda-jQAnam-iti / yena ca anutpAdaH jQAtaH, sa na BUya
   utpādayati, na ca nirodhaṃ sākṣātkaroti / yo notpādayati, sa na	utpAdayati, na ca niroDam sAkzAtkaroti / yaH na-utpAdayati, sa na
   nirodhayati / utpādasya hi sato nirodhaḥ prajñāyate / yenotpādayati, tena	niroDayati / utpAdasya hi sataH niroDaH prajQAyate / yena-utpAdayati, tena
   niruddhā eva sarvadharmā jñātā dṛṣṭāḥ pratividdhāḥ sākṣātkṛtāḥ / tenocyate	nirudDAH eva sarva-DarmAH jQAtAH dRzwAH pratividDAH sAkzAtkRtAH / tena-ucyate
   nirodhaḥ sākṣātkṛta iti ////	niroDaH sAkzAtkRtaH iti ////
   kṣayajñānamiti suvikrāntavikrāmin kṣīṇamajñānam / tenocyate kṣayajñānamiti	kzaya-jQAnam-iti su-vikrAnta-vikrAmin kzINam-ajQAnam / tena-ucyate kzaya-jQAnam-iti
   / kena kṣīṇam? akṣayatayā kṣīṇam / kṣayamasya na samanupaśyati /	/ kena kzINam? akzaya-tayA kzINam / kzayam-asya na samanupaSyati /
   ajñānavigama eṣa suvikrāntavikrāmin / tenocyate kṣayajñānamiti /	ajQAna-vigamaH eza su-vikrAnta-vikrAmin / tena-ucyate kzaya-jQAnam-iti /
   ajñānaparijñaiṣā suvikrāntavikrāmin / tenocyate ajñānakṣayaḥ	ajQAna-parijQA-ezA su-vikrAnta-vikrAmin / tena-ucyate ajQAna-kzayaH
   kṣayajñānamiti / na hi ajñānaṃ kṣayo vā akṣayo vā / vigama eṣa	kzaya-jQAnam-iti / na hi ajQAnam kzayaH vE akzayaH vA / vigamaH eza
   suvikrāntavikrāmin jñāsyate / tenocyate kṣayajñānamiti /	su-vikrAnta-vikrAmin jQAsyate / tena-ucyate kzaya-jQAnam-iti /
   yathābhūtaparijñaiṣā suvikrāntavikrāmin / tenocyate vigama iti / na	yaTABUta-parijQA-ezA su-vikrAnta-vikrAmin / tena-ucyate vigamaH iti / na
   kiṃcidanyadupalabhyate idaṃ tajjñānavigama iti / jñānameva nopalabhyate,	kiMcid-anyat-upalaByate idam tad-jQAna-vigamaH iti / jQAnam-eva na-upalaByate,
   kutaḥ punarajñānam / yasya kasyavidvimukti, tenocyate kṣayajñānamiti, na	kutas punar-ajQAnam / yasya kasyavid-vi-mukti, tena-ucyate kzaya-jQAnamiti, na
   punaryathocyate / yasya punaḥ kṣayajñānam, tasya na kaścidvyavahāraḥ / api	punar-yaTA-ucyate / yasya punar kzaya-jQAnam, tasya na kaScid-vyavahAraH / api
   tu nirdeśa eṣaḥ ajñānakṣaya iti vā kṣaya(jñāna)miti / iyaṃ	tu nirdeSaH ezaH ajQAna-kzayaH iti vA kzaya(-jQAna)m-iti / iyam
   suvikrāntavikrāmin akṣayakṣayajñānaparīkṣā sarvadharmāṇāṃ yenāvabuddhā sa	su-vikrAnta-vikrAmin akzaya-kzaya-jQAna-parIkzA sarva-DarmANAm yena-avabudDA sa
   kṣayajñānavigataḥ, akṣayakoṭimanuprāptaḥ / akoṭirnivāṇakoṭiḥ, na	kzaya-jQAna-vigataH, akzaya-kowim-anuprAptaH / akowiH-nivANa-kowiH, na
   punaryathocyate / avacanīyaṃ nirvāṇaṃ sarvavyavahārasamucchinnam / ayaṃ	punar-yaTA-ucyate / avacanIyam nirvANam sarva-vyavahAra-samucCinnam / ayam
   suvikrāntavikrāmin nirvāṇadhātunirdeśaḥ, na punaryathā nirdiṣṭaḥ /	su-vikrAnta-vikrAmin nirvANa-DAtu-nirdeSaH, na punar-yaTA nirdizwaH /
   anirdeśyo hi nirvāṇadhātuḥ sarvanirdeśasamatikrāntaḥ	anirdeSyaH hi nirvANa-DAtuH sarva-nirdeSa-samatikrAntaH
   sarvanirdeśasamucchinno nirvāṇadhātuḥ / ayamucyate lokottarāyā	sarva-nirdeSa-samucCinnaH nirvANa-DAtuH / ayam-ucyate loka-uttarAyAH-
   nirvedhikāyāḥ prajñāyā nirdeśaḥ, yo 'yaṃ nirvāṇadhāturiti / na ca	nirveDikAyAH prajQAyAH nirdeSaH, yaH ayam nirvANa-DAtuH-iti / na ca
   suvikrāntavikrāmin nirvāṇadhāturdeśastho na pradeśasthaḥ / eṣo 'sya	su-vikrAnta-vikrAmin nirvANa-DAtuH-deSa-sTaH na pradeSa-sTaH / ezaH asya
   nirdeśa iti //	nirdeSaH iti //
   (Vaidya 7)	(VEdyaH 7)
   tatra katamā suvikrāntavikrāmin prajñāpāramitā? na hi suvikrāntavikrāmin	tatra katamA su-vikrAnta-vikrAmin prajQApAramitA? na hi su-vikrAnta-vikrAmin
   prajñāpāramitāyāḥ kiṃcidāraṃ vā pāraṃ vā / sacetsuvikrāntavikrāmin	prajQApAramitAyAH kiMcid-Aram vA pAram vA / saced-su-vikrAnta-vikrAmin
   prajñāpāramitāyā āraṃ vā pāraṃ vā upalabhyeta, nirdiśettathāgataḥ prajñāyā	prajQApAramitAyAH Aram vA pAram vA upalaByeta, nirdiSet-taTAgataH prajQAyA
   āraṃ vā pāraṃ vā / na ca suvikrāntavikrāmin prajñāpāramitāyā	Aram vA pAram vA / na ca su-vikrAnta-vikrAmin prajQApAramitAyAH-
   āramupalabhyate, tenāsyāḥ pāraṃ na nirdiśyate / api tu suvikrāntavikrāmin	Aram-upalaByate, tena-asyAH pAram na nirdiSyate / api tu su-vikrAnta-vikrAmin
   prajñāpāramiteti pārametatsarvadharmāṇāṃ jñānakarmaṇām, tenocyate	prajQApAramitA-iti pAram-etat-sarva-DarmANAm jQAna-karmaNA-am, tena-ucyate
   prajñāpāramiteti, na punaryathocyate / na hi vācā na karmaṇā	prajQApAramitA-iti, na punar-yaTA-ucyate / na hi vAcA na karmaNA
   prajñāpāramitā pratyupasthitā / anirdeśyā hi suvikrāntavikrāmin	prajQApAramitA pratyupasTitAH / anirdeSyAH hi su-vikrAnta-vikrAmin
   prajñāpāramitā / sarvadharmāṇāmeṣo 'nubodhaḥ / yaścānubodhaḥ, so 'virodhaḥ	prajQApAramitA / sarva-DarmANAm-ezaH anuboDaH / yaH-ca-anuboDaH, saH aviroDaH
   / tatkasmāddhetoḥ? na hi tatra kiṃcidanubuddham, na pratividdham /	/ tat-kasmAt-hetoH? na hi tatra kiMcid-anubudDam, na pratividDam /
   anubodhaprativedhasamatā hi bodhiḥ sarvadharmānubodhādbodhirityucyate /	anuboDa-prativeDa-sama-tA hi boDiH sarva-Darma-anuboDAt-boDiH-iti-ucyate /
   kathaṃ ca sarvadharmānubodhaḥ? nātra kācidbodhirnāpyatra kaści(danu)bodhaḥ	kaTam ca sarva-Darma-anuboDaH? na-atra kAcid-boDiH-na-api-atra kaSci(danu)-boDaH
   / tatkasmāddhetoḥ? sacet suvikrāntavikrāmin bodhirupalabhyeta, labdhā	/ tat-kasmAt-hetoH? saced su-vikrAnta-vikrAmin boDiH-upalaByeta, labDA
   syādbodhau bodhiḥ / na ca suvikrāntavikrāmin bodhau bodhiḥ saṃvidyate /	syAt-boDO boDiH / na ca su-vikrAnta-vikrAmin boDO boDiH saMvidyate /
   evameṣā bodhirabhisaṃboddhavyā / ananubodhādaprativedhādanubudhyetyucyate,	evam-ezA boDiH-aBisaMbodDavyA / ananuboDAt-aprativeDAt-anubuDyA-iti-ucyate,
   na punaryathocyate sarvadharmā hyananubuddhā apratividdhāḥ / na ca	na punar-yaTA-ucyate sarva-DarmAH hi-ananubudDAH apratividDAH / na ca
   punardharmo dharmasvabhāvena saṃvidyate anenānubodhena / iyamucyate	punar-DarmaH Darma-svaBAvena saMvidyate anena-anuboDena / iyam-ucyate
   bodhiriti / na hi suvikrāntavikrāmiṃstathāgatena bodhirupalabdhā, nāpi	boDiH-iti / na hi su-vikrAnta-vikrAmin=-taTAgatena boDiH-upalabDA, na-api
   tathāgatena bodhirvijñaptā / avijñapanīyā aprajñapanīyā bodhiḥ / na ca	taTAgatena boDiH-vijQaptA / avijQapanIyA aprajQapanIyA boDiH / na ca
   tathāgatena bodhirjñātā na janitā / ajātā anabhinirvṛttā hi bodhiḥ / na ca	taTAgatena boDiH-jQAtA na janitA / ajAtA anaBinirvRttA hi boDiH / na ca
   bodhiḥ kasyavidviṣayaḥ, na ca bodhau kaścitsattvo vā sattvaprajñaptirvā /	boDiH kasyavid-vizayaH, na ca boDO kaScid-sattvaH vA sattva-prajQaptiH-vA /
   yatra nasti sattvo vā sattvaprajñaptirvā, kathaṃ vaktavyo 'yaṃ	yatra nasti sattvaH vA sattva-prajQaptiH-vA, kaTam vaktavyaH ayam
   bodhisattvaḥ, iyaṃ bodhisattvasya prajñāpāramiteti? na hi	boDisattvaH, iyam boDisattvasya prajQApAramitA-iti? na hi
   suvikrāntavikrāmin bodhau bodhiḥ, na ca bodhau kaścitsattvaḥ / atikrāntā	su-vikrAnta-vikrAmin boDO boDiH, na ca boDO kaScid-sattvaH / atikrAntA
   hyeṣā bodhiḥ, anutpannaiṣā bodhiḥ, anabhisaṃvṛttaiṣā bodhiḥ, alakṣaṇaiṣā	hi-ezA boDiH, anutpannA-ezA boDiH, anaBisaMvRttA-ezA boDiH, alakzaNA-ezA
   bodhiḥ / na cāsyāṃ sattvaḥ saṃvidyate, nopalabhyate / na bodhiḥ sattvatayā	boDiH / na ca-asyAm sattvaH saMvidyate, na-upalaByate / na boDiH sattva-tayA
   prajñaptā / niḥsattvānubodho hi bodhirityucyate / bodhi(ra)sattvateti yena	prajQaptA / niHsattva-anuboDaH hi boDiH-iti-ucyate / boDi(ra)-sattva-tA-iti yena
   jñātā, sa ucyate bodhisattva iti / tatkamāddhetoḥ? na hi	jQAtA, saH ucyate boDisattvaH iti / tad-kamAt-hetoH? na hi
   suvikrāntavikrāmin bodhisattvaḥ sattvasaṃjñāprabhāvitaḥ /	su-vikrAnta-vikrAmin boDisattvaH sattva-saMjQA-praBAvitaH /
   sattvasaṃjñāvibhāvanādbodhisattva ityucyate, na punaryathocyate /	sattva-saMjQA-viBAvanAt-boDisattvaH iti-ucyate, na punar-yaTA-ucyate /
   tatkasmāddhetoḥ? avacanīyo hi bodhisattvaḥ, sattvasvabhāvavigato hi	tat-kasmAt-hetoH? avacanIyaH hi boDisattvaH, sattva-svaBAva-vigataH hi
   bodhisattvaḥ, sattvasaṃjñāvigatā hi bodhiḥ / yenaivaṃ bodhirjñātā, sa	boDisattvaH, sattva-saMjQA-vigatA hi boDiH / yena-evam boDiH-jQAtA, sa
   bodhisattva ityucyate / kimiti bodhirjñātā? atikrāntaiṣā bodhiḥ,	boDisattvaH iti-ucyate / kim-iti boDiH-jQAtA? atikrAntA-ezA boDiH,
   akaraṇīyaiṣā bodhiḥ, anutpādānirodho hyeṣā bodhiḥ / na bodhirbodhiṃ	akaraNIyA-ezA boDiH, anutpAda-aniroDaH hi-ezA boDiH / na boDiH-boDim
   vijñāpayati, nāpi bodhirvijñāpanīyā / avijñāpanīyā aprajñapanīyā	vijQApayati, na-api boDiH-vijQApanIyA / avijQApanIyA aprajQapanIyA
   anabhinirvartanīyā bodhirityucyate / yena ca anubuddhā pratibuddhā	anaBinirvartanIyA boDiH-iti-ucyate / yena ca anubudDA pratibudDA
   avikalpā kalpasamucchedāya, tenocyate bodhisattva iti, na punaryathocyate	avikalpA kalpa-samucCedAya, tena-ucyate boDisattvaH iti, na punar-yaTA-ucyate
   / tatkasmāt? niḥsattvatvāt / yadi bodhisattvaḥ samupalabhyeta, labdhā	/ tat-kasmAt? niHsattva-tvAt / yadi boDisattvaH samupalaByeta, labDA
   syādbodhiḥ - iyaṃ sā bodhiḥ, asyāmayaṃ sattvā iti /	syAt-boDiH  iyam sA boDiH, asya-Amayam sattvAH iti /
   asattvaniḥsattvasattvāvagamānubodhādbodhisattva ityucyate / niḥsattvatayā	asattva-niHsattva-sattva-avagama-anuboDAt-boDisattvaH iti-ucyate / niHsattva-tayA
   sattvasaṃjñāvibhāvanatayā asattvasaṃjñāvibhāvanatayā bodhisattva ityucyate	sattva-saMjQA-viBAvana-tayA asattva-saMjQA-viBAvana-tayA boDisattvaH iti-ucyate
   / tat (Vaidya 8) kasmāt? sattvadhāturityasattvatāyā etadadhivacanam / na	/ tat (VEdyaH 8) kasmAt? sattva-DAtuH-iti-asattva-tAyAH etat-aDivacanam / na
   hi sattvaḥ sattve saṃvidyate, asaṃvidyamānatvātsattvadhātoḥ / yadi sattve	hi sattvaH sattve saMvidyate, asaMvidyamAna-tvAt-sattva-DAtoH / yadi sattve
   sattvaḥ syāt, nocyeta sattvadhāturiti / adhātunidarśanametat	sattvaH syAt, na-ucyeta sattva-DAtuH-iti / aDAtu-nidarSanam-etat-
   sattvadhāturiti / adhātuko hi sattvadhātuḥ / yadi sattvadhātau	sattva-DAtuH-iti / aDAtukaH hi sattva-DAtuH / yadi sattva-DAtO
   sattvadhāturbhavet, sajīvastaccharīraṃ bhavet / atha sattvadhātunirmukto	sattva-DAtuH-Bavet, sa-jIvaH-tat-SarIram Bavet / aTa sattva-DAtu-nirmuktaH-
   dhāturbhavet, adhātuko hi sattvadhātuḥ / dhātuḥ saṃketena vyavahārapadaṃ	DAtuH-Bavet, aDAtukaH hi sattva-DAtuH / DAtuH saMketena vyavahAra-padam
   gacchati / na hi sattvadhātau dhātuḥ saṃvidyate, nāpyanyatra sattvadhātoḥ	gacCati / na hi sattva-DAtO DAtuH saMvidyate, na-api-anyatra sattva-DAtoH
   sattvadhātuḥ saṃvidyate / adhātukā hi sarvadharmāḥ / idaṃ ca me saṃdhāya	sattva-DAtuH saMvidyate / aDAtukAH hi sarva-DarmAH / idam ca me saMDAya
   bhāṣitam - na sattvadhātorūnatvaṃ vā pūrṇatvaṃ vā prajñāyate /	BAzitam  na sattva-DAtoH-Una-tvam vA pUrNa-tvam vA prajQAyate /
   tatkasmāddhetoḥ? asattvāt sattvadhātoḥ, viviktatvātsattvadhātoḥ / yathā ca	tat-kasmAt-hetoH? asattvAt sattva-DAtoH, vivikta-tvAt-sattva-DAtoH / yaTA ca
   sattvadhātornonatvaṃ na pūrṇatvaṃ prajñāyate, evaṃ sarvadharmāṇāmapi	sattva-DAtoH-na-Una-tvam na pUrNa-tvam prajQAyate, evam sarva-DarmANAm-api
